,2011-09-23,2011-12-30,2012-03-30,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-30,2015-09-25,2015-12-25,2016-03-25,2016-06-24,2016-09-23,2016-12-30,2017-03-31
AccountsPayableCurrent,25913000.000,30371000.000,28375000.000,35148000.000,33718000.000,32110000.000,44200000.000,32514000.000,33925000.000,30947000.000,31387000.000,32082000.000,43157000.000,43972000.000,,53667000.000,64888000.000,57920000.000,54601000.000,59163000.000,65514000.000,64048000.000
AccountsReceivableNetCurrent,42030000.000,42876000.000,39466000.000,51749000.000,56694000.000,53306000.000,65507000.000,66980000.000,76413000.000,74208000.000,83496000.000,88299000.000,96896000.000,92829000.000,,117336000.000,124139000.000,113333000.000,119491000.000,121493000.000,128030000.000,121886000.000
AccruedLiabilitiesCurrent,3526000.000,3839000.000,3702000.000,3689000.000,5291000.000,7218000.000,8213000.000,10961000.000,15803000.000,17583000.000,17007000.000,16420000.000,19522000.000,15594000.000,,20256000.000,24258000.000,23554000.000,20643000.000,22064000.000,17546000.000,17521000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,13167000.000,13669000.000,14248000.000,14674000.000,15343000.000,15887000.000,16476000.000,17076000.000,17508000.000,18085000.000,18656000.000,,21368000.000,22562000.000,23407000.000,24764000.000,26262000.000,27931000.000,29610000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,-2364000.000,-1843000.000,-1915000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,-2949000.000,,,,-2186000.000,-2185000.000
AdditionalPaidInCapital,19844000.000,19806000.000,20063000.000,20793000.000,21005000.000,21230000.000,21530000.000,96647000.000,96973000.000,97095000.000,97417000.000,97518000.000,97966000.000,98068000.000,,124451000.000,125170000.000,125433000.000,126117000.000,,127180000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,126528000.000,,127683000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2677000.000,2900000.000,2919000.000,2999000.000,3440000.000,3501000.000,3705000.000,3487000.000,3642000.000,3640000.000,3997000.000,4766000.000,4675000.000,4948000.000,,5675000.000,5803000.000,5875000.000,6150000.000,6091000.000,6848000.000,7071000.000
Assets,96976000.000,107878000.000,103334000.000,204680000.000,210134000.000,223508000.000,275322000.000,331257000.000,354758000.000,350094000.000,354848000.000,358232000.000,376193000.000,370334000.000,,580073000.000,586218000.000,570539000.000,635583000.000,632280000.000,633538000.000,629088000.000
