,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,212000.000,176000.000,196000.000,183000.000,195000.000,404000.000,330000.000,204000.000,798000.000,572000.000,619000.000,1565000.000,3979000.000,1432000.000,2706000.000,2046000.000,3018000.000,1941000.000,1789000.000,2533000.000,1151000.000,956000.000,711000.000,532000.000
AccruedLiabilitiesCurrent,,,,,,,103000.000,,,,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,24000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11413000.000,,,,11783000.000,,,,12093000.000,,,,12289000.000,,,,9689000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,1000.000,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,,,,,,,,,,,,,,,,,2700000.000,
Assets,11915000.000,13018000.000,10556000.000,8818000.000,7298000.000,5712000.000,8966000.000,5937000.000,3952000.000,54155000.000,50424000.000,46512000.000,56082000.000,53353000.000,53963000.000,54136000.000,54136000.000,44841000.000,35626000.000,26848000.000,36038000.000,32271000.000,25054000.000,19905000.000
AssetsCurrent,9957000.000,11179000.000,8861000.000,7269000.000,5867000.000,4393000.000,7764000.000,4853000.000,2983000.000,53305000.000,49671000.000,45929000.000,52583000.000,49805000.000,50505000.000,50779000.000,50857000.000,41590000.000,35246000.000,26457000.000,35675000.000,31993000.000,24801000.000,19680000.000
AssetsFairValueDisclosure,,,,,,,7617000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,7617000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,899000.000,8658000.000,6516000.000,5037000.000,1794000.000,1000000.000,203000.000,2490000.000,1011000.000,230000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,1794000.000,1000000.000,7617000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,8481000.000,2074000.000,2148000.000,1953000.000,3808000.000,3128000.000,7414000.000,2126000.000,1693000.000,38693000.000,48131000.000,41705000.000,50290000.000,48492000.000,47990000.000,48576000.000,48987000.000,39984000.000,31462000.000,22421000.000,31213000.000,28499000.000,22591000.000,17214000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,3808000.000,3128000.000,7414000.000,,,,,,,,,,,,,,,,,
CashCashEquivalentsAndShortTermInvestments,,,,,5600000.000,4100000.000,,4600000.000,2700000.000,38900000.000,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
