,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AmortizationOfFinancingCostsAndDiscounts,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-16770000.000,,
ComprehensiveIncomeNetOfTax,,,15706000.000,14112000.000,9473000.000
CostOfRevenue,31426000.000,28508000.000,30416000.000,30294000.000,31227000.000
Depreciation,,,,3400000.000,3400000.000
DepreciationAndAmortization,17492000.000,17986000.000,17739000.000,17756000.000,17860000.000
DividendsPreferredStock,,,,1000000.000,1000000.000
EarningsPerShareBasic,0.500,0.530,0.590,0.520,0.340
EarningsPerShareDiluted,0.490,0.510,0.580,0.510,0.330
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,,,67859000.000,66069000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,,,20535000.000,21040000.000
EntityWideRevenueMajorCustomerPercentage,,,,0.690,
GainLossOnInvestments,,0.000,,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,20988000.000,22637000.000,25753000.000,23432000.000,15222000.000
IncomeTaxExpenseBenefit,7579000.000,8549000.000,9997000.000,9341000.000,5666000.000
IncomeTaxesPaid,,,-20000.000,,
IncreaseDecreaseInOperatingCapital,,,11424000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,338000.000,326000.000
InterestAndDebtExpense,2604000.000,1122000.000,-53000.000,,
InterestAndOtherIncome,,,,1307000.000,22000.000
InterestCostsCapitalized,,,,13374000.000,-13403000.000
InterestExpenseDebt,,,,13374000.000,13403000.000
InterestIncomeExpenseNet,,,,1307000.000,22000.000
LeaseAndRentalExpense,,,,1200000.000,1000000.000
NetCashProvidedByUsedInFinancingActivities,,,-743000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-743000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-55780000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-55780000.000,,
NetCashProvidedByUsedInOperatingActivities,,,39753000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,39753000.000,,
NetIncomeLoss,13409000.000,14088000.000,15756000.000,14091000.000,9556000.000
NetIncomeLossAvailableToCommonStockholdersBasic,11067000.000,11664000.000,13167000.000,11691000.000,7637000.000
OperatingExpenses,63614000.000,62010000.000,63583000.000,66269000.000,71909000.000
OperatingIncomeLoss,23592000.000,23759000.000,25700000.000,22125000.000,15200000.000
OtherAmortizationOfDeferredCharges,,,714000.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-82000.000,35000.000,-141000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,32000.000,14000.000,-58000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-50000.000,21000.000,-83000.000
OtherNonoperatingIncomeExpense,0.000,0.000,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,1008000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,56117000.000,,
PreferredStockDividendsIncomeStatementImpact,998000.000,1008000.000,997000.000,998000.000,1007000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,265000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,0.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,337000.000,,
RecognitionOfDeferredRevenue,,,8308000.000,,
Revenues,87206000.000,85769000.000,89283000.000,88394000.000,87109000.000
SalesRevenueNet,87206000.000,85769000.000,89283000.000,88394000.000,87109000.000
SellingGeneralAndAdministrativeExpense,14696000.000,15516000.000,15428000.000,18219000.000,22822000.000
ShareBasedCompensation,,,2741000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,22756.000,22789.000,22793000.000,22758000.000,22845000.000
WeightedAverageNumberOfSharesOutstandingBasic,22130.000,22147.000,22235000.000,22420000.000,22519000.000
WriteOffOfDeferredDebtIssuanceCost,,0.000,,,
