,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsAndOtherReceivablesNetCurrent,75000.000,96412.000,42812.000,44512.000,,
AccountsPayableCurrent,237698.000,145786.000,230777.000,245958.000,245968.000,218496.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,5000.000,5000.000
AccountsPayableRelatedPartiesCurrent,58191.000,139766.000,167063.000,,,57500.000
AccountsReceivableNetCurrent,803216.000,635601.000,874970.000,875679.000,820872.000,588830.000
AccountsReceivableNetNoncurrent,,266038.000,,,,
AccruedIncomeTaxesCurrent,,58963.000,,,,
AccruedLiabilitiesCurrent,82964.000,126908.000,93495.000,87309.000,45640.000,65123.000
AdditionalPaidInCapital,650807.000,650807.000,650762.000,662760.000,851710.000,896422.000
Assets,946847.000,1047610.000,1044617.000,1018162.000,915768.000,764752.000
AssetsCurrent,913792.000,751315.000,1016199.000,992772.000,824581.000,676593.000
CashAndCashEquivalentsAtCarryingValue,33226.000,16952.000,27242.000,1406.000,1359.000,85413.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,61721645.000,61721645.000,66221645.000,66221645.000,71421645.000,73135931.000
CommonStockSharesOutstanding,61721645.000,61721645.000,66221645.000,66221645.000,71421645.000,73135931.000
CommonStockValue,617.000,617.000,662.000,664.000,714.000,731.000
ConvertibleDebt,,,,,,12000.000
ConvertibleNotesPayableCurrent,,,,,135000.000,62486.000
DebtInstrumentConvertibleConversionPrice1,,,,,,0.007
DebtInstrumentUnamortizedDiscount,,,,,,90000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,60514.000
DeferredRevenueCurrent,,,,45000.000,,
DerivativeLiabilitiesCurrent,,,,,,128221.000
DueToRelatedPartiesCurrent,,,,174027.000,167296.000,85593.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,143093.000
LiabilitiesAndStockholdersEquity,946847.000,1047610.000,1044617.000,1018162.000,915768.000,764752.000
LiabilitiesCurrent,378853.000,471423.000,500352.000,560920.000,602132.000,626798.000
NotesAndLoansReceivableNetCurrent,,,70000.000,70000.000,70000.000,70000.000
OtherAssetsNoncurrent,587.000,,1175.000,1175.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,2350.000,2350.000,1175.000,1175.000,2350.000,2350.000
PropertyPlantAndEquipmentNet,32468.000,30257.000,27243.000,24215.000,21187.000,18159.000
RetainedEarningsAccumulatedDeficit,-83430.000,-75237.000,-107159.000,-206182.000,-538788.000,-759199.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,200000.000
SharePrice,,,,,0.038,0.038
ShortTermBankLoansAndNotesPayable,,,9017.000,8626.000,8228.000,9379.000
StockholdersEquity,567994.000,576187.000,544265.000,457242.000,313636.000,137954.000
