,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2016-03-31,2016-06-30,2016-09-30
AdjustmentForAmortization,,,,,,,,,,,,8921.000,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,,291710.000,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,68481.000,,,,22473.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,385.000,,
AmortizationOfDebtDiscountPremium,,,,,,,47717.000,,297929.000,,,8193.000,,
AmortizationOfIntangibleAssets,,,,,9970.000,,,,9462.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,18600000.000,,,,19600000.000,,,13800000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-47167.000,,,,27631.000,,,,-10304.000,,,,,
ConversionOfStockAmountConverted1,380000.000,,,,,,,,,,,,,
CostOfGoodsSold,50000.000,171908.000,333438.000,95144.000,165476.000,129946.000,133134.000,136330.000,27000.000,58877.000,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,,,,500.000,,
Depreciation,,,,,6773.000,,,,7822.000,,,8372.000,,
DepreciationDepletionAndAmortization,15263.000,,,,16743.000,,,,17284.000,,,17653.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,-55158.000,-124351.000,31220.000,2321.000,456.000,543.000
DerivativeGainOnDerivative,,,,,,,,,,,,2321.000,,
EarningsPerShareBasic,0.000,0.000,0.000,-0.010,0.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,0.000,0.000,,0.000,0.000,0.000,-0.000,-0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.000,,,,0.000,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340,,,,0.340,,,0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.380,,,,-0.380,,,-0.380,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.040,,,,0.040,,,0.040,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,0.000,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,0.910,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,0.002,,
GainOnDerivativeInstrumentsPretax,,,,,,,595.000,,,,,,,
GeneralAndAdministrativeExpense,546918.000,759606.000,475810.000,421379.000,420729.000,454922.000,572235.000,652218.000,437739.000,542777.000,626059.000,190619.000,194890.000,269799.000
GrossProfit,-50000.000,208537.000,168607.000,155897.000,85965.000,121495.000,79366.000,-136330.000,-27000.000,81650.000,175000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-776592.000,-883669.000,-740939.000,-599817.000,-668886.000,-580207.000,-871894.000,-1670556.000,-1097033.000,-1190304.000,1339869.000,-260610.000,-277222.000,-362294.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,-1100000.000,,,300000.000,,
IncomeTaxExpenseBenefit,,,,,0.000,,,,0.000,0.000,0.000,,,
IncomeTaxExpenseBenefitContinuingOperations,,,,,0.000,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-228052.000,,,,-256574.000,,,-71558.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,204047.000,,,,229566.000,,,64026.000,,
