,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AcquisitionCosts,,,200000.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,23784.000,,,
AllocatedShareBasedCompensationExpense,,,56399.000,,
AmortizationOfDebtDiscountPremium,,,,1215.000,1215.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,403525.000,85200.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-300.000,,,,
CashPeriodIncreaseDecrease,,,-33196.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,248723.000,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,,24000.000,,,
DerivativeGainLossOnDerivativeNet,,,,-61000.000,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesEntitysShareOfEquityMethodInvesteesStandardizedDiscountedFutureNetCashFlows,,,-494684.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.020,-0.010,-0.020,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,1.301
FairValueAssumptionsRiskFreeInterestRate,,,,,0.002
FinancingInterestExpense,,,30000.000,,
IncomeLossFromContinuingOperations,,,-429930.000,,
IncomeTaxExpenseBenefit,0.000,,,,
IncomeTaxesPaid,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,16772.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-37125.000,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,-76220.000,,
IncreaseDecreaseInAccruedSalaries,,,-45000.000,,
IncreaseDecreaseInDeferredCharges,-20000.000,,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,-22900.000,,,,
IncreaseDecreaseInDueToRelatedParties,,,17500.000,,
IncreaseDecreaseInNotesReceivableRelatedParties,,,-244148.000,,
IncreaseDecreaseInOperatingCapital,,,1226890.000,,
InterestExpenseDebt,,,112000.000,,
InterestExpenseRelatedParty,,,136723.000,,
InterestIncomeExpenseNet,,,-248723.000,-2465.000,-2465.000
InterestPaid,0.000,,,,
LeaseAndRentalExpense,,,,557.000,2004.000
LeaseOperatingExpense,,,997.000,,
LicenseCosts,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,32100.000,,55200.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,32100.000,,55200.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,-50536.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,-50536.000,,
NetCashProvidedByUsedInOperatingActivities,-32400.000,,-37860.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32400.000,,-37860.000,,
NetIncomeLoss,-15275.000,-762638.000,-429930.000,-1003401.000,-133630.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,494684.000,,
NoninterestExpenseDistributionAndServicingFees,0.000,,,,
NoninterestExpenseOfferingCost,,83736.000,,,
OilAndGasRevenue,,,,3328.000,
OperatingExpenses,13573.000,762638.000,429930.000,1006729.000,143538.000
OperatingIncomeLoss,-13573.000,,,,
OperatingLeasesRentExpenseNet,,,2422.000,4845.000,3634.000
OtherComprehensiveIncomeLossNetOfTax,,,-429930.000,,
OtherCostAndExpenseOperating,,16591.000,11288.000,11630.000,10735.000
OtherExpenses,1032.000,,,,
OtherNoncashIncomeExpense,,,248723.000,,
OtherNonoperatingIncomeExpense,-1702.000,,,,
OtherOperatingIncome,,,429930.000,,
OtherOperatingIncomeExpenseNet,,,-181207.000,-1004264.000,-141073.000
ProceedsFromIssuanceOfCommonStock,55000.000,,-30000.000,,
ProceedsFromIssuanceOrSaleOfEquity,,319789.000,55200.000,,
ProceedsFromStockPlans,,,85200.000,,
ProductionTaxExpense,,,,157.000,513.000
ProfessionalFees,5845.000,134047.000,26500.000,55674.000,10160.000
Revenues,0.000,,,3328.000,9908.000
SalariesWagesAndOfficersCompensation,,60000.000,105000.000,556000.000,87200.000
SalesRevenueNet,0.000,,,3328.000,9908.000
StockDividendsShares,,,150000.000,,
StockGrantedDuringPeriodValueSharebasedCompensationGross,,,56399.000,,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,807050.000,340800.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,56399.000,,
StockIssuedDuringPeriodValueNewIssues,55000.000,,85200.000,,
TechnologyServicesCosts,,552000.000,35000.000,314401.000,26827.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,39560995.000,41076635.000,43184493.000,47329867.000
