,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,58594000.000,66669000.000,36414000.000,56216000.000,66942000.000,108941000.000,66763000.000,36346000.000,104926000.000,124940000.000,69206000.000,125896000.000,142200000.000,133447000.000,60635000.000,133742000.000,151583000.000,154584000.000,67684000.000,133551000.000,176154000.000,202533000.000,93211000.000,205100000.000
AccountsReceivableNet,21116000.000,21094000.000,18501000.000,15140000.000,17540000.000,28443000.000,40933000.000,29416000.000,25704000.000,26638000.000,27592000.000,23811000.000,23522000.000,29244000.000,23234000.000,28724000.000,29290000.000,27653000.000,23844000.000,21712000.000,36300000.000,28316000.000,29459000.000,35882000.000
AdditionalPaidInCapitalCommonStock,80141000.000,80822000.000,81190000.000,81747000.000,82770000.000,234981000.000,236823000.000,238971000.000,241429000.000,243790000.000,244954000.000,212496000.000,213215000.000,215050000.000,224164000.000,202140000.000,206862000.000,210321000.000,215575000.000,217684000.000,218818000.000,223603000.000,228889000.000,218908000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,
AllowanceForNotesReceivable,13383000.000,13640000.000,14917000.000,14522000.000,,,,,,,,,,,,,,,,,,,,
Assets,680790000.000,376414000.000,522596000.000,517456000.000,676196000.000,1878704000.000,1688633000.000,1059555000.000,1098232000.000,1067716000.000,1128966000.000,1141558000.000,1465578000.000,1654215000.000,2014027000.000,2227503000.000,1911534000.000,2169196000.000,3514991000.000,1495305000.000,3296024000.000,2431117000.000,3052432000.000,2481538000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,120000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,106000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,95000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,884000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,23537000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,38234000.000,86086000.000,53817000.000,40811000.000,46153000.000,82613000.000,65027000.000,65405000.000,66289000.000,60968000.000,170563000.000,63249000.000,66275000.000,84613000.000,113354000.000,65516000.000,67789000.000,60163000.000,136988000.000,98224000.000,60993000.000,83887000.000,118756000.000,50745000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,21629463.000,21629463.000,21748598.000,21774277.000,21795379.000,33449119.000,33567730.000,33613832.000,33794868.000,33905552.000,33999551.000,31591273.000,31773223.000,31812000.000,31822000.000,28926000.000,29155000.000,29184000.000,29466000.000,29358000.000,29356000.000,29375000.000,29551000.000,30095000.000
CommonStockSharesOutstanding,21629463.000,21629463.000,21748598.000,21774277.000,21795379.000,33449119.000,33567730.000,33613832.000,33794868.000,33905552.000,33999551.000,31591273.000,31773223.000,31812000.000,31822000.000,28926000.000,29155000.000,29184000.000,29466000.000,29358000.000,29356000.000,29375000.000,29551000.000,30095000.000
