,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,334000.000,,,,930000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,28278000.000,,,,19605000.000,,,,18917000.000,,,,18830000.000
AllocatedShareBasedCompensationExpense,23851000.000,23441000.000,23637000.000,16166000.000,12431000.000,12430000.000,10414000.000,10650000.000,10532000.000,10475000.000,7819000.000,7136000.000,6786000.000,6339000.000,6339000.000
AmortizationOfFinancingCosts,,,112000.000,,,,112000.000,,,,112000.000,,,,112000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,42350579.000,,40600822.000,37548539.000,37106208.000,-77241994.000,37112750.000,36630444.000,35997118.000,-73388778.000,34131822.000
AssetManagementFees,161916000.000,,,,,,,,,,,,,,
AssetManagementFees1,,178092000.000,201792000.000,208333000.000,212225000.000,205301000.000,203229000.000,210426000.000,198233000.000,191813000.000,174378000.000,180138000.000,184006000.000,181256000.000,184074000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,416000.000,8000.000,,,-18000.000,862000.000,,153000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3468000.000,,,,32825000.000,,,,51723000.000,,,,65405000.000
CommonStockDividendsPerShareCashPaid,,0.430,2.180,0.550,0.550,0.550,1.550,0.600,0.600,0.600,1.000,0.600,0.600,0.600,0.960
CommunicationsAndInformationTechnology,3515000.000,3464000.000,4476000.000,5483000.000,5735000.000,5308000.000,5213000.000,6441000.000,6339000.000,7494000.000,7217000.000,8480000.000,8230000.000,8198000.000,8423000.000
ComprehensiveIncomeNetOfTax,5814000.000,6716000.000,8840000.000,19482000.000,19995000.000,21140000.000,19423000.000,23988000.000,17738000.000,20072000.000,16077000.000,17934000.000,18871000.000,18875000.000,19666000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,42527000.000,45250000.000,44019000.000,45825000.000,42401000.000,39966000.000,33831000.000,35721000.000,30773000.000,29249000.000,23928000.000,24801000.000,26115000.000,24171000.000,23058000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,47131000.000,57465000.000,52261000.000,64423000.000,61839000.000,59181000.000,53254000.000,59709000.000,48511000.000,49321000.000,40005000.000,42735000.000,44986000.000,43046000.000,42724000.000
ConversionOfStockAmountConverted1,,,,,,,,,,,,,,,0.000
CurrentFederalTaxExpenseBenefit,1962000.000,4868000.000,7610000.000,7472000.000,6050000.000,5962000.000,5040000.000,7074000.000,9797000.000,4179000.000,2670000.000,3238000.000,6055000.000,2741000.000,2623000.000
CurrentForeignTaxExpenseBenefit,138000.000,100000.000,77000.000,73000.000,32000.000,2000.000,98000.000,65000.000,108000.000,329000.000,185000.000,161000.000,159000.000,134000.000,108000.000
CurrentIncomeTaxExpenseBenefit,2472000.000,5615000.000,8668000.000,8474000.000,7188000.000,6930000.000,5658000.000,8160000.000,11260000.000,5172000.000,3399000.000,3905000.000,6875000.000,3344000.000,3092000.000
CurrentStateAndLocalTaxExpenseBenefit,372000.000,647000.000,981000.000,929000.000,1106000.000,966000.000,520000.000,1021000.000,1355000.000,664000.000,544000.000,506000.000,661000.000,469000.000,361000.000
DeferredFederalIncomeTaxExpenseBenefit,3308000.000,1131000.000,2776000.000,170000.000,12025000.000,6431000.000,6743000.000,7886000.000,350000.000,7937000.000,7679000.000,8257000.000,7790000.000,8398000.000,9135000.000
DeferredIncomeTaxExpenseBenefit,3401000.000,1209000.000,2540000.000,176000.000,8147000.000,6706000.000,-576000.000,8337000.000,370000.000,8390000.000,8118000.000,8729000.000,8235000.000,8878000.000,9657000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,93000.000,78000.000,-236000.000,6000.000,-3878000.000,275000.000,-7319000.000,451000.000,20000.000,453000.000,439000.000,472000.000,445000.000,480000.000,522000.000
DepreciationDepletionAndAmortization,,,693000.000,,,,1039000.000,,,,1177000.000,,,,1257000.000
DilutiveSecurities,,,0.000,,,,,,,,,,,,
DividendsCommonStockCash,,,46778000.000,,,,53073000.000,,,,39590000.000,,,,40672000.000
EarningsPerShareBasic,0.380,0.420,-2.290,0.420,0.570,,0.430,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,0.430,0.500,0.440,0.490,0.350,0.380,0.410,0.430,0.370
EarningsPerShareDiluted,0.380,0.350,-2.290,0.420,0.570,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,,,0.350,,,,0.350,,,,0.350
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,776000.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,776000.000,,,,0.000,,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,0.000,0.000,,,,,,,,,,,,,
GainLossOnInvestments,,,,,,,,,,,,,,,93000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-5000.000,,,,-10000.000,,,,-22000.000,,,,-14000.000
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,0.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,52903000.000,62914000.000,63395000.000,72573000.000,78460000.000,73151000.000,58528000.000,75755000.000,61778000.000,62816000.000,51835000.000,56110000.000,60497000.000,56042000.000,55304000.000
IncomeTaxExpenseBenefit,5873000.000,6824000.000,11208000.000,8650000.000,15335000.000,13636000.000,5082000.000,16497000.000,11630000.000,13562000.000,11517000.000,12634000.000,15110000.000,12222000.000,12749000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,67634000.000,,,,52321000.000,,,,41147000.000,,,,47763000.000
IncreaseDecreaseInAccountsReceivable,,,-1891000.000,,,,-2950000.000,,,,-3666000.000,,,,3661000.000
IncreaseDecreaseInDeferredCompensation,,,-3459000.000,,,,-3920000.000,,,,-574000.000,,,,-506000.000
IncreaseDecreaseInOtherDeferredLiability,,,10000.000,,,,-155000.000,,,,-49000.000,,,,1479000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1442000.000,,,,1774000.000,,,,1167000.000,,,,-1589000.000
InterestExpense,2891000.000,2885000.000,2883000.000,2902000.000,2905000.000,2882000.000,2879000.000,2978000.000,2971000.000,2878000.000,2905000.000,2934000.000,2924000.000,2890000.000,2881000.000
InterestExpenseDebt,2769000.000,2766000.000,2800000.000,2700000.000,2800000.000,2800000.000,2800000.000,2700000.000,2800000.000,2800000.000,2800000.000,2700000.000,2800000.000,2800000.000,2800000.000
InvestmentIncomeNonoperating,-1210000.000,5499000.000,-598000.000,-884000.000,-557000.000,-1925000.000,,,,,,,,,
LaborAndRelatedExpense,93102000.000,102911000.000,109492000.000,101461000.000,103174000.000,100839000.000,108841000.000,104358000.000,101691000.000,99348000.000,95299000.000,95147000.000,96371000.000,97098000.000,99588000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,93005000.000,,,,42105000.000,,,,19329000.000,,,,16530000.000
NetCashProvidedByUsedInFinancingActivities,,,-138755000.000,,,,-94495000.000,,,,-59253000.000,,,,-58232000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-138755000.000,,,,-94495000.000,,,,-59253000.000,,,,-58232000.000
NetCashProvidedByUsedInInvestingActivities,,,-11935000.000,,,,-1389000.000,,,,-711000.000,,,,4641000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11935000.000,,,,-1389000.000,,,,-711000.000,,,,4641000.000
NetCashProvidedByUsedInOperatingActivities,,,147222000.000,,,,128709000.000,,,,111687000.000,,,,118996000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,147222000.000,,,,128709000.000,,,,111687000.000,,,,118996000.000
NetIncomeLoss,5798000.000,5977000.000,8636000.000,19260000.000,20439000.000,21294000.000,19514000.000,23736000.000,18474000.000,20077000.000,16261000.000,18384000.000,19086000.000,19299000.000,19795000.000
NetIncomeLossAttributableToNoncontrollingInterest,42442000.000,44614000.000,44149000.000,45547000.000,43243000.000,40146000.000,33932000.000,35522000.000,31674000.000,29177000.000,24057000.000,25092000.000,26301000.000,24521000.000,22760000.000
NetIncomeLossAvailableToCommonStockholdersBasic,4825000.000,5327000.000,-46193000.000,11568000.000,17193000.000,7132000.000,13957000.000,18098000.000,15900000.000,17813000.000,13099000.000,14263000.000,15679000.000,16930000.000,15369000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,5327000.000,,,17193000.000,,,,,,,,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,1825000.000,,,,,,,,,,,,
NoninterestExpenseDistributionAndServicingFees,8847000.000,10093000.000,11174000.000,11893000.000,13281000.000,12784000.000,11662000.000,11736000.000,10612000.000,9616000.000,8158000.000,8404000.000,8080000.000,7874000.000,7374000.000
NonoperatingIncomeExpense,4519000.000,9554000.000,-3757000.000,-8252000.000,-2556000.000,-4759000.000,-9301000.000,-2558000.000,-8777000.000,-2872000.000,-2890000.000,-2903000.000,-1412000.000,-2545000.000,-2728000.000
OccupancyNet,2556000.000,2609000.000,2686000.000,2768000.000,2811000.000,2990000.000,3012000.000,2954000.000,3113000.000,3425000.000,3181000.000,3186000.000,3321000.000,3388000.000,3506000.000
OperatingExpenses,113549000.000,124732000.000,134640000.000,127662000.000,131390000.000,128106000.000,135746000.000,133260000.000,127758000.000,126320000.000,119804000.000,121755000.000,122172000.000,122894000.000,126042000.000
OperatingIncomeLoss,48384000.000,53360000.000,67152000.000,80825000.000,81016000.000,77910000.000,67829000.000,78313000.000,70555000.000,65688000.000,54725000.000,59013000.000,61909000.000,58587000.000,58032000.000
