,2015-06-30,2015-09-30,2015-12-31,2016-05-04,2016-06-30,2016-09-30
AccountsPayableCurrent,5419000.000,6688000.000,8434000.000,,5956000.000,5742000.000
AccruedIncomeTaxesCurrent,317000.000,413000.000,,,,
AccruedLiabilitiesAndOtherLiabilities,10407000.000,9559000.000,9203000.000,,8551000.000,12054000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,8253000.000,9466000.000,11052000.000,,14224000.000,15605000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-958000.000,-2360000.000,-1568000.000,,-1138000.000,-344000.000
AdditionalPaidInCapitalCommonStock,255512000.000,255976000.000,257384000.000,,260493000.000,261796000.000
AllowanceForDoubtfulAccountsReceivable,,,940000.000,,,
Assets,187626000.000,175211000.000,164338000.000,,120723000.000,109167000.000
AssetsCurrent,142394000.000,101772000.000,98366000.000,,86665000.000,74069000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,54917000.000,53736000.000,,,
AvailableForSaleSecurities,,54928000.000,53620000.000,,42488000.000,28880000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,28000.000,1000.000,,16000.000,4000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,17000.000,117000.000,,3000.000,7000.000
AvailableForSaleSecuritiesAmortizedCost,,54917000.000,53736000.000,,42475000.000,28883000.000
AvailableForSaleSecuritiesCurrent,,25761000.000,33872000.000,,,28880000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,25758000.000,33929000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,25761000.000,33872000.000,,,
AvailableForSaleSecuritiesDebtSecurities,,54928000.000,53620000.000,,,
AvailableForSaleSecuritiesNoncurrent,,29167000.000,19748000.000,,,0.000
CashAndCashEquivalentsAtCarryingValue,118459000.000,47796000.000,34033000.000,,14458000.000,15148000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,,150000000.000,150000000.000
CommonStockSharesIssued,24728740.000,24793841.000,24886516.000,,25173551.000,25393206.000
CommonStockSharesOutstanding,24728740.000,24793841.000,24886516.000,,25173551.000,25393206.000
CommonStockValue,25000.000,25000.000,26000.000,,26000.000,26000.000
DebtInstrumentCarryingAmount,,,43000000.000,,,
DebtInstrumentFeeAmount,,,1269000.000,,,
DebtInstrumentUnamortizedDiscount,,,357000.000,,,
DeferredIncomeTaxLiabilities,,,3110000.000,,,
DeferredRentCreditCurrent,191000.000,195000.000,85000.000,,128000.000,132000.000
DeferredRentCreditNoncurrent,380000.000,342000.000,761000.000,,733000.000,917000.000
DeferredRevenueCurrent,1004000.000,787000.000,812000.000,,768000.000,842000.000
DeferredTaxAssetsGross,,,56459000.000,,,
DeferredTaxAssetsInventory,,,521000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,485000.000,242000.000,0.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,354000.000,158000.000
DeferredTaxAssetsNet,,,617000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,52065000.000,,,
DeferredTaxAssetsOther,,,1311000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,1519000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,244000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,465000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,334000.000,,,
DeferredTaxAssetsValuationAllowance,,,55842000.000,,,
DeferredTaxLiabilities,,,2493000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,3110000.000,,,
DeferredTaxLiabilitiesNoncurrent,3941000.000,3758000.000,2493000.000,,0.000,0.000
DeferredTaxLiabilitiesOther,,,0.000,,,
EmployeeRelatedLiabilitiesCurrent,,5319000.000,4787000.000,,5068000.000,5712000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,0.000,3332000.000,2953000.000,,2660000.000,2645000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,9418000.000,9796000.000,10560000.000,,12045000.000,12045000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,158000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,2735000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,1412000.000,689000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,2804000.000,2714000.000,2721000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,2804000.000,2714000.000,2735000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,2804000.000,2714000.000,2735000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,2804000.000,2714000.000,2735000.000,,,
FiniteLivedIntangibleAssetsGross,24988000.000,24191000.000,24379000.000,,24634000.000,24634000.000
FiniteLivedIntangibleAssetsNet,15570000.000,14395000.000,13819000.000,,0.000,0.000
Goodwill,20598000.000,19989000.000,20105000.000,,20323000.000,20809000.000
GoodwillGross,20598000.000,19989000.000,20105000.000,,20323000.000,20809000.000
GoodwillImpairedAccumulatedImpairmentLoss,0.000,0.000,0.000,,0.000,0.000
InventoryFinishedGoodsNetOfReserves,5584000.000,7107000.000,7539000.000,,6475000.000,7751000.000
InventoryNet,12376000.000,15532000.000,17473000.000,,15773000.000,16055000.000
InventoryRawMaterialsNetOfReserves,3944000.000,5737000.000,6821000.000,,5278000.000,4841000.000
InventoryWorkInProcessNetOfReserves,2848000.000,2688000.000,3113000.000,,4020000.000,3463000.000
Liabilities,64968000.000,65074000.000,65045000.000,,59638000.000,63348000.000
LiabilitiesAndStockholdersEquity,187626000.000,175211000.000,164338000.000,,120723000.000,109167000.000
LiabilitiesCurrent,17021000.000,17229000.000,18534000.000,,15403000.000,18770000.000
LiabilityForUncertainTaxPositionsNoncurrent,0.000,0.000,0.000,,0.000,0.000
LongTermDebt,42.600,,42643000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,8600000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,17200000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,17200000.000,,,
LongTermDebtNoncurrent,42591000.000,42617000.000,42643000.000,,42696000.000,42723000.000
LongTermInvestments,,29167000.000,19748000.000,,,
MarketableSecuritiesCurrent,,,,,42488000.000,28880000.000
MarketableSecuritiesNoncurrent,,,,,0.000,0.000
NoncurrentAssets,44451000.000,43556000.000,45447000.000,,32936000.000,34182000.000
OperatingLeasesFutureMinimumPaymentsDue,5104000.000,4690000.000,8423000.000,,8303000.000,7902000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1610000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,640000.000,628000.000,956000.000,,1152000.000,1154000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,925000.000,912000.000,1466000.000,,1527000.000,1538000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,1239000.000,1225000.000,1494000.000,,1556000.000,1568000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,1529000.000,1518000.000,1714000.000,,1778000.000,1791000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,0.000,,1183000.000,,369000.000,369000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,755000.000,386000.000,,,870000.000,431000.000
OtherAccruedLiabilitiesCurrent,3047000.000,2866000.000,3174000.000,,2724000.000,3324000.000
OtherLiabilitiesNoncurrent,1035000.000,1128000.000,614000.000,,806000.000,938000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,,0.001,0.001
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,2861000.000,4042000.000,3108000.000,,3240000.000,3689000.000
ProductWarrantyAccrual,,,922000.000,,,
ProductWarrantyAccrualClassifiedCurrent,1466000.000,712000.000,922000.000,,573000.000,849000.000
PropertyPlantAndEquipmentGross,16536000.000,18638000.000,22575000.000,,26837000.000,28978000.000
PropertyPlantAndEquipmentNet,8283000.000,9172000.000,11523000.000,,12613000.000,13373000.000
ReceivablesNetCurrent,8213000.000,8399000.000,9880000.000,,10706000.000,10297000.000
RetainedEarningsAccumulatedDeficit,-131921000.000,-143504000.000,-156549000.000,,-198296000.000,-215659000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,315018000.000,316518.000,304745.000,,311832.000,340632.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.250,2.320,2.580,,3.580,4.520
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,1804000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,315018000.000,883731.000,848400.000,,1008761.000,1016417.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,2.250,11.100,11.100,,9.800,9.690
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,1804000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,781400.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,10.700,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,1804000.000,,,
ShortTermInvestments,,25761000.000,33872000.000,,,
StockholdersEquity,122658000.000,110137000.000,99293000.000,,61085000.000,45819000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,122658000.000,110137000.000,99293000.000,,61085000.000,45819000.000
TemporaryEquityCarryingAmountAttributableToParent,,,0.000,,,
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,,,0.000,,,
