,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-13,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,110802000.000,110973000.000,120890000.000,117596000.000,110247000.000,123706000.000,141909000.000,139879000.000,127773000.000,127483000.000,144060000.000,139683000.000,137936000.000,128507000.000,142661000.000,175107000.000,141702000.000,152900000.000,134991000.000,148108000.000,139026000.000,151179000.000,156301000.000,135540000.000,117308000.000
AccountsReceivableGross,,,,515954000.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,537704000.000,,,,579166000.000,,,,688220000.000,,,,,,,,,
AccountsReceivableNetCurrent,466540000.000,495381000.000,516047000.000,493327000.000,523453000.000,531848000.000,556590000.000,512852000.000,547500000.000,557311000.000,566077000.000,551905000.000,587249000.000,617200000.000,657105000.000,657676000.000,661251000.000,687029000.000,731574000.000,704640000.000,734378000.000,732193000.000,742824000.000,703228000.000,700419000.000
AccruedIncomeTaxesCurrent,11517000.000,18483000.000,19983000.000,,13776000.000,25728000.000,24319000.000,,25869000.000,15440000.000,9817000.000,,7242000.000,10674000.000,13060000.000,,35134000.000,29095000.000,20113000.000,2506000.000,43419000.000,9900000.000,12014000.000,5141000.000,18221000.000
AccruedPayrollTaxesCurrent,,38708000.000,37631000.000,63011000.000,32632000.000,26930000.000,27892000.000,44244000.000,23370000.000,28173000.000,24481000.000,34658000.000,26298000.000,26120000.000,25401000.000,26317000.000,24313000.000,28816000.000,24251000.000,25935000.000,21152000.000,14233000.000,19453000.000,24037000.000,30823000.000
AccruedSalariesCurrent,,176670000.000,194295000.000,181035000.000,185471000.000,203810000.000,219345000.000,196569000.000,198107000.000,239837000.000,247536000.000,238252000.000,240887000.000,288969000.000,314090000.000,213962000.000,194287000.000,233694000.000,261779000.000,240793000.000,214292000.000,245272000.000,276904000.000,243301000.000,238587000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,506653000.000,506780000.000,502522000.000,517787000.000,525909000.000,536183000.000,544135000.000,546589000.000,544509000.000,555960000.000,566211000.000,574941000.000,572000000.000,573985000.000,578612000.000,570113000.000,583445000.000,588729000.000,583661000.000,597354000.000,608324000.000,621662000.000,627733000.000,640756000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,54553000.000,58134000.000,43523000.000,40887000.000,44959000.000,38507000.000,42719000.000,43779000.000,38008000.000,32518000.000,39293000.000,38071000.000,38476000.000,40357000.000,25076000.000,14730000.000,-5232000.000,1151000.000,-6227000.000,-10294000.000,-2308000.000,-6501000.000,-7239000.000,-20502000.000,-15638000.000
AdditionalPaidInCapital,785259000.000,758351000.000,748284000.000,759476000.000,770579000.000,770711000.000,784327000.000,798093000.000,816376000.000,829035000.000,847718000.000,868120000.000,886696000.000,899631000.000,912978000.000,928157000.000,942361000.000,953802000.000,964841000.000,979477000.000,989425000.000,1000960000.000,1011707000.000,1022411000.000,1032267000.000
AllowanceForDoubtfulAccountsReceivableCurrent,21560000.000,20761000.000,20997000.000,22627000.000,23758000.000,24725000.000,26226000.000,24852000.000,26009000.000,25053000.000,27358000.000,27261000.000,29361000.000,29004000.000,29502000.000,30544000.000,31269000.000,31267000.000,32286000.000,35087000.000,34063000.000,33646000.000,32078000.000,33133000.000,32047000.000
Assets,1290595000.000,1301781000.000,1308535000.000,1311836000.000,1308637000.000,1344399000.000,1406707000.000,1381271000.000,1387745000.000,1428324000.000,1474704000.000,1490271000.000,1503331000.000,1588445000.000,1627013000.000,1647267000.000,1637286000.000,1723200000.000,1715272000.000,1702960000.000,1744864000.000,1783008000.000,1871981000.000,1777971000.000,1775210000.000
AssetsCurrent,984641000.000,995110000.000,1004992000.000,1006678000.000,1006549000.000,1040664000.000,1104824000.000,1064685000.000,1076401000.000,1119099000.000,1166214000.000,1172528000.000,1187317000.000,1273919000.000,1314505000.000,1323283000.000,1316289000.000,1397434000.000,1383372000.000,1343681000.000,1380201000.000,1408112000.000,1493573000.000,1284234000.000,1295922000.000
AssetsHeldInTrustCurrent,,85872000.000,84785000.000,87646000.000,91388000.000,91928000.000,95266000.000,97535000.000,129244000.000,132994000.000,141830000.000,149391000.000,155016000.000,161171000.000,174355000.000,172237000.000,182692000.000,188951000.000,188646000.000,198256000.000,207986000.000,216453000.000,228450000.000,236371000.000,252446000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,10000000.000,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,245527000.000,251518000.000,249843000.000,254855000.000,259773000.000,264552000.000,269917000.000,272656000.000,276037000.000,281848000.000,288532000.000,294411000.000,299665000.000,305823000.000,312968000.000,314462000.000,324617000.000,335710000.000,339634000.000,348930000.000,358792000.000,368662000.000,374490000.000,378076000.000
CashAndCashEquivalentsAtCarryingValue,281830000.000,261071000.000,242726000.000,279336000.000,244453000.000,258578000.000,289428000.000,287635000.000,225351000.000,246971000.000,279747000.000,275764000.000,267737000.000,307778000.000,290876000.000,287119000.000,260885000.000,313131000.000,251818000.000,224577000.000,214119000.000,238714000.000,292451000.000,260201000.000,260143000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000
CommonStockSharesIssued,146784950.000,144880976.000,142858389.000,142085533.000,142302507.000,141685589.000,140810908.000,139438603.000,139525784.000,138854444.000,138285804.000,137466421.000,137472756.000,137101168.000,135923034.000,135134064.000,135072349.000,134199907.000,132652266.000,131156064.000,131318173.000,130137843.000,128886333.000,127796558.000,127179468.000
CommonStockSharesOutstanding,146784950.000,144880976.000,142858389.000,142085533.000,142302507.000,141685589.000,140810908.000,139438603.000,139525784.000,138854444.000,138285804.000,137466421.000,137472756.000,137101168.000,135923034.000,135134064.000,135072349.000,134199907.000,132652266.000,131156064.000,131318173.000,130137843.000,128886333.000,127796558.000,127179468.000
CommonStockValue,147000.000,145000.000,143000.000,142000.000,142000.000,142000.000,141000.000,139000.000,140000.000,139000.000,138000.000,137000.000,137000.000,137000.000,136000.000,135000.000,135000.000,134000.000,133000.000,131000.000,131000.000,130000.000,129000.000,128000.000,127000.000
DebtInstrumentCarryingAmount,,,,1700000.000,,,,1500000.000,,,,1400000.000,,,,1300000.000,,,,1200000.000,,,,1000000.000,
DeferredCompensationLiabilityCurrent,,83283000.000,84342000.000,87031000.000,86719000.000,88349000.000,89325000.000,92233000.000,91933000.000,93398000.000,94664000.000,96461000.000,97365000.000,98789000.000,99982000.000,181709000.000,184768000.000,191671000.000,194364000.000,212220000.000,209922000.000,221027000.000,237628000.000,252349000.000,257545000.000
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,191444000.000,,,,194377000.000,
DeferredTaxAssetsLiabilitiesNet,,,,74201000.000,,,,88749000.000,,,,102280000.000,,,,106344000.000,,,,116545000.000,,,,118491000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-14377000.000,,,,-14244000.000,,,,-10601000.000,,,,-26807000.000,,,,,,,,118764000.000,108211000.000
DeferredTaxAssetsNet,,,,144575000.000,,,,163514000.000,,,,177353000.000,,,,180610000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,98614000.000,99068000.000,105056000.000,88578000.000,88862000.000,101636000.000,106971000.000,102993000.000,104225000.000,110526000.000,113281000.000,112881000.000,111566000.000,118643000.000,126894000.000,133151000.000,128970000.000,137039000.000,141738000.000,145684000.000,145397000.000,147917000.000,156434000.000,,
DeferredTaxAssetsNetNoncurrent,9296000.000,8741000.000,7639000.000,7713000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,200000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,34200000.000,,,,37700000.000,,,,37300000.000,,,,29900000.000,,,,,,,,,
DeferredTaxAssetsOther,,,,16427000.000,,,,23781000.000,,,,25953000.000,,,,25316000.000,,,,23885000.000,,,,18116000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,,,,3400000.000,,,,3600000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,,,,,,6300000.000,,,,5700000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,15502000.000,,,,10895000.000,,,,12067000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,54708000.000,,,,62637000.000,,,,72227000.000,,,,83065000.000,,,,96948000.000,,,,112811000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,8526000.000,,,,10007000.000,,,,9538000.000,,,,9138000.000,,,,8206000.000,,,,5634000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,14572000.000,,,,15814000.000,,,,16772000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,7123000.000,,,,7585000.000,,,,8012000.000,,,,9210000.000,,,,11092000.000,,,,10510000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,37044000.000,,,,29561000.000,,,,26329000.000,,,,18907000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,3200000.000,,,,3100000.000,,,,,,,,,
DeferredTaxLiabilities,,,,34040000.000,,,,35455000.000,,,,38029000.000,,,,44705000.000,,,,48570000.000,,,,56979000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,29139000.000,,,,,
DeferredTaxLiabilitiesOther,,,,4742000.000,,,,5257000.000,,,,6626000.000,,,,7261000.000,,,,9720000.000,,,,11658000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,8823000.000,,,,8029000.000,,,,8098000.000,,,,12384000.000,,,,11890000.000,,,,16640000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,2200000.000,,,,2200000.000,,,,2800000.000,,,,3700000.000,,,,,,,,,
DividendsPayableAmountPerShare,,,0.140,0.150,0.150,,,,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,297996000.000,323653000.000,342410000.000,355294000.000,330776000.000,346769000.000,366297000.000,361641000.000,343628000.000,391850000.000,397926000.000,396042000.000,392237000.000,441575000.000,468047000.000,448115000.000,430726000.000,481658000.000,508915000.000,504782000.000,472716000.000,506940000.000,561198000.000,539048000.000,546900000.000
FurnitureAndFixturesGross,,115595000.000,113469000.000,108917000.000,115298000.000,115850000.000,113912000.000,114623000.000,110973000.000,109352000.000,110130000.000,111426000.000,110296000.000,107875000.000,105504000.000,105262000.000,104160000.000,105877000.000,104665000.000,96536000.000,97270000.000,97300000.000,100219000.000,100472000.000,99805000.000
Goodwill,190381000.000,190489000.000,189386000.000,189423000.000,189848000.000,190388000.000,190924000.000,201339000.000,200835000.000,200522000.000,201022000.000,200833000.000,200496000.000,200889000.000,200074000.000,199488000.000,198260000.000,198713000.000,197992000.000,208579000.000,209115000.000,210072000.000,209947000.000,209793000.000,209925000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,5300000.000,,,,3100000.000,,,,2800000.000,,,,2500000.000,,,,200000.000,,,,100000.000,
IntangibleAssetsNetExcludingGoodwill,180000.000,141000.000,94000.000,50000.000,27000.000,567000.000,466000.000,2256000.000,1822000.000,1389000.000,956000.000,556000.000,222000.000,,0.000,0.000,,,,4508000.000,4220000.000,4306000.000,3981000.000,3671000.000,3370000.000
LeaseholdImprovementsGross,,117889000.000,114329000.000,113972000.000,115159000.000,116842000.000,119206000.000,122060000.000,120255000.000,114006000.000,116716000.000,118868000.000,119787000.000,114829000.000,113732000.000,113782000.000,110760000.000,113692000.000,112990000.000,118491000.000,122604000.000,127898000.000,131306000.000,133541000.000,137536000.000
Liabilities,450636000.000,485151000.000,516585000.000,511331000.000,492957000.000,535039000.000,570835000.000,539260000.000,533221000.000,566573000.000,575920000.000,570628000.000,571185000.000,612884000.000,654430000.000,667409000.000,652663000.000,708525000.000,708796000.000,699179000.000,699911000.000,713500000.000,777051000.000,691372000.000,694267000.000
LiabilitiesAndStockholdersEquity,1290595000.000,1301781000.000,1308535000.000,1311836000.000,1308637000.000,1344399000.000,1406707000.000,1381271000.000,1387745000.000,1428324000.000,1474704000.000,1490271000.000,1503331000.000,1588445000.000,1627013000.000,1647267000.000,1637286000.000,1723200000.000,1715272000.000,1702960000.000,1744864000.000,1783008000.000,1871981000.000,1777971000.000,1775210000.000
LiabilitiesCurrent,420438000.000,453228000.000,483398000.000,473001000.000,454911000.000,496317000.000,532642000.000,501637000.000,499081000.000,534895000.000,551928000.000,535853000.000,537546000.000,580890000.000,623905000.000,623362000.000,607705000.000,663799000.000,664169000.000,655549000.000,655317000.000,668179000.000,729676000.000,679896000.000,682600000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,35000000.000,,,,35000000.000,,,,35000000.000,,,,35000000.000,,,,35000000.000,,,,35000000.000,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,22000000.000,,,,19700000.000,,,,18600000.000,,,,16600000.000,,,,13500000.000,,,,15800000.000,
