,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToContractHoldersFunds,,,2500000000.000,,,,1864300000.000,,,,2084100000.000,,,,1764800000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,3800000.000,,,,14100000.000,,,,31900000.000
AllocatedShareBasedCompensationExpense,,,32100000.000,25800000.000,29100000.000,31200000.000,34200000.000,23900000.000,22200000.000,26400000.000,29000000.000,21800000.000,39100000.000,19500000.000,39400000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,22200000.000,15500000.000,14400000.000,17300000.000,18800000.000,14200000.000,25400000.000,12700000.000,26400000.000
AmortizationOfValueOfBusinessAcquiredVOBA,,,24800000.000,,,,16100000.000,,,,8700000.000,,,,36500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,500000.000,,,,,,0.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,39700000.000,65500000.000,38200000.000,45200000.000,10400000.000,22100000.000,18200000.000,50800000.000,68900000.000,52300000.000,12900000.000,23400000.000,16300000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,1494900000.000,2305300000.000,1806300000.000,2974300000.000,1115700000.000,1662100000.000,1364500000.000,2635900000.000,2490600000.000,1967600000.000,1030600000.000,2022800000.000,2677400000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,19800000.000,36300000.000,20200000.000,20300000.000,12400000.000,18600000.000,23100000.000,68800000.000,118000000.000,56000000.000,3700000.000,33700000.000,31900000.000
BenefitsLossesAndExpenses,2215800000.000,2015300000.000,2368600000.000,2279100000.000,2636300000.000,3001700000.000,2369700000.000,2507700000.000,3639200000.000,2240100000.000,2768000000.000,2542900000.000,2884400000.000,3200300000.000,2372800000.000
CashDividendsPaidToParentCompany,,,0.000,,,,,,,,,,,,
ClosedBlockOperationsResultsBeforeIncomeTaxes,,,,,,,,,,,,,,,-387100000.000
ClosedBlockOperationsRevenue,,,,,,,,,,,,,,,-56100000.000
CommonStockDividendsPerShareCashPaid,,,,0.010,0.010,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
ComprehensiveIncomeNetOfTax,-1447200000.000,208800000.000,986500000.000,821500000.000,68300000.000,1678000000.000,613000000.000,-1136800000.000,-23200000.000,-723500000.000,1242900000.000,1125000000.000,-170700000.000,-2028400000.000,47100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-3100000.000,101100000.000,13500000.000,166600000.000,116600000.000,-59000000.000,26100000.000,81900000.000,75900000.000,-53600000.000,700000.000,-25500000.000,11600000.000,42500000.000,1100000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1450300000.000,309900000.000,1000000000.000,988100000.000,184900000.000,1619000000.000,639100000.000,-1054900000.000,52700000.000,-777100000.000,1243600000.000,1099500000.000,-159100000.000,-1985900000.000,48200000.000
DeferredPolicyAcquisitionCostAmortizationExpense,,,101300000.000,,,,102000000.000,,,,93800000.000,,,,85900000.000
DeferredPolicyAcquisitionCostAmortizationExpenseEffectOfAdjustmentsToEstimatedGrossProfitOrEstimatedGrossMargin,,,,,,,,,,,,,,,-24200000.000
DeferredPolicyAcquisitionCostAmortizationExpenseOther,,,,,,,,,,,,,,,166000000.000
DeferredPolicyAcquisitionCostUnrealizedInvestmentGainLoss,,,,,,,,,,,,,,,69800000.000
DeferredPolicyAcquisitionCostsAdditions,,,91600000.000,,,,86500000.000,,,,97200000.000,,,,90300000.000
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAdditions,,,,,,,,,,,,,,,92300000.000
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,,,,,,,,,,,,,180700000.000,,92700000.000
