,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,19074.000,22678.000,,,17418.000,29163.000,41374.000,36795.000,33850.000,44010.000,23160.000,24394.000,23691.000
AccountsPayableCurrent,685.000,190.000,1679.000,,,11444.000,9163.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,6161.000,6211.000,5445.000,15063.000,28103.000,35040.000,49951.000,64867.000,70572.000,85671.000,85671.000
AccruedLiabilitiesCurrent,,,419.000,,,,,,,,,,,,,
AcquisitionCostsCumulative,,25000.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,-15000.000,-15000.000,-15000.000,582247.000,761823.000,786768.000,1005270.000,1005270.000,1005270.000,1005270.000,1005270.000,1005270.000,1005270.000,1188208.000,1188208.000,1562516.000
Assets,0.000,0.000,0.000,103477.000,6044.000,2359.000,,4423.000,5338.000,9796.000,,5156.000,,,,
AssetsCurrent,,,,103477.000,6044.000,2359.000,108240.000,4423.000,5338.000,9796.000,8620.000,5156.000,2217.000,137170.000,182165.000,268982.000
Cash,,,,26778.000,6044.000,2359.000,108240.000,4423.000,5338.000,629.000,1953.000,989.000,550.000,7170.000,23875.000,10271.000
CashAndCashEquivalentsAtCarryingValue,,,,26778.000,6044.000,2359.000,108240.000,4423.000,5338.000,629.000,1953.000,989.000,550.000,7170.000,23875.000,10271.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,30000000.000,30000000.000,30000000.000,48038212.000,48461741.000,48517297.000,49615297.000,49614797.000,49614797.000,49614797.000,49615297.000,49615297.000,49615297.000,16677431.000,16677451.000,16677451.000
CommonStockValueOutstanding,30000.000,30000.000,30000.000,48038.000,48462.000,48517.000,49615.000,49615.000,49615.000,49615.000,49615.000,49615.000,49615.000,16677.000,16677.000,16677.000
ConvertibleNotesPayable,,,,,,,,,,,,,,,,73319.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,156831.000,246280.000,73319.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,387165.000
DebtInstrumentFaceAmount,,,,,,,,20000.000,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,0.050,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,-374308.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,546100.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,187100.000,,,,406289.000,,,,458900.000,,,,1560392.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,550155.000,831192.000,,,,,,,,,,,
DueToRelatedPartiesCurrent,2052.000,2073.000,2094.000,,,,,,,,,,,,,
EquityMethodInvestmentAggregateCost,,,,,,,,,,,,,,,160000.000,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,,,,,0.400
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,,,,,,,1163965.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,,,,,,,,,171147.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,,,,,,,,,21809.000
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,,,,,,,,,,1142156.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,,,,,,,,,,,1163965.000
EquityMethodInvestments,,,,,,,,,,,,,,,158290.000,249336.000
InterestPayableCurrent,377.000,398.000,419.000,440.000,461.000,482.000,503.000,79.000,,579.000,827.000,1083.000,5033.000,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,,,,130000.000,,
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,103477.000,6044.000,2359.000,108240.000,4423.000,5338.000,9796.000,8620.000,5156.000,2217.000,137170.000,182165.000,268982.000
LiabilitiesCurrent,90327.000,103716.000,110309.000,23347.000,26951.000,34878.000,19647.000,110363.000,151726.000,186977.000,249335.000,261301.000,286377.000,318063.000,423845.000,250181.000
LoansPayableCurrent,,,,,,,,20000.000,40000.000,50000.000,110000.000,110000.000,110000.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,1675.000,1675.000,1675.000,1675.000,1675.000,14675.000,1675.000,,,,,,,,,
OperatingLossCarryforwards,,,,550155.000,,,,1160825.000,,,,1311030.000,,,,
PrepaidExpenseCurrent,,,,76699.000,,,,,,9167.000,6667.000,4167.000,1667.000,,,9375.000
RetainedEarningsAccumulatedDeficit,-105327.000,-118716.000,-125309.000,,,-867804.000,-966292.000,-1160825.000,-1201273.000,-1232066.000,-1295600.000,-1311030.000,-1339045.000,-1385778.000,-1446565.000,-1560392.000
ShortTermBorrowings,87590.000,101453.000,106536.000,2598.000,2598.000,2598.000,2598.000,,,,,,,,,
StockholdersEquity,-90327.000,-103716.000,-110309.000,80130.000,-20907.000,-32519.000,88593.000,-105940.000,-146388.000,-177181.000,-240715.000,-256145.000,-284160.000,-180893.000,-241680.000,18801.000
