,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,4331000.000,,,,5112000.000,,,,5369000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1795000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,7725000.000,8118000.000,,6621000.000,8345000.000,5434000.000,5912000.000,6787000.000,8761000.000,8454000.000,,7764000.000,8785000.000,8231000.000,8907000.000,7611000.000,5882000.000,7077000.000,5633000.000,4492000.000,7865000.000,7288000.000,7279000.000,7017000.000,8394000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,,,,,,,4567000.000,3529000.000,4246000.000,3380000.000,2695000.000,4719000.000,4373000.000,4367000.000,4351000.000,5204000.000
AmortizationOfDebtDiscountPremium,,,,,3088000.000,,,,3322000.000,,,,,,,,3800000.000,3900000.000,4000000.000,4100000.000,3700000.000,1300000.000,1300000.000,1200000.000,,
AmortizationOfFinancingCosts,,,,,451000.000,,,,478000.000,,,,,,,,,,,,500000.000,200000.000,200000.000,100000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,4000000.000,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,1342000.000,1395000.000,1504000.000,2368000.000,2846000.000,2903000.000,3081000.000,3600000.000,4376000.000,4913000.000,4974000.000,5063000.000,3998000.000,3473000.000,3071000.000,3029000.000,2996000.000,2974000.000,3067000.000,7063000.000,8800000.000,11300000.000,12300000.000,13200000.000,13000000.000,12200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,15156000.000,24536000.000,,33043000.000,31839000.000,31829000.000,-64211000.000,32102000.000,32147000.000,26508000.000,-63143000.000,26976000.000,28055000.000,27883000.000,-54906000.000,9575000.000,9679000.000,13000.000,-14450000.000,43401000.000,21733000.000,10871000.000,-54290000.000,10967000.000,10906000.000
AssetImpairmentCharges,,,,,,,,,,,,,2200000.000,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,-1.570,,,,,,,,,,,,,,,,,,-0.120,0.720,0.140,0.020,0.250,0.250
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,-1.570,,,,,,,,,,,,,,,,,,-0.120,0.680,0.130,0.010,0.220,0.220
