,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,796406.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,202521.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,52617.000,,,,103542.000,,,,228036.000
AllocatedShareBasedCompensationExpense,,,,,103542.000,125522.000,249378.000,239485.000,228036.000
AmortizationOfFinancingCosts,49555.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1664427.000,,,,8889231.000
AssetImpairmentCharges,,,,,,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,12250.000,,,,
CostOfRevenue,34298.000,16957.000,36634.000,35568.000,18368.000,8641.000,9858.000,15099.000,16145.000
DecreaseInRestrictedCash,,,,,178740.000,,,,
DefinedContributionPlanCostRecognized,,,,,0.000,,,,0.000
DepreciationDepletionAndAmortization,,,,,7878.000,9554.000,15031.000,15031.000,15031.000
EarningsPerShareBasicAndDiluted,-1.430,-1.000,-0.360,0.090,-0.430,-0.350,-0.300,-0.270,-0.330
FairValueAdjustmentOfWarrants,328516.000,,,,,,,,453419.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.783
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.019
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-207713.000
GeneralAndAdministrativeExpense,1093687.000,1300156.000,1390429.000,1555079.000,1788385.000,1416159.000,1115312.000,1663382.000,3303503.000
IncreaseDecreaseInAccountsPayable,1063665.000,,,,101629.000,,,,931340.000
IncreaseDecreaseInAccountsReceivable,8140.000,,,,-43071.000,,,,-4963.000
IncreaseDecreaseInAccruedLiabilities,190342.000,,,,-193919.000,,,,683825.000
IncreaseDecreaseInDeferredRevenue,365138.000,,,,27129.000,,,,-16196.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,4663.000,,,,653.000,,,,78226.000
IncreaseDecreaseInInventories,116185.000,,,,39760.000,,,,-20114.000
IncreaseDecreaseInOtherCurrentAssets,11185.000,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,-288166.000
IncreaseDecreaseInPrepaidExpense,98145.000,,,,301660.000,,,,85218.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,-490101.000
IncreaseInCarryingAmountOfRedeemablePreferredStock,177297.000,,,,,,,,
InterestExpense,933032.000,1936611.000,163594.000,284050.000,284236.000,254758.000,235191.000,211364.000,180072.000
InterestPaid,,,,,150150.000,,,,
InventoryWriteDown,,,,,0.000,,,,0.000
NetCashProvidedByUsedInContinuingOperations,-98849.000,,,,-483479.000,,,,254082.000
NetCashProvidedByUsedInFinancingActivities,1240000.000,,,,3951362.000,,,,52701.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1240000.000,,,,3951362.000,,,,52701.000
NetCashProvidedByUsedInInvestingActivities,,,,,93017.000,,,,490101.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,93017.000,,,,490101.000
