,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03
AllocatedShareBasedCompensationExpense,,,,3200000.000,2500000.000,2800000.000,2700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,974742000.000,838557000.000,838471.000,296365.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,9885000.000,,,12177000.000,
CostOfGoodsSold,105141000.000,123361000.000,125934000.000,122528000.000,140052000.000,134676000.000,149763000.000
DeferredIncomeTaxExpenseBenefit,,,-5004000.000,,,-1486000.000,
DepreciationAndAmortization,,,7528000.000,,,,
DepreciationDepletionAndAmortization,6410000.000,6843000.000,7528000.000,8017000.000,8522000.000,9045000.000,9342000.000
EarningsPerShareBasic,0.310,0.360,0.470,0.370,0.340,0.460,0.050
EarningsPerShareDiluted,0.310,0.350,0.460,0.360,0.330,0.440,0.040
EffectiveIncomeTaxRateContinuingOperations,,,,0.338,0.365,0.363,0.368
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,97000.000,,,329000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,97000.000,,,329000.000,
GrossProfit,67629000.000,71400000.000,79681000.000,79531000.000,85106000.000,89699000.000,79559000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,74000.000,,,74000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,12371000.000,13736000.000,18387000.000,13735000.000,12858000.000,16951000.000,1718000.000
IncomeTaxExpenseBenefit,4702000.000,4995000.000,6785000.000,4645000.000,4693000.000,6153000.000,633000.000
IncomeTaxesPaid,,,2129000.000,,,2308000.000,
IncreaseDecreaseInAccountsPayable,,,407000.000,,,5678000.000,
IncreaseDecreaseInAccountsReceivable,,,3189000.000,,,-1816000.000,
IncreaseDecreaseInAccruedLiabilities,,,1831000.000,,,-4705000.000,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,5434000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-4330000.000,,,1585000.000,
IncreaseDecreaseInInventories,,,756000.000,,,10929000.000,
IncreaseDecreaseInOtherDeferredLiability,,,,,,2784000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-25000.000,,,406000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,539000.000,,,1724000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,602000.000,616000.000,631000.000,804000.000
InterestIncomeExpenseNet,19000.000,-16000.000,30000.000,22000.000,12000.000,5000.000,-22000.000
InterestPaid,,,74000.000,,,70000.000,
NetCashProvidedByUsedInFinancingActivities,,,224000.000,,,-11054000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,224000.000,,,-11054000.000,
NetCashProvidedByUsedInInvestingActivities,,,-16422000.000,,,2748000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-16422000.000,,,2748000.000,
NetCashProvidedByUsedInOperatingActivities,,,26083000.000,,,20483000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,26083000.000,,,20483000.000,
NetIncomeLoss,7669000.000,8741000.000,11602000.000,9090000.000,8165000.000,10798000.000,1085000.000
OperatingIncomeLoss,12352000.000,13752000.000,18357000.000,13713000.000,12846000.000,16946000.000,1740000.000
PaymentsForRepurchaseOfCommonStock,,,,,,1189000.000,
PaymentsForRepurchaseOfInitialPublicOffering,,,,,,10436000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,16422000.000,,,17252000.000,
ProceedsFromSaleOfShortTermInvestments,,,,,,20000000.000,
ProceedsFromStockOptionsExercised,,,127000.000,,,242000.000,
SalesRevenueGoodsNet,172770000.000,194761000.000,205615000.000,202059000.000,225158000.000,224375000.000,229322000.000
SellingGeneralAndAdministrativeExpense,48867000.000,50805000.000,53796000.000,57801000.000,63738000.000,63708000.000,68477000.000
ShareBasedCompensation,,,1938000.000,,,2848000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,,,1400000.000,100000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.530,0.530,0.540,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.012,0.011,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,0.013,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,0.012,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,,,2000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,700000.000,1900000.000,500000.000,2200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,135000.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,14.350,12.500,14.080,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,9.350,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,27.800,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,26000.000,
StockRepurchaseProgramAuthorizedAmount,,,,,,75000000.000,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,,39600000.000,
StockRepurchasedDuringPeriodShares,,,,495900.000,332200.000,351701.000,92300.000
TreasuryStockAcquiredAverageCostPerShare,,,,26.050,27.800,29.670,34.000
WeightedAverageNumberOfDilutedSharesOutstanding,25080000.000,25066000.000,25119000.000,25022000.000,24555000.000,24355000.000,24314000.000
WeightedAverageNumberOfSharesOutstandingBasic,24415000.000,24461000.000,24480000.000,24420000.000,23939000.000,23724000.000,23510000.000
