,2011-12-31,2012-12-31
AdditionsToNoncurrentAssets,95047000.000,112786000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,219510000.000,118628000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,-873000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,41709000.000,
AmortizationOfFinancingCosts,10017000.000,12250000.000
AmortizationOfIntangibleAssets,,11700000.000
AssetImpairmentCharges,71995000.000,6603000.000
CapitalizedComputerSoftwareAmortization,35800000.000,44500000.000
CapitalizedComputerSoftwareImpairments,21300000.000,2600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,25068000.000,158886000.000
CommonStockDividendsPerShareCashPaid,,0.100
ComprehensiveIncomeNetOfTax,95043000.000,69063000.000
CostOfServices,1418324000.000,1465095000.000
CostsAndExpenses,,1764716000.000
CurrentFederalTaxExpenseBenefit,64889000.000,76613000.000
CurrentIncomeTaxExpenseBenefit,75743000.000,86062000.000
CurrentStateAndLocalTaxExpenseBenefit,10854000.000,9449000.000
DebtInstrumentDecreaseRepayments,5000000.000,
DeferredFederalIncomeTaxExpenseBenefit,5297000.000,-16959000.000
DeferredIncomeTaxExpenseBenefit,5319000.000,-18516000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,22000.000,-1557000.000
DefinedContributionPlanCostRecognized,11300000.000,10800000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.400
DepreciationAndAmortization,,96744000.000
DepreciationDepletionAndAmortization,31500000.000,31100000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,20200000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-849000.000,20207000.000
DividendsCommonStockCash,34565000.000,
EarningsPerShareBasic,1.130,0.830
EarningsPerShareDiluted,1.130,0.830
EffectiveIncomeTaxRateContinuingOperations,0.362,0.460
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationDeductionsOther,,0.005
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,0.028,0.020
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.063
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.001,0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.030,0.020
EffectiveIncomeTaxRateReconciliationTaxContingencies,-0.022,0.060
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.011,0.013
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-873000.000,891000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-873000.000,891000.000
FiniteLivedIntangibleAssetsAmortizationExpense,16100000.000,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,5.000,
FutureAmortizationExpenseAfterYearFive,3012000.000,
FutureAmortizationExpenseYearFive,3678000.000,
FutureAmortizationExpenseYearOne,12393000.000,
FutureAmortizationExpenseYearThree,4232000.000,
FutureAmortizationExpenseYearTwo,7176000.000,
GoodwillAcquiredDuringPeriod,8181000.000,6669000.000
GoodwillImpairmentLoss,35487000.000,2300000.000
GoodwillPeriodIncreaseDecrease,,-30193000.000
GoodwillPurchaseAccountingAdjustments,595000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,27900000.000
GrossProfit,671788000.000,
IncomeLossFromContinuingOperations,142806000.000,79437000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,223868000.000,146983000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,142806000.000,79437000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.670,0.940
IncomeLossFromContinuingOperationsPerDilutedShare,1.670,0.930
IncomeLossFromDiscontinuedOperationsNetOfTax,-46263000.000,-9078000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-46263000.000,-9078000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.540,-0.110
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.540,-0.100
IncomeLossFromEquityMethodInvestments,0.000,0.000
IncomeTaxExpenseBenefit,81062000.000,67546000.000
IncomeTaxesPaid,56538000.000,74704000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,88356000.000,192914000.000
IncreaseDecreaseInAccountsReceivable,-72446000.000,-62571000.000
IncreaseDecreaseInDeferredRevenue,3975000.000,18054000.000
IncreaseDecreaseInOperatingCapital,-161806000.000,-245475000.000
IncreaseDecreaseInOtherReceivables,-3303000.000,896000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,6274000.000,27168000.000
InterestExpense,67583000.000,88008000.000
InterestPaid,56975000.000,68827000.000
InvestmentIncomeInterest,1451000.000,1862000.000
LeaseAndRentalExpense,26500000.000,26000000.000
LossContingencyLossInPeriod,,192417000.000
NetCashProvidedByUsedInFinancingActivities,-297085000.000,-129244000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-297085000.000,-129244000.000
NetCashProvidedByUsedInInvestingActivities,-155706000.000,-146332000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-155706000.000,-146332000.000
NetCashProvidedByUsedInOperatingActivities,477859000.000,434462000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,477859000.000,434462000.000
NetIncomeLoss,96543000.000,70359000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,
