,2011-06-30,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,11359.000,2600.000,0.000,,,,3000.000,,,,3000.000,,,,41000.000,,22000.000,,8900.000
AmortizationOfDebtDiscountPremium,,10335.000,156791.000,,8817.000,21254.000,,74968.000,142487.000,272329.000,517741.000,963348.000,3032685.000,,,,,,,137.000
AmortizationOfFinancingCosts,,,,,,86253.000,,84450.000,85388.000,86327.000,86327.000,84450.000,115175.000,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,74968.000,,,,963348.000,,,,,,,,137.000
AmortizationOfIntangibleAssets,,,,,,,,92377.000,,,,92377.000,,,,92377.000,,92000.000,,92377.000
CapitalExpendituresIncurredButNotYetPaid,,,,21700.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-49521.000,,,,-423593.000,,,,13435.000,,,,-1292525.000,,,,5047707.000
ConcentrationRiskPercentage1,,,,,,,,0.500,,,,,,,,,,,,
CostOfGoodsAndServicesSold,4937.000,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,,126963.000,193011.000,33370.000,61934.000,185098.000,200276.000,113845.000,138140.000,187943.000,434062.000,278476.000,275968.000,399289.000,690306.000,747812.000,706760.000,431621.000,724307.000,416357.000
CostsAndExpenses,,123014.000,119289.000,195431.000,503863.000,811346.000,623312.000,,,,,,,,,,,,,
CostsIncurredDevelopmentCosts,,,,,,,,,,,,,,,,,-202451.000,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,126628.000,,,,126850.000,,,,,,,,-14133.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,84450.000,,,,84450.000,,,,,,,,
Depreciation,,,,9711.000,,,,19529.000,,,,32876.000,,,,40890.000,,56000.000,,66775.000
DepreciationAndAmortization,,,,9711.000,97630.000,112990.000,97934.000,111906.000,112388.000,121496.000,124537.000,125253.000,123957.000,121857.000,128277.000,133267.000,145763.000,148347.000,159007.000,159151.000
DistributionFees,,,,,,,,,,,,,,,,18000.000,,18000.000,,
EarningsPerShareBasic,0.000,,,0.000,-0.110,-0.040,0.080,0.000,0.010,,,,-0.080,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,-0.020,,-0.050,-0.020,-0.000,0.040,-0.010,0.000,-0.010,-0.010,-0.010
EarningsPerShareDiluted,,,,,,,,,0.000,,,,-0.080,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-498.000,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,,12000.000,,,
GrossProfit,5577.000,91510.000,68255.000,5795.000,110930.000,109529.000,459525.000,159184.000,278315.000,327522.000,609329.000,397910.000,463966.000,617841.000,1068027.000,959164.000,1021773.000,660711.000,1091283.000,682526.000
IncomeLossAttributableToNoncontrollingInterest,-3980.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,-31504.000,-51034.000,-189636.000,-392933.000,-701817.000,-163787.000,-1561689.000,-724246.000,-1421955.000,-102321.000,-424009.000,-1858770.000,-546216.000,-156629.000,-1038444.000,,,,
