,2011-12-31,2012-12-31,2013-12-31,2015-07-31
AccretionExpense,,,,11596.000
AccretionOfDiscount,,,,7079423.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,13921168.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,13921168.000
AssetRetirementObligationAccretionExpense,,,,11596.000
AssetRetirementObligationLiabilitiesIncurred,,,,7434.000
AssetRetirementObligationRevisionOfEstimate,,,,-57388.000
CashAcquiredFromAcquisition,,,,37508.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-337088.000
CashPeriodIncreaseDecrease,13353.000,-22615.000,15261.000,
ComprehensiveIncomeNetOfTax,,,,-8926360.000
CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,,,,4274870.000
DebtInstrumentConvertibleConversionRatio1,,,,0.260
Depletion,,,,306145.000
Depreciation,682.000,159.000,,22283.000
DevelopmentWellsDrilledNetProductive,,,,15.000
DividendsPreferredStock,,,,-1432017.000
DividendsPreferredStockStock,,,,834697.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.560
EffectOnFutureCashFlowsAmount,,,,24859110.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350
ExploratoryWellsDrilledNetNonproductive,,,,4.000
ExploratoryWellsDrilledNetProductive,,,,19.000
ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,,,,55050.000
FairValueAssumptionsExpectedVolatilityRate,,,,2.480
FairValueAssumptionsRiskFreeInterestRate,,,,0.019
GainLossOnDispositionOfAssets1,,,,5192.000
GainsLossesOnExtinguishmentOfDebt,49519.000,,,-13921168.000
GeneralAndAdministrativeExpense,64122.000,60833.000,100038.000,
IncomeLossAttributableToNoncontrollingInterest,,,,6157632.000
IncomeLossFromContinuingOperations,-120557.000,-96828.000,-105945.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-71038.000,20831.000,-105945.000,
IncomeTaxExpenseBenefit,,,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,341587.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,0.000,,-5279397.000
IncomeTaxesPaid,0.000,,0.000,
IncreaseDecreaseInAccountsPayable,,,,14430.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4569.000,48841.000,14406.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,58763.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,122920.000
IncreaseDecreaseInAccruedLiabilities,,,,22277.000
IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves,,,,-1681992.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-18530.000
InterestExpense,,,,-218.000
InterestExpenseRelatedParty,,,,231031.000
LeaseOperatingExpense,,,,683889.000
LiabilitiesAssumed1,,,,-171597.000
NetCashProvidedByUsedInFinancingActivities,9000.000,25213.000,105000.000,65043.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9000.000,25213.000,105000.000,65043.000
NetCashProvidedByUsedInInvestingActivities,,,,-247238.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-247238.000
NetCashProvidedByUsedInOperatingActivities,4353.000,-47828.000,-89739.000,-154893.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4353.000,-47828.000,-89739.000,-154893.000
NetIncomeLoss,-71038.000,20831.000,-105945.000,-15083992.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-9761057.000
NoninterestExpenseDirectorsFees,2000.000,,,
OperatingCostsAndExpenses,,,,1713144.000
OperatingExpenses,120557.000,96828.000,105945.000,
OperatingIncomeLoss,,,,-932011.000
OtherIncome,,,,-14151981.000
OtherOperatingIncomeExpenseNet,49519.000,117659.000,,
PaymentsForFees,2000.000,,,
PaymentsForRepurchaseOfConvertiblePreferredStock,,,,-22000.000
PaymentsToAcquireOilAndGasProperty,,,,369198.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,1325.000
PreviouslyEstimatedDevelopmentCostsIncurredDuringPeriod,,,,369198.000
ProceedsFromContributionsFromAffiliates,,117659.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,1519060.000
ProceedsFromLoans,,,55000.000,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,66777.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,19000.000
ProceedsFromSaleOfTreasuryStock,9000.000,,50000.000,
ProfessionalAndContractServicesExpense,54435.000,35995.000,35907.000,
ProfitLoss,-71038.000,20831.000,-105945.000,6157632.000
RevenueFromPurchasedOilAndGas,,,,781133.000
Revenues,0.000,,0.000,
RevisionsOfPreviousQuantityEstimates,,,,15023.000
SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,,,,-97244.000
SalesRevenueNet,0.000,,0.000,
SellingGeneralAndAdministrativeExpense,,,,694423.000
ShareBasedCompensation,,,,75000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-5280000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,100000.000,
StockIssuedDuringPeriodSharesNewIssues,,,2500000.000,
StockIssuedDuringPeriodValueAcquisitions,,,,3314.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,4289.000
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,2000.000,,1800.000,
StockIssuedDuringPeriodValueIssuedForCash,,,,1495735.000
StockIssuedDuringPeriodValueIssuedForServices,,,1800.000,
StockIssuedDuringPeriodValueNewIssues,9000.000,,50000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,1800.000,
StockRepurchasedDuringPeriodShares,,,,15000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,17509962.000
WeightedAverageNumberOfSharesOutstandingBasic,88857202.000,89205828.000,90309390.000,
