,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1327000.000,1582000.000,1049000.000,1202000.000,1782000.000,1776000.000,2122000.000,1611000.000,2082000.000,2914000.000,1631000.000,2574000.000
AccruedRentCurrentAndNoncurrent,,0.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3377000.000,,,,4417000.000,,,,5521000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,119000.000,172000.000,178000.000,18000.000,94000.000,-142000.000,85000.000,286000.000,279000.000,-1248000.000,-1048000.000,-175000.000
AdditionalPaidInCapital,61513000.000,97469000.000,97480000.000,97761000.000,115579000.000,115721000.000,115876000.000,116111000.000,116315000.000,211173000.000,211512000.000,211901000.000
AdvancesFromFederalHomeLoanBanks,15000000.000,40000000.000,15000000.000,27000000.000,18478000.000,28444000.000,38410000.000,38375000.000,38341000.000,38306000.000,38271000.000,38235000.000
AllCertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesNotAccountedForUsingIncomeRecognitionModel,,541000.000,,,,,,,,,,
Assets,745344000.000,802286000.000,808906000.000,827140000.000,1009539000.000,1039600000.000,1130480000.000,1215497000.000,1269238000.000,1408507000.000,1522015000.000,1508589000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,47316000.000,44867000.000,53122000.000,59271000.000,60881000.000,76027000.000,79018000.000,83243000.000,86348000.000,104450000.000,140285000.000,134977000.000
AvailableForSaleSecurities,47497000.000,45127000.000,53391000.000,59299000.000,61023000.000,75813000.000,79146000.000,83677000.000,86772000.000,102559000.000,138698000.000,134708000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,413000.000,345000.000,370000.000,242000.000,366000.000,587000.000,588000.000,128000.000,141000.000,523000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,144000.000,317000.000,228000.000,456000.000,238000.000,153000.000,164000.000,2019000.000,1728000.000,792000.000
AvailableForSaleSecuritiesAmortizedCost,47316000.000,44867000.000,53122000.000,59271000.000,60881000.000,76027000.000,79018000.000,83243000.000,86348000.000,104450000.000,140285000.000,134977000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,69000.000,155000.000,137000.000,103000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,164000.000,2019000.000,1728000.000,792000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,26126000.000,19623000.000,24421000.000,36740000.000,29667000.000,51722000.000,31312000.000,21005000.000,22482000.000,88632000.000,106327000.000,84899000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,95000.000,1864000.000,1591000.000,689000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,15911000.000,11728000.000,18839000.000,31214000.000,26002000.000,48121000.000,25904000.000,11644000.000,15357000.000,78952000.000,97848000.000,77462000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,10215000.000,7895000.000,5582000.000,5526000.000,3665000.000,3601000.000,5408000.000,9361000.000,7125000.000,9680000.000,8479000.000,7437000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,500000.000,500000.000,972000.000,980000.000,2975000.000,996000.000,,,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,501000.000,500000.000,995000.000,995000.000,2999000.000,999000.000,,,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,2427000.000,4330000.000,4299000.000,4268000.000,4817000.000,4240000.000,4918000.000,7741000.000,14717000.000,7173000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,2407000.000,4238000.000,4239000.000,4217000.000,4792000.000,4225000.000,4886000.000,7418000.000,14524000.000,7124000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,1429000.000,963000.000,944000.000,1331000.000,1308000.000,428000.000,396000.000,3587000.000,3539000.000,3522000.000,4526000.000,4504000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,1370000.000,936000.000,930000.000,1315000.000,1298000.000,417000.000,389000.000,3586000.000,3521000.000,3346000.000,4334000.000,4435000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,1457000.000,1930000.000,933000.000,1430000.000,2013000.000,4869000.000,2617000.000,4084000.000,4038000.000,4009000.000,3957000.000,3928000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,1477000.000,1932000.000,924000.000,1419000.000,2011000.000,4851000.000,2628000.000,4131000.000,4076000.000,3974000.000,3951000.000,3952000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,3348000.000,3368000.000,5256000.000,7967000.000,10547000.000,10484000.000,7809000.000,11942000.000,12483000.000,14738000.000,22809000.000,15511000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,3386000.000,3393000.000,5276000.000,8071000.000,10595000.000,10561000.000,7830000.000,11911000.000,12495000.000,15272000.000,23200000.000,15605000.000
AvailableForSaleSecuritiesDebtSecurities,47497000.000,45127000.000,53391000.000,59299000.000,61023000.000,75813000.000,79146000.000,83677000.000,86772000.000,102559000.000,138698000.000,134708000.000
BankOwnedLifeInsurance,10731000.000,17822000.000,17969000.000,18115000.000,19299000.000,19459000.000,19614000.000,19767000.000,19922000.000,20077000.000,20224000.000,20369000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,0.000,,,,,,,
Capital,69388000.000,107197000.000,109414000.000,111743000.000,124696000.000,119208000.000,122332000.000,126328000.000,130104000.000,228566000.000,232033000.000,236955000.000
CapitalLeasesFutureMinimumSubleaseRentals,,,,,,69000.000,,,,62000.000,,
CapitalRequiredForCapitalAdequacy,46640000.000,49814000.000,51015000.000,54113000.000,61654000.000,66924000.000,73143000.000,76389000.000,77790000.000,83039000.000,87436000.000,100192000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
CapitalToRiskWeightedAssets,0.119,0.172,0.172,0.165,0.162,0.142,0.134,0.132,0.134,0.220,0.212,0.189
CashAndCashEquivalentsAtCarryingValue,67733000.000,93251000.000,85544000.000,63269000.000,123509000.000,71551000.000,92383000.000,127244000.000,178587000.000,234791000.000,285735000.000,173146000.000
CashAndDueFromBanks,9441000.000,9223000.000,9338000.000,11699000.000,10478000.000,10989000.000,12416000.000,12951000.000,15837000.000,15631000.000,23021000.000,28687000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,23365000.000,,,,28100000.000,,,,26400000.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,541000.000,,0.000,,,,,,,,,
