,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,808000.000,,,,1507000.000
AllocatedShareBasedCompensationExpense,135000.000,489000.000,518000.000,487000.000,567000.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,100000000.000,102000.000,104000.000,-99795000.000,110000.000,112000.000,115000.000,163000.000,100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1357000.000,0.000,0.000,0.000,0.000,416.000,,,,839000.000,0.000,,,
BasicEarningsPerShareProForma,0.040,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,30405000.000,,,,-22266000.000,,,,17454000.000,,,,9448000.000
ComprehensiveIncomeNetOfTax,456000.000,-194000.000,2058000.000,1462000.000,518000.000,-698000.000,6208000.000,1691000.000,1959000.000,-412000.000,-353000.000,19059000.000,11763000.000,24246000.000
CostOfGoodsAndServicesSoldDepreciation,,,,,,,,1500000.000,,1900000.000,2000000.000,2100000.000,,2600000.000
CostOfGoodsSold,14445000.000,16206000.000,21462000.000,24403000.000,24132000.000,20183000.000,32901000.000,39032000.000,37334000.000,36169000.000,37952000.000,46976000.000,52662000.000,54752000.000
CumulativeEffectOnRetainedEarningsTax1,,,,,,,,,,,,,,-1207000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,14000.000,,,,,,,,,,,,
Depreciation,900000.000,1200000.000,1300000.000,1600000.000,1700000.000,1900000.000,2200000.000,2300000.000,2600000.000,2800000.000,3300000.000,3600000.000,4000000.000,4200000.000
DepreciationAndAmortization,,1239000.000,,,,2034000.000,,,,2957000.000,,,,4302000.000
DilutedEarningsPerShareProForma,0.040,,,,,,,,,,,,,
EarningsPerShareBasic,0.040,0.010,0.130,0.110,0.050,-0.050,0.410,0.170,0.160,-0.080,0.040,1.030,0.830,1.060
EarningsPerShareDiluted,0.040,0.010,0.120,0.100,0.050,-0.050,0.380,0.160,0.160,-0.080,0.030,0.970,0.840,1.000
EffectOfExchangeRateOnCash,,54000.000,,,,-276000.000,,,,-264000.000,,,,1043000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-3160000.000,,,,,,-572000.000
ForeignCurrencyTransactionGainLossRealized,57000.000,66000.000,4000.000,-17000.000,244000.000,319000.000,-160000.000,393000.000,169000.000,-78000.000,-835000.000,-3387000.000,,
ForeignCurrencyTransactionGainLossUnrealized,-65000.000,-185000.000,183000.000,-203000.000,-1094000.000,43000.000,847000.000,,,410000.000,-42000.000,3318000.000,,
GainLossOnDispositionOfAssets,,1000.000,,,,-10000.000,,,,-4000.000,,,,-49000.000
GainLossOnDispositionOfAssets1,0.000,1000.000,-3000.000,-27000.000,17000.000,-10000.000,0.000,-3000.000,-65000.000,-4000.000,-81000.000,-4000.000,-37000.000,-49000.000
GainLossRecognizedOnAssetsTransferredToSeparateAccount,,,,,,,,,,,,3000000.000,,
GeneralAndAdministrativeExpense,2436000.000,3554000.000,3952000.000,4458000.000,5131000.000,5003000.000,4534000.000,4963000.000,5271000.000,5733000.000,5906000.000,6445000.000,7443000.000,7822000.000
GrossProfit,6321000.000,8653000.000,11188000.000,12146000.000,12259000.000,10051000.000,16731000.000,18053000.000,15618000.000,14253000.000,17302000.000,23161000.000,32238000.000,41472000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,6404000.000,,23443000.000
IncomeTaxExpenseBenefit,0.000,25000.000,85000.000,77000.000,12000.000,0.000,135000.000,406000.000,-166000.000,-192000.000,52000.000,-11332000.000,1241000.000,3654000.000
IncomeTaxesPaidNet,,26000.000,,,,75000.000,,,,0.000,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,0.000,,,,-326000.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,4048000.000,,,,-5263000.000,,,,-3584000.000,,,,10241000.000
IncreaseDecreaseInAccountsReceivable,,1829000.000,,,,-1643000.000,,,,-3945000.000,,,,16599000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,,,,3042000.000
IncreaseDecreaseInAccruedLiabilities,,-406000.000,,,,-647000.000,,,,-2238000.000,,,,-4221000.000
IncreaseDecreaseInDeferredCharges,,8000.000,,,,956000.000,,,,1706000.000,,,,1434000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,,612000.000
IncreaseDecreaseInInventories,,4822000.000,,,,10543000.000,,,,-6210000.000,,,,4294000.000
IncreaseDecreaseInOtherCurrentAssets,,46000.000,,,,1764000.000,,,,-1415000.000,,,,5118000.000
IncreaseDecreaseInRestrictedCash,,73000.000,,,,537000.000,,,,240000.000,,,,-871000.000
IncreaseDecreaseInRestrictedCashAndInvestmentsForOperatingActivities,,,,,,,,,,0.000,,,,-8000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,160000.000,996.000,856000.000,789.000,22215.000,0.000,936000.000,825000.000,-855000.000,0.000,,,,1104000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,39000.000,,,,,,,,,,,,,
InterestAndOtherIncome,,-79000.000,106000.000,95000.000,247000.000,74000.000,80000.000,82000.000,92000.000,101000.000,65000.000,40000.000,,
InterestExpense,323000.000,-162000.000,60000.000,55000.000,373000.000,125000.000,300000.000,351000.000,242000.000,401000.000,450000.000,462000.000,404000.000,299000.000
InterestIncomeOther,15000.000,,,,,,,,,,,,,
