,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableCurrent,627000.000,410000.000,967000.000,781000.000,618000.000,326000.000
AccountsReceivableNetCurrent,7903000.000,7460000.000,8192000.000,8528000.000,8926000.000,8396000.000
AccruedIncomeTaxesCurrent,,,,200000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5820000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-1012000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,452000.000,,
Assets,93563000.000,94934000.000,95982000.000,97109000.000,97710000.000,99993000.000
AssetsCurrent,49931000.000,51429000.000,52626000.000,53661000.000,54517000.000,57009000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,31596000.000,,
CapitalizedComputerSoftwareGross,,,,4158000.000,,
CashAndCashEquivalentsAtCarryingValue,4920000.000,9142000.000,9388000.000,11115000.000,18428000.000,27585000.000
CommonStockParOrStatedValuePerShare,,,,0.001,,
CommonStockSharesAuthorized,,,,75000000.000,,
CommonStockSharesIssued,,,,28566651.000,,
CommonStockSharesOutstanding,,,,16389059.000,,
CommonStockValue,63338000.000,63341000.000,63163000.000,63877000.000,65162000.000,66860000.000
DeferredRentCreditCurrent,1362000.000,1670000.000,1865000.000,1834000.000,1802000.000,1769000.000
DeferredRevenueCurrent,7801000.000,8107000.000,7916000.000,7770000.000,7028000.000,7157000.000
DeferredTaxAssetsGross,,,,3861000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,3401000.000,,
DeferredTaxAssetsNetCurrent,965000.000,1083000.000,901000.000,1169000.000,1051000.000,987000.000
DeferredTaxAssetsNetNoncurrent,1763000.000,1900000.000,1911000.000,2231000.000,2211000.000,2134000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,450000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,200000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,500000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1480000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,1335000.000,,
DeferredTaxAssetsValuationAllowance,,,,224000.000,,
DeferredTaxLiabilities,,,,236000.000,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,141000.000,,
EmployeeRelatedLiabilitiesCurrent,1870000.000,2477000.000,2232000.000,2588000.000,2240000.000,2824000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,3600000.000,4100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,500000.000,500000.000,500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,500000.000,500000.000,500000.000
FurnitureAndFixturesGross,,,,1592000.000,,
Goodwill,38508000.000,38508000.000,38508000.000,38508000.000,38508000.000,38508000.000
IntangibleAssetsNetExcludingGoodwill,1481000.000,1349000.000,1217000.000,1085000.000,954000.000,824000.000
LeaseholdImprovementsGross,,,,1365000.000,,
LiabilitiesAndStockholdersEquity,93563000.000,94934000.000,95982000.000,97109000.000,97710000.000,99993000.000
LiabilitiesCurrent,12898000.000,13768000.000,14502000.000,14447000.000,13261000.000,13500000.000
MarketableSecuritiesCurrent,34656000.000,32151000.000,32122000.000,31609000.000,24337000.000,18089000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,10031000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1464000.000,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,139000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1564000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1517000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1470000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1449000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,2567000.000,,
OtherAccruedLiabilitiesCurrent,1238000.000,1104000.000,1522000.000,1474000.000,1573000.000,1424000.000
OtherAssetsNoncurrent,425000.000,368000.000,310000.000,329000.000,271000.000,232000.000
PrepaidExpenseAndOtherAssetsCurrent,1487000.000,1593000.000,2023000.000,1240000.000,1775000.000,1952000.000
PropertyPlantAndEquipmentGross,,,,7115000.000,,
PropertyPlantAndEquipmentNet,1455000.000,1380000.000,1410000.000,1295000.000,1249000.000,1286000.000
RetainedEarningsAccumulatedDeficit,17327000.000,17825000.000,18317000.000,19797000.000,19287000.000,19633000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,831000.000,829000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,5.770,6.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,4034000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,2018476.000,1874551.000,1619050.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,5.110,5.210,5.460
ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,,,,5.960,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,1601288.000,1473926.000,1198675.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,2018476.000,1874551.000,1619050.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,3280000.000,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,4.970,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,5.110,,
StockholdersEquity,80665000.000,81166000.000,81480000.000,82662000.000,84449000.000,86493000.000
TaxCreditCarryforwardValuationAllowance,,,,200000.000,,
TreasuryStockShares,,,,12174903.000,,
UnrecognizedTaxBenefits,,,,37000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,13000.000,,
