,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesCurrent,,5000.000,3500.000
AccruedProfessionalFeesCurrent,1000.000,5000.000,3500.000
AdditionalPaidInCapital,1562.000,1562.000,1562.000
Assets,0.000,72.000,3774.000
AssetsCurrent,,72.000,3774.000
Cash,0.000,,
CashAndCashEquivalentsAtCarryingValue,0.000,72.000,3774.000
CommonStockDiscountOnShares,550.000,550.000,550.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5500000.000,6000000.000,6000000.000
CommonStockSharesOutstanding,5500000.000,6000000.000,6000000.000
CommonStockValue,550.000,600.000,600.000
DueToRelatedPartiesCurrent,11973.000,35580.000,55114.000
InterestPayableCurrent,180.000,,
LiabilitiesAndStockholdersEquity,0.000,72.000,3774.000
LiabilitiesCurrent,13153.000,41294.000,60251.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,,
PreferredStockSharesOutstanding,0.000,,
PreferredStockValue,0.000,,
RetainedEarningsAccumulatedDeficit,-14715.000,-42834.000,-58089.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,100000000.000
StockholdersEquity,-13153.000,-41222.000,-56477.000
