,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5399000.000,3369000.000,7175000.000,9557000.000,8612000.000,10669000.000,10438000.000,6412000.000,3531000.000,5228000.000,6768000.000,3565000.000,4248000.000,6683000.000,7889000.000,3684000.000,6906000.000,3233000.000,1827000.000,2233000.000,5253000.000
AccountsReceivableNetCurrent,28038000.000,29019000.000,35875000.000,54200000.000,42623000.000,42488000.000,40037000.000,58829000.000,48147000.000,38935000.000,50009000.000,66729000.000,42921000.000,46686000.000,47037000.000,54090000.000,37651000.000,33922000.000,39365000.000,57386000.000,37772000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,1349000.000,804000.000,15000.000,103000.000,55000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,3633000.000,4239000.000,4534000.000,7123000.000,7810000.000,7377000.000,6635000.000,8478000.000,7075000.000,7514000.000,9266000.000,8246000.000,6874000.000,6649000.000,7972000.000,7842000.000,6167000.000,5077000.000,6435000.000,7055000.000,7435000.000
AccruedRoyaltiesCurrent,,,,,100000.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7424000.000,8417000.000,10120000.000,11670000.000,13799000.000,16063000.000,18416000.000,20334000.000,22774000.000,25199000.000,27417000.000,29548000.000,31457000.000,33543000.000,35509000.000,36344000.000,37824000.000,39297000.000,40763000.000,34824000.000,36243000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3000.000,18000.000,29000.000,31000.000,48000.000,46000.000,242000.000,276000.000,279000.000,364000.000,167000.000,39000.000,-180000.000,143000.000,36000.000,-141000.000,123000.000,-324000.000,-322000.000,-751000.000,-367000.000
AdditionalPaidInCapital,262176000.000,266897000.000,274780000.000,285332000.000,295104000.000,305527000.000,316554000.000,326834000.000,337885000.000,346758000.000,355190000.000,363587000.000,,,,384164000.000,,,,400740000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,369683000.000,375068000.000,380636000.000,,387712000.000,392473000.000,396302000.000,,404489000.000
AllowanceForDoubtfulAccountsReceivable,,,,218000.000,,,,740000.000,,,,559000.000,,,,1170000.000,,,,323000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,219000.000,111000.000,124000.000,,171000.000,122000.000,332000.000,,779000.000,683000.000,611000.000,,694000.000,1200000.000,973000.000,,1244000.000,1270000.000,323000.000,,1059000.000
Assets,251935000.000,251748000.000,261740000.000,282280000.000,276698000.000,277965000.000,268603000.000,275935000.000,263250000.000,256428000.000,257973000.000,262857000.000,250524000.000,245474000.000,236179000.000,235145000.000,222201000.000,204073000.000,203339000.000,228880000.000,221490000.000
