,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,1500000.000,1800000.000,1400000.000,1700000.000,1500000.000,700000.000,600000.000,600000.000,600000.000,400000.000,500000.000,400000.000,500000.000,436000.000,458000.000,488000.000,565000.000
AmortizationOfIntangibleAssets,700000.000,700000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,0.000,0.000,0.000,0.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,7700000.000,6800000.000,5200000.000,-13500000.000,6100000.000,8000000.000,7400000.000,-13800000.000,7600000.000,7200000.000,8200000.000,,10300000.000,,777000.000,433000.000,853000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-10600000.000,,,,-10900000.000,,,,-10700000.000,,,,-6400000.000,,1100000.000,,,,1271000.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,100000.000,,,,200000.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-1400000.000,-5300000.000,-1800000.000,-5800000.000,-13500000.000,-9800000.000,-14200000.000,-13300000.000,-6900000.000,-5200000.000,-2000000.000,-6000000.000,-7500000.000,-16936000.000,-999000.000,900000.000,-170000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,0.000,200000.000,100000.000,-30000.000,28000.000,44000.000,69000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-2000000.000,-5800000.000,-7400000.000,-16966000.000,-971000.000,944000.000,-101000.000
CostOfGoodsAndServicesSold,78700000.000,73100000.000,77300000.000,83200000.000,81300000.000,90300000.000,84200000.000,75400000.000,70300000.000,64500000.000,60500000.000,65600000.000,60600000.000,67300000.000,58600000.000,54000000.000,46000000.000,48373000.000,40842000.000,47420000.000,40968000.000
CostOfGoodsSold,61400000.000,51700000.000,56800000.000,62900000.000,60900000.000,65800000.000,61700000.000,51200000.000,47600000.000,41000000.000,39600000.000,44500000.000,41400000.000,42400000.000,37200000.000,33300000.000,28500000.000,29727000.000,24860000.000,31003000.000,26911000.000
CostOfServices,17100000.000,21300000.000,20300000.000,20100000.000,20200000.000,24500000.000,22500000.000,24400000.000,22700000.000,23500000.000,20900000.000,21100000.000,19200000.000,24900000.000,21400000.000,20700000.000,17500000.000,18646000.000,15982000.000,16417000.000,14057000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,400000.000,,,,10000.000,,
Depreciation,800000.000,,,,1600000.000,,,,1400000.000,,,,1600000.000,,1700000.000,,,,1670000.000,,
DepreciationDepletionAndAmortization,,,,,1600000.000,1300000.000,1300000.000,1400000.000,1400000.000,2100000.000,1800000.000,1800000.000,1600000.000,1900000.000,1700000.000,1700000.000,1600000.000,1600000.000,1670000.000,1467000.000,1404000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,,,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,,,,0.000,0.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,,,0.320,-0.080
EarningsPerShareBasicAndDiluted,-0.120,-0.220,-0.050,-0.020,-0.040,-0.090,-0.030,-0.090,-0.220,-0.160,-0.240,-0.210,-0.090,-0.050,-0.020,-0.090,-0.130,-5.470,-0.120,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,,,0.310,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,-1000000.000,,,,700000.000,,,,600000.000,,,,-400000.000,,-300000.000,,,,-245000.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,,0.350,,,,0.350,,
GainLossOnDispositionOfAssets,,0.000,0.000,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,100000.000,,0.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,-200000.000,,,,-9000.000,,
GoodwillImpairmentLoss,,5600000.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,
GrossProfit,32700000.000,31900000.000,34300000.000,32800000.000,33700000.000,38700000.000,34100000.000,33600000.000,23100000.000,21300000.000,20900000.000,19800000.000,21800000.000,25200000.000,21000000.000,16400000.000,14400000.000,9917000.000,17365000.000,21116000.000,17732000.000
IncomeLossFromContinuingOperations,-3700000.000,-10000000.000,-800000.000,-1000000.000,-800000.000,-5000000.000,-1600000.000,-3500000.000,-13700000.000,-10200000.000,-15100000.000,-13100000.000,-5900000.000,-3200000.000,-1500000.000,-5700000.000,-8100000.000,-15148000.000,-629000.000,1678000.000,-399000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2700000.000,-9200000.000,-700000.000,-1400000.000,700000.000,4900000.000,-1000000.000,-2200000.000,-13500000.000,-10700000.000,-14600000.000,-11800000.000,-5600000.000,-2600000.000,-1500000.000,-5000000.000,-7600000.000,-14443000.000,-3071000.000,2587000.000,449000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-1500000.000,-5500000.000,-8000000.000,-15178000.000,-601000.000,1722000.000,-330000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.060,-0.170,-0.010,-0.020,-0.010,-0.080,-0.030,-0.060,-0.220,-0.170,-0.240,-0.220,-0.100,-0.050,-0.020,-0.090,-0.130,-5.570,-0.120,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,,,,,0.320,-0.080
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,,,,,0.310,-0.080
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,300000.000,0.000,200000.000,41000.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-3100000.000,-2800000.000,-2400000.000,-300000.000,-1400000.000,-300000.000,-100000.000,-2300000.000,100000.000,300000.000,300000.000,200000.000,200000.000,-100000.000,300000.000,0.000,200000.000,41000.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.050,-0.050,-0.040,-0.010,-0.020,-0.010,0.000,-0.040,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.100,0.000,,
IncomeTaxExpenseBenefit,1000000.000,800000.000,100000.000,-400000.000,1500000.000,9900000.000,600000.000,1300000.000,200000.000,-500000.000,500000.000,1300000.000,300000.000,600000.000,0.000,500000.000,400000.000,735000.000,-2470000.000,865000.000,779000.000
IncreaseDecreaseInAccountsPayable,-8600000.000,,,,7100000.000,,,,-700000.000,,,,1900000.000,,2900000.000,,,,-3952000.000,,
IncreaseDecreaseInAccountsReceivable,-8300000.000,,,,19700000.000,,,,600000.000,,,,7400000.000,,800000.000,,,,-13894000.000,,
IncreaseDecreaseInAccruedLiabilities,-700000.000,,,,-8500000.000,,,,-1300000.000,,,,1200000.000,,700000.000,,,,-871000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,-1500000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,-5500000.000,,,,-800000.000,,,,2400000.000,,,,8200000.000,,200000.000,,,,-6748000.000,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,500000.000,,,,-500000.000,,,,1200000.000,,,,-100000.000,,-1300000.000,,,,854000.000,,
IncreaseDecreaseInInventories,-200000.000,,,,-3200000.000,,,,-1200000.000,,,,6700000.000,,3000000.000,,,,-3169000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,-3400000.000,,,,-500000.000,,,,-3500000.000,,,,1600000.000,,400000.000,,,,2387000.000,,
IncreaseDecreaseInUnbilledReceivables,3400000.000,,,,-4900000.000,,,,1000000.000,,,,-200000.000,,100000.000,,,,2532000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,,,,116000.000,0.000
InterestExpense,400000.000,400000.000,200000.000,300000.000,300000.000,200000.000,200000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,200000.000,0.000,100000.000,0.000,4000.000,18000.000,3000.000,7000.000
InventoryWriteDown,1400000.000,,,,800000.000,,,,600000.000,,,,2100000.000,1400000.000,1000000.000,1400000.000,1300000.000,6168000.000,761000.000,336000.000,-71000.000
InvestmentIncomeInterest,200000.000,100000.000,0.000,300000.000,300000.000,200000.000,200000.000,100000.000,0.000,100000.000,300000.000,100000.000,100000.000,100000.000,100000.000,100000.000,0.000,52000.000,54000.000,72000.000,42000.000
LeaseAndRentalExpense,,,,,2100000.000,2200000.000,2100000.000,2100000.000,2200000.000,1600000.000,2100000.000,1800000.000,1800000.000,1600000.000,1400000.000,1200000.000,1200000.000,1300000.000,1146000.000,987000.000,878000.000
LongTermPurchaseCommitmentAmount,,,,,52300000.000,,,,61800000.000,,,,36700000.000,,26400000.000,,,,24500000.000,,
NetCashProvidedByUsedInFinancingActivities,,,,,-1000000.000,,,,-2900000.000,,,,-100000.000,,0.000,,,,-998000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,-1000000.000,,,,-2900000.000,,,,-100000.000,,0.000,,,,-998000.000,,
NetCashProvidedByUsedInInvestingActivities,-3000000.000,,,,-1400000.000,,,,-3800000.000,,,,-1200000.000,,-400000.000,,,,-1323000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3000000.000,,,,-1400000.000,,,,-3800000.000,,,,-1200000.000,,-400000.000,,,,-1323000.000,,
NetCashProvidedByUsedInOperatingActivities,-6600000.000,,,,-9200000.000,,,,-4600000.000,,,,-4700000.000,,1800000.000,,,,3837000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6600000.000,,,,-9200000.000,,,,-4600000.000,,,,-4700000.000,,1800000.000,,,,3837000.000,,
NetIncomeLoss,-6800000.000,-12800000.000,-3200000.000,-1300000.000,-2200000.000,-5300000.000,-1700000.000,-5800000.000,-13600000.000,-9900000.000,-14800000.000,-12900000.000,-5700000.000,-3300000.000,-1200000.000,-5700000.000,-7900000.000,-15107000.000,-629000.000,1678000.000,-399000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,0.000,200000.000,100000.000,-30000.000,28000.000,44000.000,69000.000
OperatingExpenses,35200000.000,40500000.000,34500000.000,34200000.000,32400000.000,33800000.000,35100000.000,37100000.000,36500000.000,32000000.000,35700000.000,31600000.000,27400000.000,27700000.000,22600000.000,21400000.000,22000000.000,23163000.000,20290000.000,18603000.000,17659000.000
OperatingIncomeLoss,-2500000.000,-8600000.000,-200000.000,-1400000.000,1300000.000,4900000.000,-1000000.000,-3500000.000,-13400000.000,-10700000.000,-14800000.000,-11800000.000,-5600000.000,-2500000.000,-1600000.000,-5000000.000,-7600000.000,-13246000.000,-2925000.000,2513000.000,73000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,,,-100000.000,200000.000,,-300000.000,0.000,100000.000,,100000.000,100000.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,100000.000,-300000.000,,400000.000,100000.000,500000.000,-500000.000,-1300000.000,-2000000.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,,,,,,,578000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,,800000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,0.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,,,0.000,0.000,0.000,-41000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,400000.000,,,,,,-800000.000,-300000.000,400000.000,-1788000.000,-370000.000,-778000.000,229000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,,,,,,,,,,,,,349000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,-800000.000,-300000.000,400000.000,-1829000.000,-370000.000,-778000.000,229000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,800000.000,0.000,-100000.000,0.000,100000.000,100000.000,600000.000,-400000.000,-1200000.000,-1900000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,-100000.000,,0.000,0.000,0.000,,0.000,,,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,,,0.000,100000.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,-300000.000,-100000.000,0.000,100000.000,100000.000,100000.000,0.000,0.000,0.000,0.000,,,
OtherExpenses,,300000.000,300000.000,,,,,,,,,,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,,,,,,,,,,,,182000.000,,
OtherNonoperatingIncomeExpense,,,,,-600000.000,0.000,,,,,,,,,,,,,,5000.000,341000.000
PaymentsForRestructuring,,,,,,,,,,,,,1400000.000,,1000000.000,,600000.000,,1722000.000,701000.000,819000.000
PaymentsToAcquirePropertyPlantAndEquipment,2800000.000,,,,1300000.000,,,,3800000.000,,,,1200000.000,,400000.000,,,,1323000.000,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,-200000.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,,,,9000000.000,,,,8000000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,,,,,,,,,,,,,,,2000.000,,
ProductWarrantyAccrualPayments,,,,,700000.000,,,,1000000.000,,,,1300000.000,,1000000.000,,900000.000,,577000.000,625000.000,656000.000
ProductWarrantyAccrualWarrantiesIssued,,,,,800000.000,,,,1000000.000,,,,1000000.000,,1500000.000,,600000.000,,337000.000,480000.000,597000.000
ProfitLoss,,,,,,,,,,,,,,,-1200000.000,-5500000.000,-7800000.000,-15137000.000,-601000.000,1722000.000,-330000.000
ProvisionForDoubtfulAccounts,,,,,1100000.000,,,,100000.000,,,,200000.000,,400000.000,,,,110000.000,,
RepaymentsOfDebt,,,,,,,,,,,,,,,9000000.000,,,,9000000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,100000.000,,,,100000.000,,0.000,,,,,,
RepaymentsOfLongTermDebt,,,,,1000000.000,,,,2800000.000,,,,0.000,,,,,,,,
ResearchAndDevelopmentExpense,9000000.000,8800000.000,8900000.000,9300000.000,9300000.000,9800000.000,9900000.000,10400000.000,9700000.000,9400000.000,8400000.000,8000000.000,6600000.000,6400000.000,5500000.000,5200000.000,5000000.000,5106000.000,4943000.000,4475000.000,4264000.000
RestructuringCharges,900000.000,100000.000,400000.000,900000.000,300000.000,200000.000,400000.000,2200000.000,4500000.000,300000.000,4200000.000,2100000.000,1500000.000,0.000,0.000,0.000,800000.000,1655000.000,160000.000,72000.000,111000.000
RestructuringReserveSettledWithCash,,,,,900000.000,,,,1200000.000,,,,,,,,,,,,
Revenues,111400000.000,105000000.000,111600000.000,116000000.000,115000000.000,129000000.000,118300000.000,109000000.000,93400000.000,85800000.000,81400000.000,85400000.000,82400000.000,92500000.000,79600000.000,70400000.000,60400000.000,58290000.000,58207000.000,68536000.000,58700000.000
SalesRevenueGoodsNet,89100000.000,74100000.000,85500000.000,86800000.000,83800000.000,94200000.000,84900000.000,73800000.000,63500000.000,51900000.000,50100000.000,57100000.000,55900000.000,58000000.000,53700000.000,44700000.000,36200000.000,33227000.000,34724000.000,45958000.000,39099000.000
SalesRevenueNet,111400000.000,105000000.000,111600000.000,116000000.000,115000000.000,129000000.000,118300000.000,109000000.000,93400000.000,85800000.000,81400000.000,85400000.000,82400000.000,92500000.000,79600000.000,70400000.000,60400000.000,58290000.000,58207000.000,68536000.000,58700000.000
SalesRevenueServicesNet,22300000.000,30900000.000,26100000.000,29200000.000,31200000.000,34800000.000,33400000.000,35200000.000,29900000.000,33900000.000,31300000.000,28300000.000,26500000.000,34500000.000,25900000.000,25700000.000,24200000.000,25063000.000,23483000.000,22578000.000,19601000.000
SellingGeneralAndAdministrativeExpense,24600000.000,25300000.000,25100000.000,23900000.000,22700000.000,23700000.000,24700000.000,24400000.000,22200000.000,22200000.000,23000000.000,21400000.000,19200000.000,21200000.000,17100000.000,16200000.000,16200000.000,16402000.000,15187000.000,14056000.000,13284000.000
ShareBasedCompensation,1000000.000,,,,1500000.000,,,,1500000.000,,,,600000.000,,500000.000,,,,458000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,0.659,0.577,,0.545,0.535,0.525,-1.064,0.533,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,0.005,0.006,,0.013,0.011,0.012,-0.023,0.013,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,151770.000,,,,8498.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,1.270,1.590,,1.180,0.970,0.810,-1.900,0.510,,,,,,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,,,,,,,,,270000.000,200000.000,,0.000,,,,,,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,1400000.000,9900000.000,400000.000,3600000.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,,,,,,,,5400000.000,5310000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,59300000.000,60000000.000,60300000.000,-119600000.000,60900000.000,61800000.000,61900000.000,-123000000.000,62000000.000,62100000.000,62500000.000,62800000.000,63100000.000,-183162000.000,5295000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,,,,,,,,,5284000.000,5310000.000
