,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccretionOfDiscount,85377000.000,90153000.000,95547000.000,77077000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,-480000.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,109000.000,-40000000.000,
AllocatedShareBasedCompensationExpense,15700000.000,13600000.000,12500000.000,6000000.000
AmortizationOfFinancingCosts,7100000.000,,,
AmortizationOfFinancingCostsAndDiscounts,7399000.000,4836000.000,9679000.000,9907000.000
AmortizationOfIntangibleAssets,,,2000000.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,39189020.000,,,
AssetImpairmentCharges,4096000.000,89041000.000,730000.000,10183000.000
AssetRetirementObligationAccretionExpense,1671000.000,2264000.000,1478000.000,2597000.000
AssetRetirementObligationCashPaidToSettle,,14000.000,107000.000,346000.000
AssetRetirementObligationForeignCurrencyTranslation,16000.000,-73000.000,,
AssetRetirementObligationLiabilitiesIncurred,373000.000,253000.000,218000.000,40000.000
AssetRetirementObligationLiabilitiesSettled,80000.000,98000.000,107000.000,346000.000
AssetRetirementObligationRevisionOfEstimate,76000.000,1935000.000,3208000.000,101000.000
AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,,,,464000.000
BusinessCombinationAcquisitionRelatedCosts,4700000.000,2800000.000,0.000,
CapitalExpendituresIncurredButNotYetPaid,34621000.000,-65634000.000,127068000.000,-100774000.000
CashAcquiredFromAcquisition,34000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,42772000.000,-15910000.000,11467000.000,-12309000.000
CashDivestedFromDeconsolidation,,,6380000.000,0.000
ComprehensiveIncomeNetOfTax,-129134000.000,-233188000.000,-131338000.000,-776380000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-4013000.000,-988000.000,-3653000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-133147000.000,-234176000.000,-134991000.000,-776380000.000
