,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdditionsToNoncurrentAssets,107967000.000,135539000.000,,,,
AdjustmentForAmortization,14168000.000,18654000.000,15697000.000,16970000.000,27586000.000,16855000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,32090000.000,35403000.000,35757000.000,42675000.000,34816000.000,30213000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,5812000.000,11024000.000,10116000.000,8587000.000,6424000.000,255000.000
AllocatedShareBasedCompensationExpense,32100000.000,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,21200000.000,,,,,
AmortizationOfFinancingCosts,2740000.000,,,,,
AmortizationOfIntangibleAssets,14168000.000,15966000.000,12801000.000,14005000.000,22013000.000,13888000.000
AssetImpairmentCharges,3000000.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,15315000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-220223000.000,-33104000.000,59552000.000,86546000.000,-83906000.000,718000.000
CommonStockDividendsPerShareDeclared,1.280,1.440,0.560,0.640,0.720,0.760
ComprehensiveIncomeNetOfTax,362991000.000,440127000.000,488363000.000,359895000.000,108038000.000,58355000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,601000.000,2354000.000,2756000.000,6144000.000,7036000.000,3787000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,363592000.000,442481000.000,491119000.000,366039000.000,115074000.000,62142000.000
CostOfGoodsAndServicesSold,2996555000.000,3170388000.000,3266524000.000,3163268000.000,3073712000.000,2759908000.000
CurrentFederalTaxExpenseBenefit,42596000.000,73444000.000,61670000.000,62301000.000,62032000.000,20569000.000
CurrentForeignTaxExpenseBenefit,95677000.000,101166000.000,112471000.000,123052000.000,78489000.000,75227000.000
CurrentIncomeTaxExpenseBenefit,144840000.000,178064000.000,181678000.000,192775000.000,145468000.000,98408000.000
CurrentStateAndLocalTaxExpenseBenefit,6567000.000,3454000.000,7537000.000,7422000.000,4947000.000,2612000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,-1137000.000,,,,,
DeferredFederalIncomeTaxExpenseBenefit,19086000.000,-823000.000,8771000.000,1270000.000,-3509000.000,22249000.000
DeferredForeignIncomeTaxExpenseBenefit,-11918000.000,-17268000.000,13120000.000,13016000.000,5543000.000,-47671000.000
DeferredIncomeTaxExpenseBenefit,13684000.000,-17298000.000,23023000.000,15530000.000,3454000.000,-23122000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,6516000.000,793000.000,1132000.000,1244000.000,1420000.000,2300000.000
DefinedContributionPlanCostRecognized,17800000.000,19300000.000,20000000.000,20400000.000,19600000.000,17200000.000
Depreciation,90653000.000,88572000.000,90695000.000,93307000.000,99501000.000,99897000.000
DepreciationDepletionAndAmortization,104821000.000,107226000.000,106392000.000,110277000.000,127087000.000,116752000.000
DividendsCommonStockCash,71761000.000,74579000.000,79467000.000,88497000.000,96306000.000,100027000.000
EarningsPerShareBasic,7.720,8.580,3.430,3.790,2.010,1.110
EarningsPerShareDiluted,7.640,8.510,3.410,3.760,2.000,1.110
EffectOfExchangeRateOnCashAndCashEquivalents,-5277000.000,5115000.000,-4385000.000,-32675000.000,-37025000.000,-4568000.000
EffectiveIncomeTaxRateContinuingOperations,0.270,0.263,0.295,0.284,0.353,0.337
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
