,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,22000.000,54000.000,53540.000,50364.000,,35517.000,52712.000,53800.000,53799.000,53801.000
AmortizationOfAcquisitionCosts,3000.000,50000.000,59285.000,59286.000,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,62502.000,,,,,,,
AmortizationOfFinancingCosts,,,,,,23148.000,,,,6297.000
AmortizationOfIntangibleAssets,2413000.000,,59285.000,,59285.000,59285.000,59286.000,59285.000,59285.000,59286.000
BusinessCombinationAcquisitionRelatedCosts,4000.000,361000.000,-1105.000,,,,,,,
CapitalLeasesIncomeStatementLeaseRevenue,229000.000,229000.000,228750.000,228750.000,228750.000,228750.000,228750.000,228750.000,228750.000,228750.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,89582.000,,,,353860.000
CashPeriodIncreaseDecrease,3007000.000,,-12633.000,,,,,,,
CommonStockDividendsPerShareDeclared,,0.000,,,,,,,,
CostsAndExpenses,241000.000,1161000.000,558231.000,214232.000,,326459.000,538627.000,446406.000,417246.000,299092.000
DepreciationAndAmortization,3000.000,,,,,,,,,
DividendsPreferredStock,,,,,69968.000,,,,,
EarningsPerShareBasic,0.030,-0.420,-0.080,0.200,,,,,,
EarningsPerShareBasicAndDiluted,,,,,-0.150,0.050,-0.060,-0.010,-0.000,0.070
EarningsPerShareDiluted,0.030,-0.420,-0.080,0.200,,,,,,
FinancingInterestExpense,,81000.000,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,36535.000,35899.000,44522.000,27031.000,54848.000
IncreaseDecreaseInAccountsAndOtherReceivables,6000.000,,157500.000,,,,,,,
IncreaseDecreaseInAccountsPayable,242000.000,,-114424.000,,,55999.000,,,,-19895.000
IncreaseDecreaseInAccruedLiabilities,35000.000,,6747.000,,,,,,,
IncreaseDecreaseInDeferredRevenue,144000.000,,-162946.000,,,-109119.000,,,,-108208.000
IncreaseDecreaseInInterestPayableNet,,,,,,17478.000,,,,-3379.000
IncreaseDecreaseInOtherOperatingAssets,-73000.000,,0.000,,,,,,,16975.000
IncreaseDecreaseInOtherReceivables,,,,,,120606.000,,,,21020.000
IncreaseDecreaseInPrepaidExpense,-61000.000,,63199.000,,,70356.000,,,,53397.000
IncreaseDecreaseInPrepaidRent,,,-343442.000,,,-116033.000,,,,-348132.000
