,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,-1167011.000,,,,-1341386.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,139440.000,,,,166006.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-8069191.000,,,,-1927654.000
AmortizationOfIntangibleAssets,,,,,,,22089.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,111258.000,,,,1193616.000
CostOfGoodsAndServicesSold,49043088.000,51180349.000,54733383.000,47746668.000,44654619.000,46050222.000,55330933.000
CurrentIncomeTaxExpenseBenefit,3239723.000,3165839.000,3132557.000,2112052.000,1527284.000,1074212.000,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,195846.000,256156.000,221908.000,270377.000,260948.000,400509.000,318362.000
DeferredIncomeTaxExpenseBenefit,,,14985.000,,,,-34297.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,328924.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,,,0.314
DepreciationDepletionAndAmortization,,,403214.000,409769.000,421786.000,586875.000,616936.000
EarningsPerShareBasic,0.190,0.220,,,,,
EarningsPerShareBasicAndDiluted,,,0.200,0.130,0.080,0.010,0.090
EarningsPerShareDiluted,0.190,0.220,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,151116.000,,,,-26437.000
GeneralAndAdministrativeExpense,2685357.000,2127195.000,1997298.000,2624345.000,2567242.000,4517602.000,2830271.000
GrossProfit,16072660.000,16300363.000,16511976.000,13351292.000,10748150.000,8073037.000,11246359.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11842678.000,12623379.000,12037678.000,8544528.000,5680107.000,2274012.000,5783988.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,1194407.000
IncomeTaxesPaid,,,2773856.000,,,,838507.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,134011.000,,,,28193.000
IncreaseDecreaseInAccountsPayableTrade,,,20191721.000,,,,10673024.000
IncreaseDecreaseInAccountsReceivable,,,-18488308.000,,,,2240590.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,343717.000,,,,390197.000
IncreaseDecreaseInInventories,,,5456370.000,,,,3261763.000
IncreaseDecreaseInOtherAccountsPayable,,,-712319.000,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-1396331.000,,,,274654.000
IncreaseDecreaseInOtherReceivables,,,3019841.000,,,,8481572.000
IncreaseDecreaseInPostemploymentObligations,,,2188.000,,,,-2056.000
InterestPaid,,,125497.000,,,,341792.000
InvestmentIncomeInterest,24162.000,21510.000,5349.000,13447.000,4077.000,6983.000,2288.000
MarketableSecuritiesUnrealizedGainLoss,300662.000,391652.000,-42724.000,180177.000,53418.000,120.000,
NetCashProvidedByUsedInFinancingActivities,,,336160.000,,,,-209023.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,336160.000,,,,-209023.000
NetCashProvidedByUsedInInvestingActivities,,,-1211948.000,,,,-1232851.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1211948.000,,,,-1232851.000
NetCashProvidedByUsedInOperatingActivities,,,835930.000,,,,2661927.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,835930.000,,,,2661927.000
NetIncomeLoss,,,,,,,4589581.000
