,2011-09-30,2012-06-30,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-728.000,-72.000,-399.000
ComprehensiveIncomeNetOfTax,-15814.000,-32865.000,-7468.000
CostOfGoodsSold,16141.000,,
Depreciation,,2580.000,2580.000
DepreciationAndAmortization,3706.000,2580.000,2580.000
DepreciationDepletionAndAmortization,3706.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,238.000,,
GrossProfit,17009.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-16052.000,-32865.000,-7468.000
IncomeTaxExpenseBenefit,0.000,,
IncreaseDecreaseInAccountsPayable,-40192.000,30213.000,-5713.000
IncreaseDecreaseInAccountsReceivable,0.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,44269.000,,10202.000
IncreaseDecreaseInInventories,-7303.000,,
InterestExpense,0.000,,
InvestmentIncomeNet,0.000,,
LeaseAndRentalExpense,,,256.000
LegalFees,,12000.000,
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,-966.000,-72.000,-399.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-966.000,-72.000,-399.000
NetIncomeLoss,-16052.000,-32865.000,-7468.000
NetIncomeLossAvailableToCommonStockholdersBasic,0.000,0.000,-0.000
NetIncomeLossAvailableToCommonStockholdersDiluted,0.000,0.000,-0.000
OperatingExpenses,33061.000,32865.000,7468.000
OperatingIncomeLoss,-16052.000,-32865.000,-7468.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,238.000,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent,238.000,,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,
ProfessionalFees,,30213.000,4546.000
Revenues,33150.000,,
SalesRevenueNet,33150.000,,
SellingGeneralAndAdministrativeExpense,29355.000,30285.000,4888.000
