,2016-06-30,2016-09-30,2017-03-31
AccretionExpense,,,0.000
AllocatedShareBasedCompensationExpense,138000.000,466000.000,342000.000
AmortizationOfDebtDiscountPremium,,,92000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1222289.000,1446658.000,2040606.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3295000.000
ComprehensiveIncomeNetOfTax,-11084000.000,-3346000.000,-4124000.000
DepreciationDepletionAndAmortization,,,21000.000
EarningsPerShareBasicAndDiluted,-1.840,-0.290,-0.350
FairValueAdjustmentOfWarrants,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,-109000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,0.000,,
GeneralAndAdministrativeExpense,880000.000,1351000.000,1589000.000
IncreaseDecreaseInAccountsPayable,,,466000.000
IncreaseDecreaseInAccruedLiabilities,,,-329000.000
IncreaseDecreaseInDeferredLiabilities,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,93000.000
InterestExpense,1383000.000,233000.000,235000.000
InterestExpenseDebt,1400000.000,233000.000,
InterestPaid,,,142000.000
InvestmentIncomeInterest,,28000.000,25000.000
LeaseAndRentalExpense,206000.000,206000.000,
NetCashProvidedByUsedInFinancingActivities,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,331000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,331000.000
NetCashProvidedByUsedInOperatingActivities,,,-3626000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3626000.000
NetIncomeLoss,-11084000.000,-3343000.000,-4125000.000
NonoperatingIncomeExpense,-1273000.000,-205000.000,-210000.000
OperatingExpenses,9811000.000,3138000.000,3915000.000
OperatingIncomeLoss,-9811000.000,-3138000.000,-3915000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,-3000.000,1000.000
OtherNoncashExpense,7515000.000,0.000,
OtherNonoperatingIncomeExpense,110000.000,0.000,0.000
PaidInKindInterest,,,0.000
PaymentsOfStockIssuanceCosts,,,0.000
PaymentsToAcquireAvailableForSaleSecurities,,,4169000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,4500000.000
ResearchAndDevelopmentExpense,1416000.000,1787000.000,2326000.000
SalesRevenueServicesNet,0.000,0.000,
ShareBasedCompensation,,,342000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,0.803
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.021
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,212000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,1.542
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6013000.000,11690000.000,11690000.000
