,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableAndAccruedLiabilitiesCurrent,398693000.000,414317000.000,455815000.000,367629000.000
AccountsPayableCurrent,1365131000.000,1422492000.000,1294796000.000,1473026000.000
AccountsReceivableNetCurrent,1271192000.000,1346535000.000,1226032000.000,1371503000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,25032000.000,
AccruedEmployeeBenefitsCurrent,,,27480000.000,
AccruedMarketingCostsCurrent,,,80223000.000,
AccumulatedCapitalizedInterestCosts,,,1000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1617000000.000,1671000000.000,1724451000.000,1786000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-90621000.000,-82585000.000,-119363000.000,-118706000.000
AdditionalPaidInCapitalCommonStock,2782611000.000,2787082000.000,2791264000.000,2800512000.000
AllowanceForDoubtfulAccountsReceivableCurrent,22313000.000,21948000.000,25388000.000,24237000.000
Assets,8995635000.000,9108291000.000,8944450000.000,9177596000.000
AssetsCurrent,2829076000.000,2972000000.000,2789171000.000,2993671000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,5000000.000,7000000.000,12000000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,21923000.000,24685000.000,21039000.000,21039000.000
BusinessCombinationContingentConsiderationLiability,6000000.000,6000000.000,8000000.000,3000000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,474000.000,474000.000,732000.000,113000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,17180000.000,17180000.000,22871000.000,5978000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,12263000.000,12484000.000,16216000.000,3508000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,49100000.000,48600000.000,64130000.000,21150000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,6922000.000,6922000.000,9493000.000,10660000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,2514000.000,2514000.000,2514000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,21389000.000,21403000.000,24119000.000,13848000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,95656000.000,95656000.000,123012000.000,62278000.000
CapitalLeaseObligationsNoncurrent,,,26757000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,119000000.000,
CashAndCashEquivalentsAtCarryingValue,115406000.000,149976000.000,131090000.000,151817000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,220609000.000,220609000.000,220928969.000,221992000.000
CommonStockSharesOutstanding,220609000.000,220609000.000,220928969.000,221992000.000
CommonStockValue,2206000.000,2206000.000,2209000.000,2220000.000
DebtInstrumentCarryingAmount,,,3802216000.000,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,3000000.000,
DeferredIncomeTaxAssetsNet,,27922000.000,,
DeferredIncomeTaxLiabilitiesNet,,,694138000.000,
DeferredTaxAssetsDeferredIncome,,,470000.000,
DeferredTaxAssetsGross,,,371982000.000,
DeferredTaxAssetsNet,,,347708000.000,
DeferredTaxAssetsNetNoncurrent,,,34405000.000,34536000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,162511000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,80000000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,82000000.000,
DeferredTaxAssetsOther,,,30429000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,35020000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,51618000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,61118000.000,
