,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,8314000.000,,,,8451000.000,,,,10121000.000,,,,10466000.000,,,,11230000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,1394000.000,1320000.000,586000.000,53000.000,-205000.000,-47000.000,195000.000,203000.000,190000.000,701000.000,-48000.000,263000.000,-816000.000,-47000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,1341000.000,1394000.000,1320000.000,586000.000,53000.000,-205000.000,-47000.000,195000.000,203000.000,190000.000,701000.000,48000.000,263000.000,-816000.000,-47000.000,778000.000,383000.000,-3019000.000,-2854000.000
AdditionalPaidInCapital,,6694000.000,7052000.000,7159000.000,7275000.000,7447000.000,8377000.000,8865000.000,9354000.000,9940000.000,19748000.000,20426000.000,21015000.000,21810000.000,23017000.000,23854000.000,25209000.000,24847000.000,25213000.000,25462000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,,3240000.000,
Assets,315115.000,1267821000.000,1249637000.000,1264976000.000,1278661000.000,1346387000.000,1407816000.000,1382363000.000,1430313000.000,1451357000.000,2265117000.000,2406960000.000,2470813000.000,2604007000.000,2634642000.000,2739533000.000,2776433000.000,2893172000.000,2994760000.000,3143268000.000
AssetsFairValueDisclosure,,,,,,,,,,1152000.000,2023000.000,1921000.000,2210000.000,2043000.000,325000.000,,306000.000,242000.000,,
AssetsFairValueDisclosureRecurring,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,469820000.000
AvailableForSaleSecurities,,120628000.000,118153000.000,109787000.000,109955000.000,102779000.000,106488000.000,102155000.000,102143000.000,139552000.000,226962000.000,224050000.000,217481000.000,256085000.000,315785000.000,315499000.000,334113000.000,375094000.000,469950000.000,469399000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,1551000.000,1489000.000,1573000.000,1846000.000,1333000.000,1616000.000,859000.000,1239000.000,2241000.000,1886000.000,534000.000,281000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,1220000.000,1139000.000,1245000.000,636000.000,1415000.000,1162000.000,2268000.000,1321000.000,898000.000,1225000.000,5744000.000,5205000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,102235000.000,101812000.000,139202000.000,226634000.000,222840000.000,217563000.000,255631000.000,317194000.000,315581000.000,332770000.000,374433000.000,475160000.000,474323000.000
