,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasic,2.530,1.450,0.200,-0.280,0.270,0.020,-8.820,2.780,0.410,0.900,-3.720,-1.210,0.680,-0.890,-1.040,-0.820,1.530,2.900,0.920,-3.280,1.770
FairValueOfAssetsAcquired,94405843.000,152275974.000,13032090.000,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfTrustAssetsToPayExpenses,,,,,,,,,7000.000,5000.000,9000.000,-32000.000,-40000.000,-40000.000,-55000.000,-58000.000,-67000.000,-41000.000,-5000.000,-14000.000,-31000.000
GrossProfit,212400.000,173946.000,51239.000,52716.000,8025.000,84020.000,-28000.000,-93000.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-8392292.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,-21147.000,-7158.000,13288.000,-37090.000,37965.000,-14163.000,-52000.000,11000.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayable,,,,0.000,0.000,,0.000,0.000,,,,,,,,,,,,,
IncreaseDecreaseInReceivables,-11303725.000,6050078.000,0.000,0.000,6864016.000,-6864016.000,,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
NetIncomeLoss,46675275.000,27423854.000,3844779.000,-5049053.000,4872212.000,268062.000,-165879000.000,50497000.000,7450000.000,17053000.000,-70494000.000,-21814000.000,12466000.000,-16341000.000,-19487000.000,-14940000.000,27816000.000,54123000.000,17782000.000,-60367000.000,35729000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,,,,,,,,,0.000,,,,,,,,,,,,
OperatingExpenses,520410.000,516410.000,450887.000,397875.000,409684.000,449554.000,314000.000,296000.000,268000.000,282000.000,268000.000,238000.000,225000.000,217000.000,210000.000,202000.000,198000.000,235000.000,274000.000,250000.000,256000.000
OtherCostAndExpenseOperating,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PaymentsForOperatingActivities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,-113064130.000,-91926762.000,-22901128.000,38534424.000,0.000,49175704.000,17653000.000,7755000.000,,,,,,,,,,,,,
ProceedsFromCustomers,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,83102118.000,158326052.000,13032090.000,11364637.000,29906779.000,-506.000,4608000.000,3956000.000,,,,,,,,,,,,,
RealizedInvestmentGainsLosses,,,,,,,,,7000.000,,,,-1420000.000,,,,-846000.000,,,,-601000.000
SponsorFees,520410.000,516410.000,450887.000,397875.000,409684.000,449509.000,313654.000,296160.000,267579.000,281968.000,267898.000,238511.000,224585.000,217161.000,209204.000,203367.000,197943.000,235091.000,274430.000,249632.000,255788.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,600000.000,,,,400000.000,,,,300000.000,,,,1100000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,12449000.000,,,,6326000.000,,,,4494000.000,,,,18133000.000
StockRedeemedOrCalledDuringPeriodShares,,,,,,,,,,,,,800000.000,,,,200000.000,,,,400000.000
StockRedeemedOrCalledDuringPeriodValue,,,,,,,,,,,,,13956000.000,,,,3008000.000,,,,6882000.000
WeightedAverageNumberOfSharesOutstandingBasic,18482418.000,18864130.000,18809890.000,18270330.000,17963043.000,-36617853.000,18798901.000,18150000.000,18140000.000,18872527.000,18940217.000,-37204525.000,18348889.000,18258242.000,18747826.000,-36892765.000,18229670.000,18685714.000,19312500.000,-37241545.000,20136667.000
