,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,2200.000,,,,,,,,,,196.000,,,,,,,,,,
AccountsPayableTrade,,,,,,0.000,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,3400.000,0.000,,2200.000,2200.000,,0.000,0.000,,0.000,0.000,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,9755.000,23342.000,0.000,13810.000,7875.000,,0.000,7875.000,2840.000
AdditionalPaidInCapital,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000,31690302.000
Assets,173.000,2118.000,11648.000,10528.000,4176.000,2606.000,1641.000,2.000,,2568.000,3914.000,389.000,1941.000,1004.000,394.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,173.000,2118.000,11648.000,10528.000,4176.000,2606.000,1641.000,2.000,,2568.000,3914.000,389.000,1941.000,1004.000,394.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cash,173.000,2118.000,11648.000,,,2606.000,1641.000,2.000,,2568.000,3914.000,389.000,1941.000,1004.000,394.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,173.000,2118.000,11648.000,10528.000,4176.000,2606.000,,,,,3914.000,389.000,1941.000,1004.000,394.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
