,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1951000.000,4271000.000,4710000.000,2667000.000,2063000.000,1850000.000,1956000.000,2384000.000
AccruedLiabilitiesFairValueDisclosure,,,,140000.000,,115000.000,119000.000,128000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,4098000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,1801000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1187000.000,1695000.000,1983000.000,2293000.000,1801000.000,1183000.000,-2998000.000,-1893000.000
AdditionalPaidInCapitalCommonStock,432000.000,2375000.000,7795000.000,8730000.000,8768000.000,8812000.000,8856000.000,8871000.000
Assets,234647000.000,462182000.000,457072000.000,443317000.000,435207000.000,433663000.000,446956000.000,441230000.000
AvailableForSaleSecurities,90159000.000,128310000.000,128622000.000,147066000.000,127822000.000,142918000.000,149941000.000,107918000.000
AvailableForSaleSecuritiesAmortizedCost,,,,144772000.000,126021000.000,141735000.000,152939000.000,109811000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,16581000.000,27931000.000,61112000.000,123097000.000,90414000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,16581000.000,27931000.000,61112000.000,123097000.000,88889000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,0.000,0.000,0.000,0.000,1525000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,147066000.000,127822000.000,142918000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-77000.000,193000.000,-473000.000,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,2006000.000,3608000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,0.000,0.000,0.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,77000.000,193000.000,473000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,77000.000,193000.000,473000.000,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,2371000.000,1994000.000,1656000.000,,
BankOwnedLifeInsurance,3048000.000,7786000.000,7844000.000,7958000.000,8015000.000,8069000.000,8123000.000,8177000.000
BuildingsAndImprovementsGross,,,,,9554000.000,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,225006000.000,225005000.000,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,2037000.000,2036000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,53998000.000,53998000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,,,,21487000.000,21487000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,4690000.000,4690000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,122374000.000,122374000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,220102000.000,220102000.000,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,3237000.000,3237000.000,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,222969000.000,-222969000.000,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,2380000.000,2380000.000,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,289000.000,289000.000,,,
BusinessAcquisitionPurchasePriceAllocationOtherLiabilities,,,,325000.000,325000.000,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,162000.000,162000.000,,,
