,2013-02-28,2013-05-31,2013-11-30,2014-02-28,2014-05-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,81000.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,6523.000,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,500000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5291.000,,,-322487.000,,,,-181397.000,,,,325869.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,0.000,-136870.000,-57956.000,82091.000,202249.000,20486.000,-412115.000,-772755.000,478762.000,-57445.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,,,,,,,202249.000,,,,,
CostOfGoodsSold,5500.000,0.000,0.000,0.000,0.000,,,,,,,,,,
CostOfServices,,,,,,1578471.000,979967.000,1166113.000,1166821.000,875299.000,1127327.000,1212169.000,1628600.000,1740165.000,1232260.000
DepreciationAndAmortization,,,,,,15837.000,,,,16179.000,,,,15850.000,15926.000
DepreciationDepletionAndAmortization,,,,,,15840.000,,,,16179.000,,,,15850.000,
EarningsPerShareBasic,,-0.010,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,0.000,0.000,-0.010,-0.060,-0.050,-0.120,-0.070,-0.050,-0.030,-0.020,0.070,-0.010
EquityIssuancePerShareAmount,,,,,,1.000,,,,,,,,,
ExtinguishmentOfDebtAmount,,,15775.000,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,1.000,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.027,,,,,
GainLossOnContractTermination,,,,,,,,,,250000.000,,,,,
GeneralAndAdministrativeExpense,485.000,20911.000,5541.000,10338.000,24518.000,,,,,,,,,,
GrossProfit,1000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
IncomeLossFromContinuingOperations,515.000,,,,,,,,,-3258758.000,-2222254.000,-1526201.000,-1517215.000,3992627.000,-886306.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-569213.000,-2224645.000,-1977089.000,-5070964.000,-3258758.000,-2222254.000,-1526201.000,-1517848.000,3992627.000,-886306.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,-569213.000,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,-0.010,,,,-0.070,-0.050,-0.030,-0.020,0.070,-0.010
IncomeLossFromContinuingOperationsPerBasicShare,0.000,,,,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,0.000,,,,,,,,,
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,,,-111.000,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,
IncreaseDecreaseDueFromOfficersAndStockholders,,,,,,42890.000,,,,-2375.000,,,,,
IncreaseDecreaseInAccountsPayable,,,250.000,,,-204546.000,,,,169157.000,,,,-242390.000,
IncreaseDecreaseInAccountsReceivable,,,,,,-439804.000,,,,-342410.000,,,,465451.000,
IncreaseDecreaseInAccruedLiabilities,,,,,,20177.000,,,,154353.000,,,,-65518.000,
IncreaseDecreaseInDeferredRevenue,,,,,,-993897.000,,,,56426.000,,,,301021.000,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,-251.000,,,,-678.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,16653.000,,,,82020.000,,,,28673.000,
IncreaseDecreaseInInterestPayableNet,,,,,,-14848.000,,,,94908.000,,,,91324.000,
IncreaseDecreaseInInventories,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,-196660.000,,,,-37969.000,,,,16740.000,
InterestExpense,,,,,,109528.000,202270.000,198477.000,4177267.000,2052792.000,636724.000,550801.000,559574.000,406839.000,625755.000
InterestPaid,,,0.000,,,117853.000,,,,297009.000,,,,178646.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,1000000.000,,,,,,,,,
LaborAndRelatedExpense,,,,,,858960.000,859274.000,1339866.000,-119051.000,691468.000,761953.000,809815.000,766395.000,704181.000,797825.000
LineOfCreditAssumed1,,,,,,300000.000,,,,,,,,,
LossContingencyLossInPeriod,,,,,,5000000.000,,,,5000000.000,,,,,
MarketingAndAdvertisingExpense,,,,,,29685.000,,,,12833.000,,,,7209.000,3550.000
NetCashProvidedByUsedInContinuingOperations,,,,,,-322487.000,,,,-181397.000,,,,325869.000,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,807250.000,,,,399819.000,,,,1184723.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,807250.000,,,,399819.000,,,,1184723.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,-1411.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,-1411.000,
NetCashProvidedByUsedInOperatingActivities,,,-5291.000,,,-1129737.000,,,,-581216.000,,,,-857443.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5291.000,,,-1129737.000,,,,-581216.000,,,,-857443.000,
NetIncomeLoss,,-20911.000,-5541.000,-10338.000,-24518.000,-569213.000,-2224645.000,-1977200.000,-5070853.000,-3258758.000,-2222254.000,-1526201.000,-1517215.000,3992627.000,-886306.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,-3258758.000,,,,,
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,,,,,,,,,,248011.000,,,,,
NonoperatingIncomeExpense,,,,,,-27301.000,-453228.000,-245915.000,-4137721.000,-1867331.000,-632720.000,-979398.000,-1348811.000,4375098.000,-818156.000
OperatingExpenses,,,,,,3206880.000,3251837.000,3902068.000,2681206.000,2681428.000,2967702.000,2701885.000,2900222.000,2923478.000,2715923.000
