,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,6623571.000,5299475.000,4994895.000,3731048.000,4580207.000,4756460.000,6113022.000,7757622.000,6366201.000,5723107.000,5306336.000,6879173.000,5022795.000,5367299.000,5511277.000,4519219.000,4880132.000,5141677.000,4191473.000,3888265.000,5052772.000,5345575.000,6735080.000,5617488.000
AccountsReceivableNetCurrent,2890545.000,3437904.000,10146929.000,7827849.000,2793369.000,3617925.000,10720272.000,12348768.000,4365785.000,3729106.000,11471453.000,12785071.000,3624028.000,3730173.000,10957568.000,11072475.000,3556053.000,3196573.000,7991354.000,8355839.000,4107605.000,3478983.000,11370701.000,10316034.000
AccruedIncomeTaxesCurrent,355754.000,,,572670.000,,,,1978161.000,466212.000,,479071.000,884617.000,112989.000,,,1214580.000,530386.000,,,239129.000,74309.000,,,1813368.000
AccruedLiabilitiesCurrent,1663570.000,2141132.000,1595391.000,2141344.000,1689663.000,2102165.000,1712332.000,2359121.000,1666324.000,2118182.000,1661338.000,2947992.000,1816123.000,2200882.000,1664641.000,2872870.000,2050252.000,2766097.000,1846908.000,2446658.000,2463659.000,3194255.000,2049303.000,2582616.000
AccumulatedDeferredInvestmentTaxCredit,24845.000,21172.000,18913.000,16654.000,14395.000,12132.000,9873.000,7614.000,5355.000,3093.000,834.000,,,0.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-1809531.000,-1663325.000,-1559977.000,-1340596.000,-1232546.000,-1098150.000,-965883.000,-832411.000,0.000,,,,0.000,,,,0.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,-2140554.000,2099144.000,2057734.000,2016325.000,918688.000,912198.000,-905708.000,-899218.000,1139326.000,,,,2286545.000,,,,2497231.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3336940.000,-4033338.000,-3906426.000,-3779377.000,-3735112.000,-3950085.000,-3762469.000,-3617711.000,-3356921.000,-2151234.000,-2010348.000,-1871591.000,-1731629.000,-1139326.000,-1129986.000,-1120646.000,-1111306.000,-2286545.000,-2252256.000,-2217967.000,-2183678.000,-2497231.000,-2362361.000,-2319111.000
AdditionalPaidInCapitalCommonStock,18297585.000,6830395.000,6942881.000,7064435.000,7246817.000,7375666.000,7767418.000,7862232.000,7933059.000,8003787.000,8040579.000,8161363.000,8211643.000,8237228.000,8277211.000,8416860.000,8475483.000,8647669.000,8825166.000,9093406.000,9305634.000,9509548.000,9743738.000,81202.000
AllowanceForDoubtfulAccountsReceivableCurrent,340582.000,66058.000,191411.000,276513.000,232519.000,65219.000,172364.000,243694.000,269252.000,68539.000,200177.000,325668.000,349203.000,70747.000,203942.000,334953.000,348408.000,52721.000,164115.000,239555.000,219367.000,76934.000,185756.000,267227.000
AssetRetirementObligation,,,,,,4251295.000,,,,4525355.000,,,,4802015.000,,,,5295868.000,,,,,,
AssetRetirementObligationsNoncurrent,3139382.000,3863933.000,3899984.000,3983768.000,4006699.000,4251295.000,4280319.000,4308562.000,4337339.000,4525355.000,4571846.000,4624217.000,4676732.000,4802015.000,4843961.000,4897831.000,4946671.000,5295868.000,5342179.000,5390748.000,5437743.000,5682556.000,5737499.000,5806689.000
Assets,125899967.000,125549049.000,127849046.000,130868836.000,128926528.000,129756338.000,128490520.000,136295262.000,131240096.000,124526701.000,130523422.000,131443076.000,126850057.000,139320722.000,148705123.000,143638915.000,140477530.000,148140730.000,154904655.000,152273157.000,155096884.000,165552849.000,175961743.000,177065805.000
AssetsCurrent,34210736.000,31004245.000,33339618.000,35344882.000,31846628.000,30247314.000,27855754.000,34247587.000,27576118.000,22208036.000,25201737.000,24084243.000,16840735.000,21010617.000,27183120.000,20789027.000,15514151.000,18443358.000,21104828.000,15027635.000,12566358.000,15482324.000,21453170.000,15621491.000
AssetsFairValueDisclosure,,,,,,,,95385.000,47692.000,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,,,,153334.000,158988.000
AssetsNoncurrent,7428175.000,8822348.000,7750810.000,7658663.000,7641938.000,8678932.000,8650084.000,8628729.000,8587436.000,4582116.000,4541108.000,4510842.000,4581000.000,9566528.000,9602396.000,9588656.000,9687290.000,11067820.000,12490905.000,12830941.000,14657699.000,17942387.000,18728080.000,19912761.000
CashAndCashEquivalentsAtCarryingValue,16618911.000,7951429.000,3775286.000,16052821.000,15748808.000,8909871.000,603562.000,12180923.000,10767845.000,2846224.000,496919.000,3771024.000,1970954.000,849757.000,699939.000,878305.000,1266213.000,985234.000,887442.000,699304.000,904833.000,643252.000,176075.000,546101.000
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,2307716.000,4624682.000,4633031.000,4642319.000,4659701.000,4670567.000,4698287.000,4705455.000,4707348.000,4709326.000,4711047.000,4716904.000,4718650.000,4720378.000,4722076.000,4728152.000,4730058.000,4741498.000,4751689.000,4766451.000,4777668.000,4788289.000,4799704.000,7224429.000
CommonStockSharesOutstanding,2307716.000,4624682.000,4633031.000,4642319.000,4659701.000,4670567.000,4698287.000,4705455.000,4707348.000,4709326.000,4711047.000,4716904.000,4718650.000,4720378.000,4722076.000,4728152.000,4730058.000,4741498.000,4751689.000,4766451.000,4777668.000,4788289.000,4799704.000,7224429.000
CommonStockValue,11538580.000,23123410.000,23165155.000,23211595.000,23298505.000,23352835.000,23491435.000,23527275.000,23536740.000,23546630.000,23555235.000,23584520.000,23593250.000,23601890.000,23610380.000,23640760.000,23650290.000,23707490.000,23758445.000,23832255.000,23888340.000,23941445.000,23998520.000,36122145.000
CustomerAdvancesAndDepositsCurrent,1049661.000,2525071.000,2716727.000,1212779.000,1642984.000,2382089.000,2015341.000,477312.000,570166.000,1277515.000,1286907.000,385505.000,778793.000,,,,,,,,,,,
CustomerAdvancesCurrent,,,,,,,,,,,,,,1373927.000,1513076.000,432345.000,729287.000,1560351.000,1719131.000,682257.000,897261.000,1605608.000,1544887.000,620062.000
CustomerDepositsCurrent,1670888.000,1607844.000,1713157.000,1760871.000,1637498.000,1567501.000,1626643.000,1634048.000,1501659.000,1476451.000,1576645.000,1624021.000,1494478.000,1492150.000,1642049.000,1712311.000,1592838.000,1579441.000,1711338.000,1788444.000,1694431.000,1627105.000,1654238.000,1651350.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.010,,,0.010,0.010,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,,50356778.000
DeferredIncomeTaxLiabilities,,,,,,15560837.000,,,,16593351.000,,,,17126490.000,,,,19962247.000,,,,24316158.000,,
DeferredTaxAssetsDerivativeInstruments,,,,,,1107186.000,,,,754149.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,6034268.000,,,,5168828.000,,,,4220167.000,,,,5342216.000,,,,5358304.000,,
DeferredTaxAssetsNetCurrent,3571961.000,2870843.000,2939338.000,3638038.000,2924570.000,2371609.000,2673878.000,4421907.000,3535564.000,2852073.000,3323476.000,3331583.000,2695493.000,1704320.000,1660011.000,3523037.000,3161870.000,2293536.000,,,,,,
DeferredTaxAssetsOther,,,,,,279981.000,,,,214172.000,,,,295654.000,,,,265951.000,,,,340121.000,,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,,,,,,,,,,389965.000,,,,0.000,,,,721782.000,,,,345318.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,232516.000,,,,229669.000,,,,230842.000,,,,249837.000,,,,262273.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,510288.000,,,,493088.000,,,,579451.000,,,,651336.000,,,,770868.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,24757.000,,,,26017.000,,,,26855.000,,,,20012.000,,,,29203.000,,
DeferredTaxLiabilities,,,,,,9526569.000,,,,11424523.000,,,,12906323.000,,,,14620031.000,,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,,,,,,,,,,,,40776.000,,
DeferredTaxLiabilitiesNoncurrent,8970261.000,9927135.000,10637037.000,11034982.000,11065766.000,11898178.000,12288809.000,12746170.000,13201558.000,14276596.000,14580684.000,14691802.000,14755671.000,14610643.000,16641118.000,16710482.000,16710509.000,16913567.000,16403716.000,16218692.000,17362864.000,18957854.000,19951347.000,19227581.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,14925657.000,,,,16593351.000,,,,17057847.000,,,,19804862.000,,,,24264165.000,,
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,,,,,,260859.000,,,,0.000,,,,68643.000,,,,0.000,,,,,,
DerivativeAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,153334.000,158988.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,,2681053.000,2514469.000,2160857.000,,,,,,,,,,,,,,,
DerivativeFixedInterestRate,,,,,,,,,,,,,,0.057,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,1770067.000,1556872.000,1341733.000,,,,,,,,,,,
DerivativeLiabilitiesCurrent,2829966.000,3312176.000,3169417.000,3026439.000,3016897.000,2916718.000,2681053.000,2514469.000,2160857.000,1986695.000,1770067.000,1556872.000,1341733.000,0.000,,,,,,,,,,
DividendsPayableCurrent,784878.000,786270.000,810859.000,813642.000,815579.000,817462.000,845804.000,847058.000,847391.000,847736.000,871602.000,872686.000,873009.000,873326.000,909053.000,910241.000,910800.000,912995.000,962450.000,965450.000,967774.000,970244.000,1044734.000,1047671.000
EnergyRelatedInventoryNaturalGasInStorage,9316841.000,12890934.000,11792403.000,4650983.000,6844274.000,9466095.000,9182424.000,3153567.000,7286144.000,10316240.000,7590916.000,1994712.000,6701262.000,11402990.000,9255754.000,2879186.000,5335529.000,8160498.000,7119999.000,2896652.000,4304256.000,7436785.000,5820269.000,2143182.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,,,,930000.000,,,,935000.000,,,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,,,,,,,,,1400416.000,1685481.000,3428411.000,3496404.000,4030994.000,5189876.000
Liabilities,75728838.000,76763271.000,77758072.000,78813154.000,77320570.000,,,,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,125899967.000,125549049.000,127849046.000,130868836.000,128926528.000,129756338.000,128490520.000,136295262.000,131240096.000,124526701.000,130523422.000,131443076.000,126850057.000,139320722.000,148705123.000,143638915.000,140477530.000,148140730.000,154904655.000,152273157.000,155096884.000,165552849.000,175961743.000,177065805.000
LiabilitiesCurrent,32591556.000,31027444.000,31303768.000,31562630.000,30055364.000,29542395.000,31273411.000,36162654.000,31032697.000,29456989.000,35653937.000,33875514.000,12796377.000,20352634.000,26954902.000,19441313.000,16741218.000,23202984.000,27614707.000,22226896.000,23006548.000,28497053.000,28756950.000,18551673.000
LiabilitiesFairValueDisclosure,,,,,,,,28000000.000,28000000.000,,,,,30500000.000,,,,30500000.000,,,,33896200.000,,
LiabilitiesFairValueDisclosureRecurring,,,,,,,5286312.000,4660491.000,4198484.000,,2307947.000,2133795.000,1620688.000,795019.000,842586.000,728415.000,1297634.000,712710.000,974294.000,865714.000,1547136.000,1052930.000,1020301.000,1004777.000
LiabilitiesNoncurrent,30137282.000,32735827.000,33454304.000,34250524.000,34265206.000,36531013.000,36783200.000,37571637.000,38042635.000,32567290.000,32929594.000,33364737.000,33641698.000,36447241.000,38156238.000,38555148.000,38572227.000,41780182.000,41371592.000,41302793.000,42713478.000,47752673.000,48788676.000,48463998.000
LineOfCreditFacilityAmountOutstanding,,,,,,,1279216.000,,,0.000,,,,,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,1000000.000,3000000.000,,,,5000000.000,,,,15000000.000,,,,24000000.000,,,,24000000.000,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,0.012,,,,0.012,,,,0.012,,,,0.012,,,,0.015,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,5000000.000,,5000000.000,,,,,,,,,,,,,,,,,
LongTermDebt,,,,,,13000000.000,,,,13000000.000,,,,30500000.000,,,,30500000.000,,,,,,
LongTermDebtCurrent,15000000.000,15000000.000,15000000.000,0.000,0.000,0.000,,,,0.000,1600000.000,1600000.000,,0.000,,,,,,,,,,
LongTermDebtFairValue,,,,,,,,13000000.000,13000000.000,,,,,30500000.000,,,,30500000.000,,,,33896200.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,3200000.000,,,,1600000.000,,,,30500000.000,,,,30500000.000,,,,30500000.000,,
