,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,5681.000,1462.000,288.000,2391.000,3155.000
AdditionalPaidInCapital,7600.000,7600.000,,,
AdditionalPaidInCapitalCommonStock,,,44650.000,44650.000,44650.000
Assets,7437.000,34291.000,15228.000,12634.000,3749.000
CashAndCashEquivalentsAtCarryingValue,7437.000,34291.000,15228.000,12634.000,3749.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,7500000.000,7500000.000,9450000.000,9450000.000,9450000.000
CommonStockSharesOutstanding,7500000.000,7500000.000,9450000.000,9450000.000,9450000.000
CommonStockValue,7500.000,7500.000,9450.000,9450.000,9450.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,36208.000,
DeferredTaxAssetsValuationAllowance,,,,-36208.000,
DueToRelatedPartiesCurrent,62638.000,62637.000,62637.000,62638.000,66587.000
Liabilities,68319.000,64099.000,62925.000,65029.000,69742.000
LiabilitiesAndStockholdersEquity,7437.000,34291.000,15228.000,12634.000,3749.000
RetainedEarningsAccumulatedDeficit,-75982.000,-83908.000,-101797.000,-106495.000,-120093.000
StockholdersEquity,-60882.000,-29808.000,-47697.000,-52395.000,-65993.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-60882.000,-29808.000,-47697.000,-52395.000,-65993.000
