,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,79997000.000,72241000.000,75753000.000,83039000.000,94520000.000,89173000.000,88559000.000,103723000.000,106800000.000,100823000.000,100538000.000
AccountsPayableCurrentAndNoncurrent,5493000.000,6058000.000,6316000.000,7612000.000,10051000.000,9552000.000,8752000.000,8316000.000,8771000.000,10137000.000,9750000.000
AccountsReceivableNet,3144000.000,3162000.000,3511000.000,2798000.000,2774000.000,2594000.000,3223000.000,2936000.000,2770000.000,3111000.000,2282000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,5522000.000,1627000.000,1288000.000,3503000.000,7209000.000,2564000.000,1904000.000,5447000.000,7419000.000,3877000.000,3199000.000
AccruedIncomeTaxes,59000.000,0.000,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,79997000.000,72241000.000,75753000.000,83039000.000,94520000.000,89173000.000,88559000.000,103723000.000,106800000.000,100823000.000,100538000.000
AccumulatedAmortizationDeferredFinanceCosts,7174000.000,9363000.000,10353000.000,12628000.000,14932000.000,17475000.000,19903000.000,22316000.000,24691000.000,,
AdditionalPaidInCapital,,672587000.000,672604000.000,938916000.000,938916000.000,928654000.000,897852000.000,897808000.000,897947000.000,897918000.000,898057000.000
AdvanceRent,2138000.000,2530000.000,3001000.000,2905000.000,3660000.000,3937000.000,4163000.000,3675000.000,3210000.000,3180000.000,3693000.000
AllowanceForDoubtfulAccountsReceivable,40000.000,190000.000,351000.000,585000.000,723000.000,509000.000,751000.000,987000.000,1033000.000,976000.000,1119000.000
Assets,1818103000.000,2002365000.000,2327736000.000,2632681000.000,3055252000.000,3017459000.000,2942083000.000,2908074000.000,2866957000.000,2821728000.000,2772670000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,3130000.000,,,,6040000.000,,,,,,
BusinessCombinationContingentConsiderationLiability,50000.000,50000.000,50000.000,50000.000,0.000,0.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,299244000.000,,,,1226980000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,53438000.000,,,,111671000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,219100000.000,,,,337165000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,80144000.000,,,,889815000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,42549000.000,226377000.000,107090000.000,343081000.000,156926000.000,116881000.000,79865000.000,83630000.000,73395000.000,58048000.000,50338000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,,66415415.000,66415415.000,86529505.000,86534140.000,85447551.000,82114218.000,82114218.000,82127247.000,82127247.000,82141216.000
CommonStockSharesOutstanding,,,66415415.000,86529505.000,86534140.000,85447551.000,82114218.000,82114218.000,82127247.000,82127247.000,82141216.000
CommonStockValue,,664000.000,664000.000,865000.000,865000.000,854000.000,821000.000,821000.000,821000.000,821000.000,821000.000
DebtInstrumentCarryingAmount,,,,,2127184000.000,,2149645000.000,2148013000.000,2146292000.000,,2113276000.000
DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,,,,,,,,,,1946965000.000,
DeferredFinanceCostsGross,43978000.000,45569000.000,50391000.000,50761000.000,54567000.000,54910000.000,54910000.000,54910000.000,54910000.000,,
DeferredFinanceCostsNet,36804000.000,36206000.000,40038000.000,38133000.000,39635000.000,37435000.000,35007000.000,32594000.000,30219000.000,27797000.000,
DeferredIncomeTaxLiabilities,,,,,,553000.000,556000.000,637000.000,537000.000,826000.000,704000.000
DeferredRentReceivablesNet,19556000.000,26454000.000,32620000.000,38994000.000,45339000.000,51916000.000,57469000.000,63000000.000,68379000.000,73758000.000,78339000.000
DeferredRevenue,2959000.000,3113000.000,3580000.000,4110000.000,4745000.000,4450000.000,4899000.000,5299000.000,5464000.000,5257000.000,5334000.000
DeferredTaxAssetsGross,,,5123000.000,5063000.000,5524000.000,9310000.000,9614000.000,10266000.000,9580000.000,9486000.000,9229000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,8757000.000,9058000.000,9629000.000,9043000.000,8660000.000,8525000.000
DeferredTaxAssetsNet,1920000.000,4672000.000,5123000.000,5063000.000,5524000.000,9310000.000,9614000.000,10266000.000,9580000.000,9486000.000,9229000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,2149000.000,1828000.000,1402000.000,5175000.000,5338000.000,6170000.000,3858000.000,4386000.000,4490000.000
DeferredTaxAssetsOther,,,130000.000,217000.000,233000.000,70000.000,112000.000,163000.000,180000.000,113000.000,181000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,654000.000,863000.000,1751000.000,0.000,,,,,
