,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,74679.000,108971.000,135464.000,121406.000
AccountsPayableCurrent,307669.000,312359.000,315237.000,342577.000,374073.000,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,318528.000,260662.000,291859.000,324222.000
AccountsReceivableGrossCurrent,140.000,136.000,0.000,,,,,,10307.000
AccruedLiabilitiesCurrent,88293.000,94393.000,0.000,,,12126.000,23134.000,47574.000,23225.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5092.000,45405.000,-22001.000,86975.000,50931.000,-68303.000,-56105.000,-64553.000,-75841.000
AdditionalPaidInCapital,1532759.000,1532759.000,1901313.000,1901313.000,1901313.000,2515872.000,2515872.000,2545706.000,2916027.000
Assets,1969538.000,1916118.000,1821564.000,1888411.000,1836029.000,98.000,49128.000,10085.000,11266.000
AssetsCurrent,2353.000,7955.000,1212.000,17153.000,9225.000,58.000,49088.000,10045.000,11226.000
AssetsNoncurrent,1967185.000,1908163.000,1819554.000,1870643.000,1826605.000,40.000,40.000,40.000,40.000
Cash,2213.000,7819.000,1212.000,17153.000,9225.000,58.000,49088.000,10045.000,919.000
CashAndCashEquivalentsAtCarryingValue,2213.000,7819.000,1212.000,17153.000,9225.000,58.000,49088.000,10045.000,919.000
CashFDICInsuredAmount,,,,,250000.000,250000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,46617120.000,46617120.000,87241457.000,49990000.000,87241457.000,93641454.000,93641454.000,94641454.000,98074644.000
CommonStockSharesOutstanding,46617120.000,46617120.000,87241457.000,49990000.000,87241457.000,93641454.000,93641454.000,94641454.000,98074644.000
CommonStockValue,46617.000,46617.000,87241.000,87241.000,93641.000,4682.000,4682.000,4732.000,4904.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.150,,
DeferredCosts,772463.000,749354.000,714910.000,735013.000,717698.000,,,,
DeferredTaxAssetsNet,,,,,,1050101.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1013611.000,1102511.000,1137511.000,1323710.000
DeferredTaxAssetsValuationAllowance,,,,,,1013611.000,1102511.000,1137511.000,1323710.000
DerivativeLiabilitiesCurrent,,,,,,74388.000,76027.000,76027.000,244821.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,324437.000,444588.000,615228.000,657695.000,731928.000,2981208.000,3215045.000,3374480.000,3633829.000
EquityMethodInvestmentOwnershipPercentage,,,,,,0.300,,,
InterestPayableCurrentAndNoncurrent,,,,,,,3700.000,,
Liabilities,709507.000,735925.000,426237.000,470577.000,522072.000,529055.000,799724.000,898680.000,800005.000
LiabilitiesAndStockholdersEquity,1969538.000,1916118.000,1821564.000,1888411.000,1836029.000,98.000,49128.000,10085.000,11266.000
LiabilitiesCurrent,709507.000,735925.000,426237.000,470577.000,522072.000,479721.000,738056.000,824682.000,713674.000
LiabilityForUncertainTaxPositionsCurrent,,,,,0.000,,,,
LongTermNotesPayable,,,,,,49334.000,61668.000,73998.000,86331.000
NotesPayableCurrent,313545.000,329173.000,111000.000,128000.000,148000.000,,269262.000,273758.000,
OtherAssetsNoncurrent,2544.000,2296.000,1290.000,1250.000,1250.000,40.000,40.000,40.000,40.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,,,,
PropertyPlantAndEquipmentNet,,,798.000,615.000,199.000,,,,
PropertySubjectToOrAvailableForOperatingLeaseGross,1192178.000,1156513.000,1103354.000,1134380.000,1107657.000,,,,
SharePrice,,,,,,,,0.030,0.200
SharesOutstanding,0.000,0.000,0.000,,,,,,
ShortTermBorrowings,,,,,,,316000.000,,
StockholdersEquity,,,,,,-528957.000,-750595.000,-888595.000,-788739.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1260031.000,1270193.000,1395327.000,1417834.000,1313957.000,-528957.000,-750596.000,-888595.000,-788739.000
