,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,18000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2783000.000,,,,,3782000.000,,,,4619000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1631000.000,,,,,1005000.000,,,,
AllocatedShareBasedCompensationExpense,2783000.000,3365000.000,3260000.000,3335000.000,3363000.000,3782000.000,4167000.000,3953000.000,4979000.000,4619000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,64000.000,152000.000,181000.000,50372.000,905.000,347611.000,37918.000,1574.000,-290852.000,162930.000
AvailableForSaleSecuritiesGrossRealizedGains,665000.000,175000.000,151000.000,1339000.000,663000.000,1148000.000,624000.000,520000.000,530000.000,681000.000
AvailableForSaleSecuritiesGrossRealizedLosses,265000.000,107000.000,,771000.000,115000.000,670000.000,41000.000,12000.000,65000.000,26000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,400000.000,68000.000,151000.000,568000.000,548000.000,471000.000,,,,
BenefitsLossesAndExpenses,24361000.000,24614000.000,25860000.000,29462000.000,32107000.000,35119000.000,34373000.000,37813000.000,39071000.000,40741000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-468817000.000,,,,,3600000.000,,,,-7818000.000
ComprehensiveIncomeNetOfTax,15485000.000,24470000.000,23665000.000,28424000.000,45081000.000,61310000.000,62960000.000,57703000.000,28477000.000,71448000.000
CurrentIncomeTaxExpenseBenefit,1347000.000,-91000.000,591000.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,7107000.000,10205000.000,13100000.000,,,15245000.000,,,,18042000.000
DepreciationDepletionAndAmortization,546000.000,,,,,1000000.000,,,,1001000.000
Dividends,,,,,,,,,,0.000
EarningsPerShareBasic,,,0.300,0.410,0.450,0.530,0.570,0.660,0.690,0.730
EarningsPerShareDiluted,,,0.290,0.410,0.440,0.520,0.570,0.650,0.670,0.720
EffectiveIncomeTaxRateContinuingOperations,0.360,0.341,0.353,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,974000.000,1178000.000,1141000.000,984000.000,1072000.000,1212000.000,1346000.000,1270000.000,1627000.000,1483000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1631000.000,,,,,1005000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1631000.000,,,,,1005000.000,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,-391000.000,1258000.000,677000.000,755000.000,-2012000.000,-1354000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,-391000.000,1258000.000,677000.000,755000.000,2012000.000,-1510000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,370000.000,371000.000,343000.000,359000.000,0.000,0.000,
GrossInvestmentIncomeOperating,2068000.000,3341000.000,3751000.000,5132000.000,5793000.000,6688000.000,7227000.000,7335000.000,8757000.000,9078000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,23460000.000,29669000.000,38761000.000,54605000.000,59629000.000,67347000.000,73792000.000,83441000.000,87302000.000,86851000.000
IncomeTaxExpenseBenefit,8454000.000,10114000.000,13691000.000,17412000.000,18808000.000,19396000.000,21534000.000,23730000.000,24616000.000,20253000.000
IncomeTaxesPaidNet,,,,,,-1800000.000,,,,1200000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-7532000.000,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,345000.000,,,,,563000.000,,,,1887000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,1695000.000,,,,,663000.000,,,,703000.000
IncreaseDecreaseInAccruedLiabilities,,,,,,-9509000.000,,,,-14629000.000
IncreaseDecreaseInDeferredIncomeTaxes,-7107000.000,,,,,,,,,
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,455000.000,,,,,157000.000,,,,93000.000
IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,,,,,,,,,,1326000.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,-734000.000,,,,,-2710000.000,,,,
