,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,55877000.000,60547000.000,53557000.000,35208000.000,43583000.000,50091000.000,43919000.000,39695000.000,43132000.000,50736000.000,76668000.000,68457000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,46252000.000,,,,59845000.000,,,,72238000.000,,,,80370000.000,,,,89984000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12503000.000,9347000.000,9986000.000,-11394000.000,-6236000.000,-7528000.000,-6042000.000,-3212000.000,-6018000.000,-3824000.000,274000.000,-4545000.000,2578000.000,-5196000.000,3878000.000,9443000.000,7621000.000,-12434000.000,-12467000.000
AdditionalPaidInCapital,1073073000.000,1076797000.000,1078372000.000,1079736000.000,1081108000.000,1082235000.000,1082963000.000,1080735000.000,1081177000.000,1081628000.000,1081912000.000,1078740000.000,1079229000.000,1076415000.000,1076931000.000,1077769000.000,1078746000.000,1368459000.000,1369689000.000
AdvancesFromFederalHomeLoanBanks,,1460000.000,1415000.000,1369000.000,1324000.000,96278000.000,21231000.000,161185000.000,226138000.000,296091000.000,356043000.000,355995000.000,520947000.000,460898000.000,400849000.000,650800000.000,575751000.000,545701000.000,490650000.000
Assets,6237178000.000,7295713000.000,7083880000.000,6796976000.000,6601311000.000,6617561000.000,6548624000.000,6624006000.000,6690299000.000,6831410000.000,6976736000.000,7054501000.000,7261196000.000,7449479000.000,7479798000.000,7621225000.000,7792458000.000,9930657000.000,10098042000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,54579000.000,54354000.000,54133000.000,53907000.000,53679000.000,53449000.000,53223000.000,52993000.000,52760000.000,52526000.000,,,,,,,,,
AvailableForSaleSecurities,982309000.000,1006744000.000,1131957000.000,1258752000.000,717602000.000,685441000.000,657788000.000,594745000.000,580732000.000,555893000.000,575593000.000,600138000.000,647423000.000,637329000.000,663925000.000,650470000.000,652945000.000,912250000.000,1154496000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,7556000.000,3469000.000,7708000.000,1516000.000,9636000.000,14351000.000,13751000.000,2489000.000,3193000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,584000.000,3384000.000,732000.000,4642000.000,3342000.000,953000.000,493000.000,17505000.000,17692000.000
AvailableForSaleSecuritiesAmortizedCost,961961000.000,991566000.000,1115706000.000,1277297000.000,718400000.000,688717000.000,658971000.000,591668000.000,582623000.000,554488000.000,568621000.000,600053000.000,640447000.000,640455000.000,657631000.000,637072000.000,639687000.000,927266000.000,1168995000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,125000.000,451000.000,148000.000,692000.000,96000.000,0.000,0.000,187000.000,0.000
