,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccruedLiabilitiesAndOtherLiabilities,91413.000,52010.000,114562.000,511020.000,598328.000,3819883.000
AccruedLiabilitiesCurrent,866886.000,565804.000,47707.000,24930.000,24930.000,0.000
AdditionalPaidInCapital,5139788.000,,,,,
AdditionalPaidInCapitalCommonStock,,5257402.000,5387741.000,5794677.000,5780907.000,8810276.000
Assets,451728167.000,451270085.000,450684206.000,450650941.000,450752024.000,451169249.000
AssetsCurrent,1728167.000,1270085.000,572674.000,250593.000,123929.000,270962.000
AssetsHeldInTrustNoncurrent,450000000.000,450000000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,144046.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,623258.000,4069883.000
Cash,1704384.000,1117746.000,410162.000,152908.000,83714.000,144046.000
CashAndCashEquivalentsAtCarryingValue,1704384.000,1117746.000,410162.000,152908.000,83714.000,144046.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
DeferredCompensationLiabilityClassifiedNoncurrent,0.000,0.000,0.000,0.000,0.000,0.000
Liabilities,16708299.000,16367814.000,15912269.000,16285950.000,16373258.000,19819883.000
LiabilitiesAndStockholdersEquity,451728167.000,451270085.000,450684206.000,450650941.000,450752024.000,451169249.000
LiabilitiesCurrent,958299.000,617814.000,162269.000,535950.000,623258.000,4069883.000
MinimumNetWorthRequiredForCompliance,5000001.000,5000001.000,5000001.000,5000001.000,5000001.000,5000001.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,250000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,152339.000,,,,
PrepaidExpenseCurrent,23783.000,,162512.000,97685.000,40215.000,126916.000
RegistrationPaymentArrangementMaximumPotentialConsideration,15750000.000,15750000.000,15750000.000,15750000.000,15750000.000,15750000.000
RetainedEarningsAccumulatedDeficit,-141130.000,-258727.000,-389061.000,-796007.000,-782232.000,-3811632.000
StockholdersEquity,5000008.000,5000001.000,5000007.000,5000001.000,5000006.000,5000006.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,435019868.000,434902271.000,434771937.000,434364991.000,434378766.000,431349366.000
TemporaryEquityCarryingAmountAttributableToParent,430019860.000,429902270.000,429771930.000,429364990.000,429378760.000,426349360.000
