,2011-06-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,41126.000,224729.000,258306.000,172019.000,94406.000,218126.000,610089.000,491581.000,610616.000
AmortizationOfIntangibleAssets,,,,,,,,,10620.000,,,,10350.000,,,,10620.000,,,,429525.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,,,,,4300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4656.000,,419846.000,,,,2942881.000,,,,-571979.000,,,,712918.000,,,,503128.000
CostOfGoodsSold,,,136430.000,140748.000,68005.000,659570.000,769620.000,539738.000,558229.000,3811438.000,1251035.000,1320576.000,534638.000,4761676.000,1648545.000,2013616.000,1414193.000,8049965.000,5630979.000,7659943.000,6465393.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,,,,,,,,,,,,,,2770650.000
Depreciation,,,4255.000,7903.000,3070.000,,,,82363.000,,,,392883.000,,,,150729.000,,,,463073.000
DepreciationAndAmortization,,,,,,,,,92982.000,,,,159434.000,,,,161349.000,,,,892598.000
EarningsPerShareBasic,,,-0.240,-0.000,-0.020,-0.010,-0.000,-0.030,-0.030,-0.030,-0.050,-0.020,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.040,-0.020
GainLossOnDispositionOfProperty,,,,-1322.000,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,-263950.000,,-920797.000,,,,-1039458.000
GeneralAndAdministrativeExpense,30.000,606.000,,,,,,,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,4799965.000,,,,4799965.000,,,,,,,,
GrossProfit,,,82475.000,,,,,,,,,,,,,,,,1319386.000,,359063.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-260702.000,-1548370.000,-1075126.000,-14945.000,-3508259.000,-4916490.000,-4555077.000,-9521448.000,-3174072.000,-2148025.000,-2791662.000,-1987927.000,-2435261.000,-4144272.000,-4790068.000,-5552282.000,-13498899.000,-10573155.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,-2150025.000,-2794738.000,-1990927.000,-2471185.000,-4144272.000,-5171068.000,-5962582.000,-12707599.000,-10573155.000
IncomeTaxExpenseBenefit,,,,,,1650.000,,,,,,,2000.000,3076.000,3000.000,35924.000,,381000.000,410300.000,,
IncreaseDecreaseInAccountsAndNotesReceivable,,,9232.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,305693.000,,-50431.000,,,,-458001.000,,,,950088.000,,,,265177.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,1274929.000
IncreaseDecreaseInAccountsReceivable,,,,,31695.000,,,,33867.000,,,,-326793.000,,,,-55413.000,,,,-328510.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,1136.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,,,,,,,,,,,-228795.000
IncreaseDecreaseInDeposits,,,,,-508000.000,,,,4550.000,,,,-75735.000,,,,3892.000,,,,
IncreaseDecreaseInInventories,,,,,-2709.000,,,,,,,,118106.000,,,,-310991.000,,,,208527.000
IncreaseDecreaseInPrepaidExpense,,62.000,,,,,,,,,,,34234.000,,,,127862.000,,,,1155891.000
InterestExpense,,,-15967.000,14891.000,82953.000,212279.000,224536.000,758953.000,215950.000,234363.000,387720.000,258291.000,188529.000,129701.000,108563.000,42783.000,55995.000,60565.000,159633.000,101156.000,157833.000
InterestExpenseTrustPreferredSecurities,,,,,55777.000,,,,,,,,,,,,,,,,129639.000
InterestPaid,,,,,2250.000,,,,95676.000,,,,,,,,9000.000,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,309048.000,,,,,,,,104166.000,,,,60550.000,,,,145011.000
LeaseAndRentalExpense,,,,,6307.000,,,,20057.000,,,,136650.000,,,,133867.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,75000.000,,1231136.000,,,,5770049.000,,,,676489.000,,,,3189926.000,,,,4319667.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,75000.000,,1231136.000,,,,5770049.000,,,,676489.000,,,,3189926.000,,,,4319667.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-1332024.000,,,,-43212.000,,,,-820203.000,,,,-523740.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-1332024.000,,,,-43212.000,,,,-820203.000,,,,-523740.000
NetCashProvidedByUsedInOperatingActivities,,,-70344.000,,-811290.000,,,,-1495144.000,,,,-1205256.000,,,,-1656805.000,,,,-3292799.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-70344.000,,-811290.000,,,,-1495144.000,,,,-1205256.000,,,,-1656805.000,,,,-3292799.000
NetIncomeLoss,-8218.000,-4698.000,,-260702.000,-1548370.000,-1076776.000,-14945.000,-3508259.000,-4916490.000,-4555077.000,-9521448.000,-3187527.000,-2076514.000,-2756576.000,-1958167.000,-2434323.000,-4126064.000,-4934238.000,-5587759.000,-12270829.000,-10111988.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,-73511.000,-38162.000,-32760.000,-36862.000,-18208.000,-236830.000,-374823.000,-436770.000,-461167.000
NoninterestExpenseDirectorsFees,,,,,,,,,,,,,,,,,,,,,37500.000
NonoperatingIncomeExpense,,,,,-800953.000,-199279.000,144164.000,-1803653.000,-2714775.000,-563363.000,-1550215.000,836066.000,-45455.000,307570.000,-258419.000,-549796.000,-2231898.000,-972691.000,-865722.000,-5767359.000,-4545918.000
OperatingExpenses,8218.000,4698.000,,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,,,-16636478.000,-244489.000,-747417.000,-875847.000,-159109.000,-1704606.000,-2201715.000,-3991714.000,-7971233.000,-4010138.000,-2102570.000,-3099232.000,-1729508.000,-1885465.000,-1912374.000,-3817377.000,-4686560.000,-7731540.000,-6027237.000
OperatingLeasesRentExpenseNet,,,,,,,,,,,,,,,,,,,,,314813.000
OtherExpenses,,,-15967.000,,,,,,,,,,,,,,,,,,
PaymentsForPreviousAcquisition,,,,,,,,,,,,,,,,,,,,,2088000.000
PaymentsOfDividendsMinorityInterest,,,,,,,,,,,,,,,,,18208.000,,,,461167.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,,,,,,,,,,,,,,,50000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,1332024.000,,,,43212.000,,,,770203.000,,,,523740.000
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,,,,,,,,107035.000
ProceedsFromIssuanceOfCommonStock,,,50000.000,,290160.000,,,,4014919.000,,,,,,,,3208134.000,,,,1700000.000
ProceedsFromNotesPayable,,,30000.000,,928474.000,,,,1984210.000,,,,750000.000,,,,,,,,3000000.000
ProceedsFromRelatedPartyDebt,,3500.000,,,,,,,,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,173420.000,,,,,,,,,,,,
ProfessionalFees,8188.000,4092.000,,,,,,,,,,,,,,,,,,,
ProfitLoss,,-4698.000,-16653323.000,,-1548370.000,,,,-4916490.000,,,,,,,,,,,,
Revenues,,,218905.000,-16534.000,-1884.000,5795.000,3520.000,81487.000,2090.000,-99637.000,63938.000,186601.000,228715.000,262614.000,369806.000,155736.000,133974.000,1649944.000,6950365.000,16593480.000,6824456.000
SalesRevenueNet,,,218905.000,124214.000,66121.000,665365.000,773140.000,621225.000,560319.000,3711801.000,1314973.000,1507177.000,763353.000,5024290.000,2018351.000,2169352.000,1548167.000,9699909.000,6950365.000,16593480.000,6824456.000
SellingGeneralAndAdministrativeExpense,,,16718953.000,227955.000,745533.000,881642.000,162629.000,1786093.000,2203805.000,3892077.000,8035171.000,4196739.000,2331285.000,3361846.000,2099314.000,2041201.000,2046348.000,5467321.000,6005946.000,7200920.000,6386300.000
ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,1291606.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,1.226,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,-3886800.000,,,,-150000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,,,,,,,1118068.000,,,,6842104.000,,,,1292647.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,0.000,,,,0.130,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,-0.330,,,,-0.460,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,0.160,,,,0.130,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,,,,,,,,,,467647.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,,,,,,,-9206330.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,,,,,,,,145011.000
StockOptionPlanExpense,,,,,,,,,,,,,,,,,47589.000,,,,47589.000
WeightedAverageNumberOfSharesOutstandingBasic,1447999996.000,247999950.000,69695760.000,82176201.000,83370432.000,88002641.000,94071535.000,-166403169.000,155761420.000,168573863.000,181233509.000,-331271362.000,204859138.000,215751634.000,252220146.000,-432636107.000,326500982.000,349893516.000,352676081.000,-639710981.000,567271642.000
