,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,14921000.000,13238000.000,11808000.000,13262000.000
AccountsReceivableNetCurrent,74025000.000,70483000.000,74413000.000,78566000.000
AccruedLiabilitiesCurrent,29663000.000,35543000.000,39728000.000,32967000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-139000.000,-1933000.000,-3639000.000,-2565000.000
AdditionalPaidInCapital,142336000.000,167075000.000,167440000.000,171322000.000
AllowanceForDoubtfulAccountsReceivable,1707000.000,1720000.000,1493000.000,1608000.000
Assets,399079000.000,509465000.000,531795000.000,537917000.000
AssetsCurrent,159726000.000,136581000.000,139581000.000,149641000.000
CashAndCashEquivalentsAtCarryingValue,60801000.000,37453000.000,29557000.000,37323000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,49168000.000,55035000.000,56319000.000,56937000.000
CommonStockSharesOutstanding,49168000.000,55035000.000,56319000.000,56937000.000
CommonStockValue,4917000.000,5505000.000,5632000.000,5686000.000
DeferredRevenueCurrent,8553000.000,8352000.000,7186000.000,10953000.000
DeferredTaxAssetsNetNoncurrent,7089000.000,6703000.000,20585000.000,22416000.000
DeferredTaxLiabilitiesNoncurrent,5666000.000,15560000.000,0.000,
DueToRelatedPartiesCurrent,4000000.000,,,
DueToRelatedPartiesNoncurrent,0.000,,0.000,
EmployeeRelatedLiabilitiesCurrent,9731000.000,13108000.000,10225000.000,16420000.000
EquityIssuanceDollarAmountPerShare,,,8.000,
Goodwill,90328000.000,152841000.000,161866000.000,164544000.000
IntangibleAssetsNetExcludingGoodwill,102552000.000,163274000.000,173294000.000,166819000.000
Liabilities,345024000.000,411213000.000,406744000.000,411466000.000
LiabilitiesAndStockholdersEquity,399079000.000,509465000.000,531795000.000,537917000.000
LiabilitiesCurrent,78893000.000,103251000.000,113982000.000,121046000.000
LongTermDebtCurrent,12025000.000,16883000.000,22712000.000,28005000.000
LongTermDebtNoncurrent,257807000.000,279505000.000,273822000.000,269545000.000
MinorityInterest,-327000.000,34000.000,0.000,
OtherAssetsCurrent,24900000.000,28645000.000,35611000.000,33752000.000
OtherAssetsNoncurrent,17400000.000,26209000.000,12102000.000,11378000.000
OtherLiabilitiesNoncurrent,2658000.000,2607000.000,3779000.000,5421000.000
PreferredStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,21984000.000,23857000.000,24367000.000,23119000.000
RetainedEarningsAccumulatedDeficit,-92732000.000,-72179000.000,-44382000.000,-47251000.000
StockholdersEquity,54382000.000,98218000.000,125051000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,54055000.000,98252000.000,125051000.000,126451000.000
TreasuryStockShares,,20000.000,,71000.000
TreasuryStockValue,,250000.000,,741000.000
