,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5802.000,400.000,100.000,100.000,100.000,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,1400.000
AdditionalPaidInCapital,18444.000,24147.000,34061.000,35561.000,36980.000,36980.000
Assets,1838.000,1816.000,4277.000,576.000,842.000,888.000
AssetsCurrent,1838.000,1816.000,4277.000,576.000,842.000,888.000
Cash,1838.000,1816.000,4277.000,576.000,842.000,
CashAndCashEquivalentsAtCarryingValue,1838.000,1816.000,4277.000,3076.000,-667.000,888.000
CashEquivalentsAtCarryingValue,,,,,,888.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000
CommonStockSharesIssued,5073000.000,5073000.000,5073000.000,5073000.000,5073000.000,5163000.000
CommonStockSharesOutstanding,5073000.000,5073000.000,5073000.000,5073000.000,5073000.000,5163000.000
CommonStockValue,,,,,5073.000,5163.000
CommonStockValueOutstanding,5073.000,5073.000,5073.000,5073.000,,
ConvertibleNotesPayable,,,,,,10956.000
ConvertibleNotesPayableCurrent,13619.000,17634.000,,,,10956.000
DeferredTaxAssetsNet,0.000,,,,,
DepositLiabilitiesAccruedInterest,400.000,,,,,
Liabilities,19821.000,18669.000,21807.000,25485.000,29786.000,41391.000
LiabilitiesAndStockholdersEquity,1838.000,1816.000,4277.000,576.000,842.000,888.000
LiabilitiesCurrent,19821.000,18669.000,21095.000,23706.000,8271.000,12356.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,29035.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,0.000,0.000,0.000,0.000,0.000,
RetainedEarningsAccumulatedDeficit,-41500.000,-46073.000,-56664.000,-65543.000,-71087.000,-82646.000
StockholdersEquity,-17983.000,-16853.000,-17530.000,-24909.000,-28944.000,-40503.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-17983.000,-16853.000,-17530.000,-24909.000,-28944.000,-40503.000
