,2011-06-27,2011-09-26,2011-12-31,2012-03-26,2012-06-25,2012-09-24,2012-12-31,2013-04-01,2013-07-01,2013-09-30,2013-12-30,2014-03-31,2014-06-30,2014-09-29,2014-12-29,2015-03-30,2015-06-29,2015-09-28,2015-12-28,2016-03-28,2016-06-27,2016-09-26,2017-01-02,2017-04-03
AccountsNotesAndLoansReceivableNetCurrent,294615000.000,301194000.000,316568000.000,293739000.000,309982000.000,313607000.000,301557000.000,295042000.000,213682000.000,249712000.000,277070000.000,,,,,,,,,,,,,
AccountsPayableCurrent,167062000.000,170957000.000,149055000.000,139213000.000,154260000.000,175814000.000,186745000.000,163497000.000,169313000.000,188125000.000,192357000.000,154888000.000,148973000.000,182038000.000,217326000.000,194186000.000,378490000.000,342233000.000,377222000.000,328042000.000,352451000.000,387613000.000,371610000.000,362141000.000
AccountsPayableOtherCurrent,,,,,,,,,29070000.000,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,47403000.000,45084000.000,36851000.000,31940000.000,34751000.000,36894000.000,34520000.000,28210000.000,31403000.000,28125000.000,19547000.000,19882000.000,20482000.000,19884000.000,17950000.000,16852000.000,15739000.000,31425000.000,29306000.000,19886000.000,18167000.000,16952000.000,15836000.000,17884000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,202092000.000,230165000.000,270295000.000,307933000.000,239645000.000,461483000.000,485996000.000,456000000.000,432252000.000,424514000.000,449924000.000,432788000.000,419340000.000
AccountsReceivableRelatedParties,,,44000.000,73000.000,50000.000,24000.000,48000.000,25000.000,7499000.000,17601000.000,13312000.000,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,7499000.000,17601000.000,13312000.000,16975000.000,14269000.000,8924000.000,4934000.000,4022000.000,2852000.000,2025000.000,1999000.000,976000.000,476000.000,598000.000,192000.000,124000.000
AccrualForEnvironmentalLossContingenciesDiscountRate,,,0.080,0.080,0.080,0.080,0.080,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,,1274000.000,,,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,839000.000,,,,,,,,,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,628000.000,564000.000,500000.000,458000.000,533000.000,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,4037000.000,,,,3910000.000,,,,7159000.000,,,,4923000.000,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,6044000.000,3520000.000,,,,
AccruedUtilitiesCurrent,,,,,,,,,,,,,,,5006000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,167847000.000,,204299000.000,,,257442000.000,280744000.000,,,322037000.000,344222000.000,,,,422135000.000,,,,533382000.000,,,,647459000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,214000.000,52000.000,102000.000,-13000.000,-31000.000,-103000.000,-90000.000,-63000.000,-46000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-3262000.000,-2380000.000,-2047000.000,-39000.000,-15000.000,-396000.000,-212000.000,-1341000.000,-1613000.000,-1468000.000,-1428000.000,-1453000.000,-1424000.000,-1435000.000,-1392000.000,-1315000.000,-1272000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,41026000.000,35911000.000,40476000.000,46777000.000,49021000.000,36786000.000,42761000.000,47280000.000,35187000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,27004000.000,31772000.000,37596000.000,38860000.000,33916000.000,40539000.000,46749000.000,48594000.000,36471000.000,41330000.000,45604000.000,33673000.000,33036000.000,40887000.000,31015000.000,30281000.000,31436000.000,13321000.000,1623000.000,-2215000.000,-12028000.000,-17327000.000,-44329000.000,-37598000.000
