,2011-09-30,2012-03-31,2012-09-30,2012-12-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,738591.000,
AccountsPayableFairValueDisclosure,,,35314.000,35674.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1259980.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,84129.000,76176.000,74693.000,71269.000
Assets,106174960.000,111392178.000,119262061.000,114634911.000
AssetsFairValueDisclosure,,,,1438534.000
AvailableForSaleSecurities,3300162.000,2693033.000,2463801.000,2349320.000
AvailableForSaleSecuritiesAmortizedCost,,,2336881.000,2228219.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,400000.000,400000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,428788.000,429764.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,343487.000,343515.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,368315.000,367152.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,1593394.000,1484704.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,0.000,0.000
AvailableForSaleSecuritiesFairValueDisclosure,,,2463801.000,2349320.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,0.000,0.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,126920.000,121101.000
BankOwnedLifeInsurance,,,1870332.000,1887304.000
CashAndCashEquivalentsAtCarryingValue,14513018.000,22421641.000,,
CashAndCashEquivalentsFairValueDisclosure,,,28085799.000,19988280.000
CashAndDueFromBanks,4247020.000,4721765.000,3723692.000,2946454.000
CashCashEquivalentsAndFederalFundsSold,14513018.000,22421641.000,28085799.000,19988280.000
CommonStockNoParValue,0.000,,,
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,748314.000,829402.000,829602.000,829602.000
CommonStockSharesOutstanding,748314.000,829402.000,829602.000,829602.000
CommonStockValue,2750285.000,3441723.000,3429254.000,3429254.000
DeferredTaxAssetsLiabilitiesNet,,,,556975.000
DeferredTaxAssetsNet,,,,738404.000
DeferredTaxAssetsStateTaxes,,,,31840.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,113051.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,477143.000
DeferredTaxLiabilities,,,,181429.000
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,49832.000
Deposits,94915144.000,99014365.000,106777630.000,102150634.000
DepositsSavingsDeposits,1670988.000,2254938.000,1965306.000,
DueFromRelatedParties,,,,975860.000
DueToRelatedPartiesCurrentAndNoncurrent,3093000.000,3093000.000,3093000.000,3093000.000
EquityMethodInvestments,,,623300.000,623200.000
EquityMethodInvestmentsFairValueDisclosure,,,623300.000,623200.000
FairValueLiabilitiesMeasuredOnRecurringBasisSubordinatedDebtObligations,,,3093000.000,3093000.000
FederalFundsSold,10265998.000,17699876.000,24362107.000,17041826.000
FederalHomeLoanBankStock,,,,407800.000
FederalReserveBankStock,,,,165400.000
FinancingReceivableAllowanceForCreditLosses,,,,28460.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,9285.000,517916.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,0.000,0.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,0.000,0.000
FinancingReceivableRecordedInvestmentCurrent,,,59301407.000,61313006.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,128090.000,128090.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,2318247.000,1216253.000
FinancingReceivableRecordedInvestmentPastDue,,,137375.000,646006.000
ForeclosedAssets,439317.000,0.000,0.000,0.000
