,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,26399000.000
AccountsReceivableNetCurrent,48044000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,534522000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,190000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-10869000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10679000.000
AdditionalPaidInCapital,306359000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6918000.000
Assets,1095823000.000
AssetsCurrent,253039000.000
CashAndCashEquivalentsAtCarryingValue,184209000.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,60000000.000
CommonStockSharesIssued,17671356.000
CommonStockValue,177000.000
ConstructionInProgressGross,83710000.000
DebtInstrumentInterestRateStatedPercentage,0.037
DebtLongtermAndShorttermCombinedAmount,301008000.000
DeferredGainOnSaleOfProperty,31860000.000
DeferredRevenue,8489000.000
DeferredTaxLiabilitiesNoncurrent,121028000.000
DerivativeFairValueOfDerivativeAsset,113000.000
DerivativeFairValueOfDerivativeLiability,474000.000
DueFromAffiliateCurrent,0.000
DueToAffiliateCurrent,1827000.000
GuaranteeObligationsMaximumExposure,134400000.000
InventoryNet,3421000.000
InvestmentOwnedAtCost,132000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,114767000.000
Liabilities,535137000.000
LiabilitiesAndStockholdersEquity,1095823000.000
LiabilitiesCurrent,100881000.000
LongTermDebtCurrent,26600000.000
LongTermDebtNoncurrent,274408000.000
MarketableSecuritiesCurrent,785000.000
MinorityInterest,22812000.000
OtherAssetsNoncurrent,6176000.000
OtherLiabilitiesCurrent,46055000.000
OtherLiabilitiesNoncurrent,38820000.000
OtherReceivablesNetCurrent,11701000.000
OtherRestrictedAssetsNoncurrent,83477000.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseAndOtherAssetsCurrent,3068000.000
PropertyPlantAndEquipmentGross,1089176000.000
PropertyPlantAndEquipmentNet,638364000.000
PropertyPlantAndEquipmentOtherNet,554654000.000
RestrictedCashAndCashEquivalents,1811000.000
RetainedEarningsAccumulatedDeficit,242017000.000
StockholdersEquity,537874000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,560686000.000
TreasuryStockShares,0.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,1800000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,53100000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,13200000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,81900000.000
UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,13800000.000
