,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,471726.000,520466.000,115908.000,654304.000,105667.000,64740.000,73216.000,25326.000,8140.000,68595.000,121181.000,56532.000,72885.000,42801.000,46087.000
AccountsPayableCurrent,,,,,34133.000,,66032.000,22126.000,4900.000,42478.000,41160.000,31390.000,61571.000,31775.000,33398.000
AccountsReceivableNetCurrent,37760.000,33188.000,23711.000,29568.000,28313.000,15973.000,16478.000,20668.000,23573.000,13265.000,16225.000,11335.000,6935.000,9420.000,5535.000
AccruedMarketingCostsCurrent,,,,,,,2375.000,2375.000,,2375.000,2375.000,2375.000,,2375.000,2375.000
AccruedProfessionalFeesCurrent,,,,,11679.000,,4184.000,0.000,240.000,2250.000,4648.000,4648.000,5509.000,1568.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,595891.000,604566.000,611059.000,617554.000,624048.000,630491.000,635075.000,639659.000,644243.000,649883.000,581596.000,557391.000
AdditionalPaidInCapital,29822303.000,30330693.000,30350433.000,30358600.000,35150425.000,35302993.000,35295704.000,35336108.000,35336108.000,35336108.000,35448505.000,35519755.000,35619772.000,35619772.000,35619772.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,,,,0.000,,,,0.000,,
Assets,524294.000,415908.000,382567.000,425213.000,890007.000,821904.000,764760.000,611286.000,462832.000,404067.000,462232.000,365604.000,444700.000,403739.000,372572.000
AssetsCurrent,376387.000,263366.000,240088.000,292902.000,767863.000,707570.000,658237.000,512574.000,371880.000,308648.000,372664.000,281782.000,367679.000,335003.000,307872.000
CapitalLeasedAssetsGross,,,,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000,70654.000
Cash,130255.000,10174.000,15673.000,75119.000,561858.000,439675.000,402852.000,250876.000,98967.000,62438.000,117883.000,44751.000,90915.000,51820.000,49273.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.000,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,0.250,0.250
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,39685549.000,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,36604749.000,,
CommonStockParOrStatedValuePerShare,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CommonStockSharesAuthorized,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesOutstanding,,109996717.000,109996717.000,109996717.000,11007871.000,48919422.000,48919422.000,52946963.000,52946963.000,52946963.000,60223458.000,64973458.000,69452958.000,69452958.000,69452958.000
CommonStockValue,,549985.000,549985.000,549985.000,55039.000,244596.000,264346.000,264732.000,264732.000,264732.000,301115.000,324865.000,347263.000,347263.000,347263.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.100,,,,,,,,,,0.020
DeferredCompensationLiabilityCurrent,,,,,57480.000,,,,625.000,,,,,,
DeferredCostsCurrent,15246.000,0.000,0.000,0.000,0.000,2000.000,,,9108.000,,,,19078.000,,
DeferredRevenueAndCreditsCurrent,127518.000,108046.000,0.000,117401.000,52898.000,245213.000,,,72985.000,,,,,,
DeferredRevenueCurrent,,,,,,,45028.000,74090.000,,69200.000,69326.000,67900.000,67000.000,73000.000,61000.000
DeferredRevenueNoncurrent,238133.000,,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,10929.000,,,,9099.000,,,,2677.000,,
DeferredTaxAssetsGross,,,,,8535804.000,,,,8822870.000,,,,9054914.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,8041108.000,,,,8207282.000,,,,8413676.000,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,20800000.000,,,,,,,,21800000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,366154.000,,,,526521.000,,,,535893.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,40787.000,,,,3142.000,,,,28134.000,,
DeferredTaxAssetsValuationAllowance,,,,,8535804.000,,,,8822870.000,,,,9054914.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,-76826.000,,,,-76826.000,,,,-74534.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,625.000,825.000,,21492.000,72998.000,18119.000,3430.000,7083.000,10314.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,0.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,8000.000,0.000,73000.000,18000.000,0.000,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,-41682.000,43174.000,-44491.000,45807.000,47124.000,48441.000,49602.000,50764.000,51926.000,53087.000,54112.000,55137.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,6518.000,,,,4647.000,,,,4100.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,3951.000,,,,2817.000,,,,2485.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,4478.000,,,,3192.000,,,,2817.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,5075.000,,,,3618.000,,,,3192.000,,
