,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,3950.000,4160.000,3528000.000,3038000.000,3981000.000,3875000.000,2607000.000,2667000.000,3482000.000,3634000.000,2969000.000,3048000.000,4400000.000,3961000.000,4310000.000,4265000.000,4321000.000,3753000.000,3772000.000,3842000.000,4587000.000,4789000.000,4781000.000,3702000.000
AccountsPayableOtherCurrent,8155.000,8990.000,9564000.000,7476000.000,7399000.000,7131000.000,7057000.000,6432000.000,6812000.000,8359000.000,8669000.000,8488000.000,9591000.000,9416000.000,10011000.000,11219000.000,10915000.000,11198000.000,9745000.000,10856000.000,11843000.000,12330000.000,14217000.000,14630000.000
AccountsReceivableNetCurrent,10124.000,10473.000,11460000.000,9077000.000,10110000.000,9232000.000,9904000.000,9891000.000,10301000.000,12323000.000,11327000.000,13047000.000,13981000.000,13265000.000,12482000.000,15533000.000,16090000.000,17402000.000,13184000.000,15732000.000,17342000.000,17977000.000,16947000.000,18485000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,169.000,196.000,226000.000,257000.000,286000.000,316000.000,353000.000,382000.000,412000.000,459000.000,493000.000,552000.000,618000.000,689000.000,762000.000,822000.000,879000.000,944000.000,1026000.000,1104000.000,1183000.000,1249000.000,1525000.000,1721000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,2000.000,11000.000,-4000.000,-12000.000,-27000.000,-50000.000,-62000.000,-50000.000,-5000.000
AdditionalPaidInCapitalCommonStock,85087.000,85110.000,85133000.000,85133000.000,85133000.000,85147000.000,85201000.000,85239000.000,85273000.000,85300000.000,85360000.000,85418000.000,86696000.000,86735000.000,86778000.000,86833000.000,86884000.000,86954000.000,86987000.000,87064000.000,87146000.000,87240000.000,87336000.000,87460000.000
AllowanceForDoubtfulAccountsReceivableCurrent,623.000,597.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,571000.000,571000.000,660000.000,660000.000,679000.000,679000.000,667000.000,671000.000,1041000.000,,1120000.000,1201000.000,1646000.000,
Assets,39247.000,40886.000,40701000.000,38534000.000,37534000.000,37498000.000,35878000.000,34663000.000,35790000.000,37731000.000,38891000.000,38379000.000,41274000.000,41081000.000,43203000.000,45099000.000,45408000.000,45761000.000,43770000.000,45016000.000,47484000.000,48762000.000,49888000.000,47966000.000
AssetsCurrent,13127.000,15106.000,15267000.000,13390000.000,12683000.000,12974000.000,11886000.000,10973000.000,12621000.000,14549000.000,16019000.000,15893000.000,18666000.000,18437000.000,20589000.000,21379000.000,21472000.000,21545000.000,19289000.000,20381000.000,22557000.000,23567000.000,24649000.000,22729000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,63000.000,,,,,,,,,,,,,,,,,
