,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,117000.000,,,,389000.000,,,,473000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,2700000.000,,,,15539000.000,,,,13499000.000,,,,4636000.000
AmortizationOfBelowMarketLease,,11000.000,30000.000,74000.000,254000.000,400000.000,473000.000,542000.000,725000.000,1106000.000,1276000.000,1533000.000,1588000.000,1605000.000
AmortizationOfFinancingCosts,,46000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,53000.000,163000.000,388000.000,1469000.000,2248000.000,2686000.000,3617000.000,5081000.000,9101000.000,11736000.000,12989000.000,12888000.000,12074000.000
AssetImpairmentCharges,,,,,,0.000,,0.000,,,,,,
AssetManagementCosts,,26000.000,78000.000,186000.000,612000.000,875000.000,1047000.000,1450000.000,2160000.000,3395000.000,4146000.000,4989000.000,5245000.000,5383000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,62000.000,300000.000,864000.000,-3168000.000,-1483000.000,-925000.000,-1777000.000,1910000.000,-3729000.000,-6026000.000,-11153000.000,-1662000.000,
BusinessAcquisitionsProFormaRevenue,,474000.000,1348000.000,3012000.000,20842000.000,9168000.000,11662000.000,16288000.000,78657000.000,35782000.000,46100000.000,51545000.000,74974000.000,
BusinessCombinationAcquisitionRelatedCosts,1228.000,231000.000,407000.000,1093000.000,2184000.000,1895000.000,1747000.000,1875000.000,3915000.000,3152000.000,5330000.000,1458000.000,2480000.000,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,-164000.000,-26000.000,-383000.000,-11125000.000,-857000.000,275000.000,-112000.000,-188000.000,-1828000.000,-3500000.000,160000.000,7023000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,185000.000,690000.000,1503000.000,4267000.000,1408000.000,4020000.000,7292000.000,12673000.000,4135000.000,3964000.000,3240000.000,46067000.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,847000.000,,,,843000.000,,,,4196000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1654000.000,,,,2518000.000,,,,1367000.000,,,,-1607000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,-16058000.000,-26200000.000,-14381000.000,7404000.000,-3535000.000
CostsAndExpenses,,,,,,,,,,,54901000.000,55408000.000,,49669000.000
DepreciationAndAmortization,,112000.000,328000.000,793000.000,2787000.000,4569000.000,5481000.000,7454000.000,10721000.000,18299000.000,23137000.000,27229000.000,27964000.000,27523000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,50000.000,183000.000,381000.000,966000.000,2169000.000,2566000.000,3310000.000,4770000.000,9140000.000,10462000.000,12531000.000,13355000.000,14521000.000
DistributionAndServicingFees,,,,,,,,,,482000.000,,,,1436000.000
Dividends,,,,,,,,,,,,,,22860000.000
DividendsCommonStock,,152000.000,,,,3562000.000,,,,15450000.000,,,,
EarningsPerShareBasicAndDiluted,-1.610,-0.720,-0.210,-0.180,-0.160,-0.180,-0.090,-0.190,-0.260,-0.120,-0.170,-0.130,-0.050,-0.030
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,-64000.000,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,,,,,,75000.000
GeneralAndAdministrativeExpense,87353.000,347000.000,579000.000,554000.000,756000.000,1066000.000,1029000.000,1096000.000,1421000.000,1799000.000,1807000.000,1517000.000,1980000.000,2242000.000
ImpairmentOfRealEstate,,,,,,,,,,,,2326000.000,,
IncomeLossFromEquityMethodInvestments,,,,,,-427000.000,-520000.000,-703000.000,-361000.000,-392000.000,-51000.000,-15000.000,-77000.000,-29000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,59000.000,,,,1199000.000,,,,2867000.000,,,,926000.000
IncreaseDecreaseInDueFromRelatedParties,,79000.000,,,,,,,,,,,,
IncreaseDecreaseInOperatingAssets,,54000.000,,,,55000.000,,,,3473000.000,,,,-933000.000
InterestCostsCapitalized,,,,,,,,100000.000,,,,,,
InterestExpense,466.000,137000.000,162000.000,158000.000,544000.000,,,1656000.000,,4155000.000,5721000.000,8924000.000,9926000.000,10018000.000
NetCashProvidedByUsedInFinancingActivities,,25358000.000,,,,51300000.000,,,,293589000.000,,,,73441000.000
