,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,73567.000,141395.000,,,,59875000.000,54410000.000,70489000.000,81961000.000,85418000.000,92891000.000,98054000.000,99328000.000,100998000.000,99477000.000,114356000.000,118530000.000,132024000.000,112514000.000,175106000.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,4070000.000,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,260840.000,362687.000,253353.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,38566000.000,,,,54878000.000,,,,46790000.000,,,
AccountsReceivableGrossCurrent,,,,,,,,,,66145000.000,,,,92985000.000,,,,102089000.000,,,
AccountsReceivableNet,,,,,,,,,,64216000.000,,,,85517000.000,,,,93449000.000,,,
AccountsReceivableNetCurrent,,,,,,,41350000.000,47046000.000,55739000.000,64216000.000,62683000.000,72700000.000,83040000.000,85517000.000,92481000.000,87878000.000,97583000.000,93449000.000,88594000.000,88649000.000,118148000.000
AccruedIncomeTaxesCurrent,,,,,,,6630000.000,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,6175000.000,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,5438000.000,,,,9492000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,4277000.000,5077000.000,6182000.000,7660000.000,8128000.000,9506000.000,13188000.000,12774000.000,13292000.000,15093000.000,17241000.000,20009000.000,,,31663000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,1024000.000,-512000.000,-768000.000,,85000.000,-95000.000,-104000.000,4000.000,-224000.000,-185000.000,-263000.000,-299000.000,-383000.000,-457000.000,-283000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,119845000.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,5482959.000,5779006.000,6076329.000,6397947.000,6757696.000,4999212.000,363189000.000,366669000.000,370573000.000,620862000.000,623393000.000,613930000.000,640428000.000,645110000.000,665732000.000,667523000.000,682244000.000,688696000.000,690060000.000,686998000.000,744985000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,7000.000,,,,,,,7468000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,-1929000.000,,,,7468000.000,,,,8640000.000,,,
Assets,190290010.000,190112534.000,189928035.000,189772648.000,189809744.000,189825583.000,373133000.000,352928000.000,385094000.000,578883000.000,571142000.000,545890000.000,544077000.000,533595000.000,617873000.000,610752000.000,648626000.000,639539000.000,639689000.000,615461000.000,1140486000.000
AssetsCurrent,658121.000,477993.000,290872.000,132862.000,167307.000,180494.000,219545000.000,187995000.000,188921000.000,359243000.000,354393000.000,329606000.000,334588000.000,329910000.000,415278000.000,416525000.000,372393000.000,371538000.000,370490000.000,333047000.000,255549000.000
AssetsHeldInTrustNoncurrent,,,,189639786.000,189642437.000,189645089.000,,,,,,,,,,,,,,,
AssetsNoncurrent,,,,,,,153588000.000,,,,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,5771000.000,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,7140000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,7140000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,0.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,1369000.000,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.500,0.500,0.500,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,1710000.000,1710000.000,0.000,14132000.000,9652000.000,9073000.000,6565000.000,4162000.000
Cash,605665.000,446281.000,279903.000,132862.000,167307.000,180494.000,,,,258796000.000,,,,197648000.000,,,,223552000.000,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,135251000.000,110140000.000,97917000.000,258796000.000,250553000.000,215284000.000,209637000.000,197648000.000,277290000.000,282452000.000,218054000.000,223552000.000,219182000.000,196709000.000,56155000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,11.500,11.500,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,11.500,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,1.000,1.000,1.000,,,,3400000.000,,,,,,,,3957280.000,,,
CommonStockOtherValueOutstanding,,,,,,,2000.000,2000.000,2000.000,2000.000,2000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000,375000000.000
CommonStockSharesIssued,23161585.000,23161585.000,23161585.000,5366993.000,5403026.000,7891867.000,38778289.000,38778289.000,39114980.000,55902114.000,55920501.000,75046067.000,79301427.000,79626261.000,80158022.000,80182454.000,81248274.000,81676390.000,81724175.000,81116369.000,88363378.000
CommonStockSharesOutstanding,23161585.000,23161585.000,23161585.000,5366993.000,5403026.000,7891867.000,35724655.000,35724655.000,36061346.000,52848480.000,52866867.000,71992433.000,76247793.000,76572627.000,77104388.000,77128820.000,78194640.000,78622756.000,78670541.000,78062735.000,85309744.000
CommonStockValue,2316.000,2316.000,2316.000,536.000,540.000,789.000,4000.000,4000.000,4000.000,5000.000,5000.000,7000.000,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,8000.000,9000.000
ContingentConsiderationClassifiedAsEquityFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,6276000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,0.750,,,,,,,,,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,6647375.000,6647375.000,6647375.000,6647375.000,6647375.000,6647375.000,,,,,,,,,,,,,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,6647375.000,6647375000.000,6647375.000,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,26883000.000,,,,27174000.000,,,,39132000.000,,,
DeferredRevenueCurrent,,,,,,,6035000.000,4506000.000,7563000.000,11190000.000,11102000.000,10368000.000,11831000.000,13401000.000,12902000.000,13146000.000,14403000.000,10449000.000,10027000.000,6808000.000,11745000.000
DeferredRevenueNoncurrent,,,,,,,,6944000.000,4890000.000,5808000.000,6144000.000,6479000.000,6951000.000,6748000.000,6854000.000,6741000.000,6633000.000,6345000.000,6128000.000,6050000.000,8247000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,6596000.000,,,,11031000.000,,,,7624000.000,,,
DeferredTaxAssetsGross,,,,,,2747000.000,,,,55019000.000,,,,82488000.000,,,,70710000.000,,,
DeferredTaxAssetsInventory,,,,,,,,,,1053000.000,,,,567000.000,,,,567000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,-22646000.000,,,,-18345000.000,,,,,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,4237000.000,,,,8829000.000,,,,17511000.000,,,
DeferredTaxAssetsNetCurrent,,,,,,,538000.000,,,3252000.000,,,,4719000.000,,,,0.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,480000.000,,,,346000.000,,,,703000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,117000.000,,,,39282000.000,,,,55944000.000,,,,38923000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,2589000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,4309000.000,,,,5358000.000,,,,4714000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,980000.000,,,,2611000.000,,,,4527000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,2505000.000,,,,4134000.000,,,,8398000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,,,294000.000,,,,2843000.000,,,,2925000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,2747000.000,,,,50782000.000,52900000.000,53900000.000,59100000.000,73659000.000,59500000.000,59900000.000,60800000.000,53199000.000,,,
DeferredTaxLiabilities,,,,,,,,,,26378000.000,,,,23410000.000,,,,21621000.000,,,
DeferredTaxLiabilitiesCurrent,,,,,,,524000.000,,3149000.000,1192000.000,394000.000,585000.000,410000.000,80000.000,4048000.000,368000.000,378000.000,0.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,25422000.000,,,,24847000.000,,,,28240000.000,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,51000.000,,,,47000.000,,,,0.000,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,21856000.000,22903000.000,34797000.000,25186000.000,24178000.000,25932000.000,24086000.000,23330000.000,15078000.000,11254000.000,26779000.000,22324000.000,21060000.000,20385000.000,38452000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,25000.000,,,,1095000.000,,,,8136000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,1385000.000,,,,1185000.000,,,,2756000.000,,,
