,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1715000.000,2031000.000,1761000.000,2502000.000,1097000.000,1930000.000,2018000.000,1735000.000,1898000.000,5661000.000,2052000.000,1042000.000,2055000.000,2368000.000,4393000.000,5853000.000,1491000.000,2051000.000,4338000.000
AccountsReceivableNetCurrent,23452000.000,24545000.000,19032000.000,22928000.000,25022000.000,28581000.000,21887000.000,28062000.000,30278000.000,32993000.000,38732000.000,34552000.000,37876000.000,42325000.000,42414000.000,40387000.000,41910000.000,47024000.000,41639000.000
AccruedIncomeTaxesNoncurrent,504000.000,594000.000,613000.000,635000.000,684000.000,717000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,9085000.000,7803000.000,8749000.000,11410000.000,7950000.000,9037000.000,8444000.000,8389000.000,9101000.000,10353000.000,10547000.000,10598000.000,11358000.000,11786000.000,11513000.000,16851000.000,16324000.000,13317000.000,13338000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,25116000.000,26664000.000,28547000.000,30340000.000,32539000.000,34852000.000,37365000.000,39964000.000,42745000.000,45271000.000,48157000.000,50898000.000,54455000.000,58145000.000,61884000.000,64996000.000,69305000.000,59505000.000,64214000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,38000.000,50000.000,70000.000,-1000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,-1126000.000,-1117000.000,-1167000.000,-1268000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1001000.000,-1035000.000,-1051000.000,-1119000.000,-1080000.000,-1088000.000,-1067000.000,-1097000.000,-1269000.000,10000.000,35000.000,27000.000,37000.000,-211000.000,30000.000,112000.000,16000.000,-156000.000,-226000.000
AdditionalPaidInCapital,17257000.000,166651000.000,168457000.000,171144000.000,174056000.000,176641000.000,180069000.000,184387000.000,188923000.000,195133000.000,202553000.000,209139000.000,214736000.000,223228000.000,233133000.000,246454000.000,255509000.000,266794000.000,262620000.000
AllowanceForDoubtfulAccountsReceivable,355000.000,331000.000,327000.000,348000.000,381000.000,389000.000,380000.000,431000.000,543000.000,590000.000,602000.000,500000.000,622000.000,769000.000,800000.000,742000.000,744000.000,702000.000,510000.000
Assets,77836000.000,170318000.000,172723000.000,180299000.000,181675000.000,192603000.000,198837000.000,204572000.000,215411000.000,260024000.000,273908000.000,282045000.000,298288000.000,323514000.000,342662000.000,368851000.000,385036000.000,407004000.000,441521000.000
AssetsCurrent,55758000.000,147354000.000,116006000.000,134188000.000,131004000.000,130456000.000,131884000.000,142909000.000,149597000.000,175259000.000,195849000.000,205513000.000,225321000.000,229236000.000,255571000.000,262402000.000,260959000.000,300688000.000,295461000.000
