,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30
AllocatedShareBasedCompensationExpense,6228.000,11335.000,14187.000,7886.000,,15100.000,13000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,384878.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,251136.000,,,,583871.000,384878.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-14208.000,,,,,
CostOfGoodsAndServicesSold,2617756.000,2033738.000,1781149.000,747550.000,112109.000,337759.000,74563.000
EarningsPerShareBasicAndDiluted,0.000,-0.260,-0.075,-0.040,0.095,-0.083,-0.040
GainLossRelatedToLitigationSettlement,,-17500.000,,-51942.000,,,
GainsLossesOnExtinguishmentOfDebt,,17500.000,,,,,
GeneralAndAdministrativeExpense,1111276.000,321929.000,947101.000,553597.000,745187.000,83814.000,67273.000
GrossProfit,967250.000,472642.000,538881.000,475511.000,36111.000,39766.000,230415.000
IncomeLossFromContinuingOperations,-197557.000,,,,,-1621368.000,-601957.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,-209753.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,11638.000,,,,,
IncreaseDecreaseInAccountsReceivable,,-353609.000,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,6314.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,12638.000,,,,,
InterestAndDebtExpense,-7500.000,,,,,,
InterestExpense,-127755.000,-86797.000,-129159.000,-178443.000,-140939.000,159515.000,-170000.000
LossContingencyLossInPeriod,,-5000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,80483.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,80483.000,,,,,
NetCashProvidedByUsedInInvestingActivities,,-25000.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-25000.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,-69691.000,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-69691.000,,,,,
NetIncomeLoss,-441852.000,-105344.000,-755885.000,-445138.000,-1775130.000,-1780883.000,-771962.000
OperatingExpenses,1164807.000,473653.000,165606.000,685264.000,2900554.000,1661134.000,832372.000
OperatingIncomeLoss,,-1011.000,-626726.000,,,,
OtherExpenses,,,,-235385.000,,159515.000,-170000.000
OtherNoncashExpense,-109040.000,,,,,,
OtherNonoperatingIncomeExpense,-244295.000,-104333.000,-129159.000,,,,
PaymentsToAcquireIntangibleAssets,,-25000.000,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,80483.000,,,,,
ProfessionalAndContractServicesExpense,12928.000,107556.000,82346.000,34905.000,278919.000,938849.000,352152.000
ProfessionalFees,34375.000,32833.000,121972.000,88876.000,195606.000,39500.000,15069.000
Revenues,3585006.000,2506380.000,2320030.000,1223060.000,,377525.000,304978.000
SalesRevenueNet,3585006.000,2506380.000,2320030.000,1223060.000,,377525.000,304978.000
ShareBasedCompensation,,95000.000,,,,,
StockIssued,,36.000,,,,,
StockIssued1,,80483.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,9808246.000,10068677.000,10919897.000,-19680953.000,21509942.000,21767230.000
