,2012-04-30,2013-04-30,2014-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,15207.000,-41361.000,122.000
ContractRevenueCost,3426.000,0.000,
ContractsRevenue,15827.000,0.000,
Depreciation,,3877.000,
DepreciationAndAmortization,2804.000,3877.000,2607.000
EarningsPerShareBasicAndDiluted,-0.030,-0.020,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,-2416.000,0.000,
GeneralAndAdministrativeExpense,391964.000,405957.000,407637.000
GrossProfit,12401.000,0.000,
IncomeTaxesPaid,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,52226.000,68146.000,41203.000
IncreaseDecreaseInDeferredRevenue,-11072.000,0.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3384.000,-25825.000,-26.000
InterestExpense,11311.000,13721.000,12779.000
InterestIncomeExpenseNet,,,1.000
InterestPaid,11311.000,13721.000,12779.000
InvestmentIncomeInterest,9.000,11.000,
NetCashProvidedByUsedInFinancingActivities,286457.000,244962.000,229387.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,286457.000,244962.000,229387.000
NetCashProvidedByUsedInInvestingActivities,-8673.000,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8673.000,0.000,
NetCashProvidedByUsedInOperatingActivities,-262577.000,-286323.000,-229265.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-262577.000,-286323.000,-229265.000
NetIncomeLoss,-396085.000,-429144.000,-455698.000
NonoperatingIncomeExpense,-13718.000,-13710.000,-12778.000
OperatingExpenses,394768.000,415434.000,442920.000
OperatingIncomeLoss,-382367.000,-415434.000,-442920.000
PaymentsToAcquirePropertyPlantAndEquipment,8673.000,0.000,
ProceedsFromIssuanceOfCommonStock,247720.000,229018.000,225666.000
ProceedsFromRepaymentsOfRelatedPartyDebt,17999.000,34548.000,
RepaymentsOfRelatedPartyDebt,0.000,23545.000,1621.000
ResearchAndDevelopmentExpense,,13426.000,
ShareBasedCompensation,83750.000,91023.000,149921.000
StockIssuedDuringPeriodSharesIssuedForServices,,1490400.000,
StockIssuedDuringPeriodValueIssuedForCash,,229018.000,225666.000
StockIssuedDuringPeriodValueIssuedForServices,83750.000,90818.000,182597.000
StockIssuedDuringPeriodValueNewIssues,247720.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12099323.000,20848068.000,33300460.000
