,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,,,10598000000.000
AccruedInvestmentIncomeReceivable,2760000000.000,2737000000.000,2820000000.000,2793000000.000,2799000000.000,2784000000.000,2870000000.000,3127000000.000,3143000000.000,3113000000.000,3157000000.000,3089000000.000,3134000000.000,3162000000.000,3209000000.000,3130000000.000,3135000000.000,3117000000.000,3156000000.000,3110000000.000,3180000000.000,3211000000.000,3279000000.000,3204000000.000,3231000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2564000000.000,4014000000.000,5292000000.000,5563000000.000,7226000000.000,8290000000.000,9650000000.000,10214000000.000,12418000000.000,8449000000.000,6899000000.000,8681000000.000,10798000000.000,13077000000.000,13501000000.000,16050000000.000,17752000000.000,13404000000.000,13463000000.000,12285000000.000,19066000000.000,24667000000.000,24925000000.000,14621000000.000,14643000000.000
AdditionalCollateralAggregateFairValue,19000000.000,217000000.000,,16000000.000,41000000.000,45000000.000,10000000.000,21000000.000,5000000.000,8000000.000,8000000.000,60000000.000,15000000.000,25000000.000,,,0.000,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,167000000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,24210000000.000,24239000000.000,24257000000.000,24293000000.000,24288000000.000,24318000000.000,24348000000.000,24380000000.000,24354000000.000,24383000000.000,24413000000.000,24475000000.000,24435000000.000,24478000000.000,24525000000.000,24565000000.000,24346000000.000,24397000000.000,24348000000.000,24482000000.000,24420000000.000,24457000000.000,24520000000.000,24606000000.000,24627000000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,,,,,,,,,,,99000000.000,98000000.000,98000000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,,,,,,,,,,9000000.000,8000000.000,7000000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,,264000000.000,,,,,,
Assets,599008000000.000,613377000000.000,611473000000.000,624521000000.000,637737000000.000,647463000000.000,671698000000.000,709298000000.000,724097000000.000,705615000000.000,723126000000.000,731781000000.000,746735000000.000,765537000000.000,764147000000.000,766655000000.000,778612000000.000,762731000000.000,754527000000.000,757388000000.000,772995000000.000,796490000000.000,819865000000.000,783962000000.000,797365000000.000
AssetsDesignatedToClosedBlock,62124000000.000,62389000000.000,64278000000.000,63459000000.000,64105000000.000,64332000000.000,65371000000.000,63907000000.000,64666000000.000,62745000000.000,62848000000.000,62376000000.000,63781000000.000,65242000000.000,64467000000.000,,65609000000.000,63281000000.000,62589000000.000,61546000000.000,62880000000.000,63104000000.000,62874000000.000,61512000000.000,62568000000.000
AssetsDesignatedToClosedBlockAccruedInvestmentIncome,,,,,,,,,,,576000000.000,542000000.000,554000000.000,537000000.000,556000000.000,527000000.000,551000000.000,518000000.000,535000000.000,506000000.000,525000000.000,504000000.000,520000000.000,491000000.000,510000000.000
AssetsDesignatedToClosedBlockCashAndCashEquivalents,397000000.000,553000000.000,694000000.000,1006000000.000,1135000000.000,794000000.000,739000000.000,511000000.000,403000000.000,407000000.000,480000000.000,544000000.000,1070000000.000,765000000.000,1610000000.000,1201000000.000,1390000000.000,987000000.000,634000000.000,1036000000.000,1861000000.000,1134000000.000,990000000.000,1310000000.000,1194000000.000
AssetsDesignatedToClosedBlockEquitySecuritiesAvailableForSaleAtFairValue,3775000000.000,3600000000.000,2901000000.000,3122000000.000,3396000000.000,3053000000.000,3171000000.000,3225000000.000,3603000000.000,3465000000.000,3496000000.000,3884000000.000,3942000000.000,3789000000.000,3502000000.000,3522000000.000,3614000000.000,3230000000.000,2724000000.000,2726000000.000,2573000000.000,2464000000.000,2458000000.000,2572000000.000,2565000000.000
AssetsDesignatedToClosedBlockFixedMaturityAvailableForSaleAtFairValue,40717000000.000,40949000000.000,42631000000.000,42024000000.000,41709000000.000,42415000000.000,42782000000.000,41980000000.000,41817000000.000,39977000000.000,39714000000.000,39169000000.000,39964000000.000,41402000000.000,40494000000.000,40629000000.000,40834000000.000,39118000000.000,38610000000.000,37584000000.000,39197000000.000,40009000000.000,40092000000.000,38696000000.000,39886000000.000
AssetsDesignatedToClosedBlockInvestments,,,,,,,,,,,61381000000.000,60994000000.000,61641000000.000,63410000000.000,61740000000.000,62829000000.000,63099000000.000,61281000000.000,61048000000.000,59546000000.000,60110000000.000,61034000000.000,60908000000.000,59505000000.000,60518000000.000
AssetsDesignatedToClosedBlockOtherClosedBlockAssets,519000000.000,363000000.000,290000000.000,284000000.000,341000000.000,324000000.000,305000000.000,262000000.000,419000000.000,433000000.000,,,,,,,,,,,,,,,
AssetsDesignatedToClosedBlockOtherClosedBlockAssets1,,,,,,,,,,,411000000.000,296000000.000,516000000.000,530000000.000,561000000.000,332000000.000,569000000.000,495000000.000,372000000.000,458000000.000,384000000.000,432000000.000,456000000.000,206000000.000,346000000.000
