,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,22.000,,,,92000.000,,,,72000.000,,,,72000.000,,,,27000.000,,27000.000
AllocatedShareBasedCompensationExpense,,,23000.000,22000.000,,20000.000,,0.000,,,,,,,,,,,4000.000,100.000
AmortizationOfIntangibleAssets,,,,,,159000.000,,,,159000.000,,,,160000.000,,,,159000.000,,99000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,45000.000,,,,66000.000,9000.000,-12000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,,-35000.000,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,53000.000,-9000.000,,26000.000,56000.000,27000.000,-43000.000,-112000.000,132000.000,176000.000,-532000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-458.000,,,,-849000.000,,,,70000.000,,,,-613000.000,,,,-266000.000,,-209000.000
ComprehensiveIncomeNetOfTax,-432.000,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,1000.000,,,,,,,,,,,,
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsBenefitObligation,,,,,,,,,,,,,,,,,,,,885000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,,,,,,,,,,,,,,0.100
DepreciationDepletionAndAmortization,,,,,,164000.000,,,,165000.000,,,,164000.000,,,,163000.000,,102000.000
EarningsPerShareBasicAndDiluted,-0.020,-0.040,-0.070,-0.030,-0.150,-0.070,-0.180,-0.070,-0.040,-0.010,-0.030,-0.040,-0.040,-0.040,-0.040,-0.040,-0.010,-0.030,-0.020,-0.020
EnvironmentalRemediationExpense,,,28000.000,,,,,,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,-2000.000,,
FairValueInputsDiscountRate,,,,,,,,,,,,,,,,,,,,0.140
GainLossOnSaleOfEquityInvestments,,,,,,,,,,719000.000,,,,,,,,,,
GeneralAndAdministrativeExpense,420.000,482.000,444000.000,423000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,-432.000,-664.000,-1220000.000,-544000.000,-3249336.000,-1276000.000,-909000.000,-1072000.000,-707000.000,-125000.000,-885000.000,-811000.000,-734000.000,,,,,,,
