,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentForAmortization,,,1774.000,,8525.000,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,-105000.000,,-282857.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,98565.000,,,,,
AllocatedShareBasedCompensationExpense,250122.000,485405.000,,,,,96000.000,
AmortizationOfDebtDiscountPremium,,,1419.000,,1427.000,,,
AmortizationOfDeferredCharges,46539.000,46532.000,,,,,,
AmortizationOfIntangibleAssets,,,,1757.000,,,,
CapitalizedComputerSoftwareAdditions,,,,269719.000,,,,
CapitalizedComputerSoftwareAmortization,,,,,4251.000,8667.000,7015.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2379061.000,,49927.000,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,,,,-4025571.000,,,
ClearanceFees,,,241822.000,189979.000,194699.000,221830.000,153040.000,147409.000
CommunicationsAndInformationTechnology,,,,,,733602.000,698484.000,
CostOfRevenue,41726.000,168229.000,,,,,,
DebtInstrumentConvertibleInterestExpense,,,,1426.000,,,,
DebtInstrumentDecreaseRepayments,,,,2250000.000,,,,
Depreciation,,,22937.000,,62292.000,,,
DepreciationNonproduction,12229.000,14112.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.060,-0.010,-0.020,7.510,-4.880,-8.960,-17.650
FairValueAdjustmentOfWarrants,,,,,,-774286.000,-55401.000,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,-4025571.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,,2051143.000,,,
FinancialServicesRevenue,931675.000,1091041.000,2066967.000,1792694.000,2027727.000,2346950.000,1638303.000,1445088.000
GrossProfit,889949.000,922812.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1155319.000,-6191913.000,-1080756.000,-1932920.000,2304101.000,-680008.000,-1667679.000,-3247933.000
IncomeTaxExpenseBenefit,34710.000,-12015.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-540342.000,,-191652.000,,,
IncreaseDecreaseInBrokerageReceivables,,,-1028435.000,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,-9304.000,,,,,
IncreaseDecreaseInOtherDeferredLiability,,,-6474.000,,-3288.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,-4163.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,-24729.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-38726.000,,214671.000,,,
IndefiniteLivedIntangibleAssetsAcquiredDuringPeriod,,,,,-166624.000,,,
InterestExpense,95050.000,94384.000,55198.000,8318.000,9264.000,8680.000,10211.000,-2029.000
InterestExpenseDebt,,,,10222.000,,,,
InterestExpenseRelatedParty,,,,0.000,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,7143.000,0.000,,,,
LaborAndRelatedExpense,1193135.000,1178558.000,1118048.000,2335587.000,2253386.000,2036795.000,1830902.000,2299909.000
