,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,754000.000,74000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,4686252.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,3125000.000,,
AdvertisingExpense,,3600000.000,2200000.000
AllocatedShareBasedCompensationExpense,,754000.000,74000.000
AmortizationOfFinancingCosts,,1837000.000,1415000.000
AmortizationOfIntangibleAssets,,4100000.000,4100000.000
AssetImpairmentCharges,,908000.000,5532000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,1150000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,424828.000,568000.000,4598000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,-2585000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,-56000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-1474000.000
ComprehensiveIncomeNetOfTax,,-10176000.000,-130883000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-17000.000,-114000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-10193000.000,-130997000.000
CostOfGoodsSold,,341836000.000,309717000.000
CurrentFederalTaxExpenseBenefit,,-292000.000,0.000
CurrentForeignTaxExpenseBenefit,,78000.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,71000.000,-3000.000
DeferredForeignIncomeTaxExpenseBenefit,,0.000,
DeferredIncomeTaxExpenseBenefit,,2685000.000,19705000.000
DefinedContributionPlanCostRecognized,,700000.000,400000.000
Depreciation,,12100000.000,14600000.000
DepreciationAndAmortization,,16205000.000,18656000.000
EarningsPerShareBasic,,-1.030,-5.880
EarningsPerShareBasicAndDiluted,1.180,,
EarningsPerShareDiluted,,-1.030,-5.880
EffectOfExchangeRateOnCashAndCashEquivalents,,-225000.000,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-259000.000
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,,143000.000
ForeignCurrencyTransactionGainBeforeTax,,1470000.000,778000.000
ForeignCurrencyTransactionLossBeforeTax,,2297000.000,1296000.000
FreightCosts,,12600000.000,12000000.000
GainLossOnDispositionOfAssets1,,-36000.000,-213000.000
GainLossOnSaleOfPropertyPlantEquipment,,-36000.000,-214000.000
GainsLossesOnExtinguishmentOfDebt,,-6598000.000,-22195000.000
GeneralAndAdministrativeExpense,284590.000,,
GoodwillAcquiredDuringPeriod,,0.000,
GoodwillAndIntangibleAssetImpairment,,,3216000.000
GoodwillImpairmentLoss,,,15000.000
GoodwillTranslationAdjustments,,0.000,
GrossProfit,,97973000.000,44264000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,2316000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-10945000.000,-75904000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3707176.000,-14876000.000,-82293000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-3931000.000,-6389000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-102544000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,-4.990
IncomeLossFromContinuingOperationsPerDilutedShare,,,-4.990
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-17048000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.830
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.830
IncomeTaxExpenseBenefit,325.000,2542000.000,20251000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,1407000.000,-2234000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-5058000.000,-28779000.000
IncomeTaxReconciliationOtherAdjustments,,195000.000,0.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-791000.000,-1480000.000
IncomeTaxReconciliationTaxCredits,,0.000,
IncomeTaxesPaid,,235000.000,203000.000
IncreaseDecreaseInAccountsPayable,,19933000.000,-19912000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,126042.000,,
IncreaseDecreaseInAccruedLiabilities,,-4446000.000,353000.000
IncreaseDecreaseInIncomeTaxes,,,17700000.000
IncreaseDecreaseInInventories,,15427000.000,-26236000.000
IncreaseDecreaseInOperatingAssets,,10491000.000,7762000.000
IncreaseDecreaseInOtherOperatingAssets,91000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,147000.000,-783000.000
IncreaseDecreaseInReceivables,,537000.000,-11465000.000
InterestExpense,,28322000.000,24026000.000
InterestPaid,,20008000.000,24875000.000
InventoryLIFOReserveEffectOnIncomeNet,,-1086000.000,-992000.000
LeaseAndRentalExpense,,10200000.000,8300000.000
LicensesRevenue,,6505000.000,6404000.000
LiquidityDisclosureFutureObligationsNotExpectedToBeRepaidAmount,50000.000,,
NetCashProvidedByUsedInDiscontinuedOperations,,,-3972000.000
NetCashProvidedByUsedInFinancingActivities,75774357.000,29209000.000,40213000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,75774357.000,29209000.000,40213000.000
NetCashProvidedByUsedInInvestingActivities,-75156140.000,-21610000.000,-5782000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-75156140.000,-21610000.000,-5782000.000
NetCashProvidedByUsedInOperatingActivities,-193389.000,-6806000.000,-25602000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-193389.000,-6806000.000,-25602000.000
NetIncomeLoss,3706851.000,-17401000.000,-119478000.000
NetIncomeLossAttributableToNoncontrollingInterest,,-17000.000,-114000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-120832000.000
NonoperatingIncomeExpense,56933.000,,
OperatingExpenses,,,80558000.000
OperatingIncomeLoss,-436590.000,12286000.000,-36294000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,167000.000,-1046000.000
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,5936000.000,-10368000.000
OtherComprehensiveIncomeLossBeforeTax,,7147000.000,-11430000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,1267000.000,-42000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,760000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,167000.000,-1046000.000
OtherComprehensiveIncomeLossNetOfTax,,7225000.000,-11405000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,-5791000.000,10317000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,-57000.000,
OtherComprehensiveIncomeLossTax,,,-25000.000
OtherNonoperatingIncomeExpense,,10000.000,222000.000
PaidInKindInterest,,,1840000.000
PaymentsForProceedsFromOtherInvestingActivities,,834000.000,0.000
PaymentsForRepurchaseOfCommonStock,,,0.000
PaymentsForRepurchaseOfEquity,,9619000.000,0.000
PaymentsForRepurchaseOfWarrants,,,0.000
PaymentsForRestructuring,,636000.000,212000.000
PaymentsOfDebtIssuanceCosts,,0.000,
PaymentsOfDividends,,0.000,
PaymentsOfStockIssuanceCosts,2350643.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,3470000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,17306000.000,5880000.000
PensionContributions,,824000.000,755000.000
PreferredStockDividendsIncomeStatementImpact,,,1354000.000
ProceedsFromIssuanceInitialPublicOffering,73600000.000,,
ProceedsFromIssuanceOfCommonStock,,16500000.000,20000000.000
ProceedsFromIssuanceOfLongTermDebt,,239343000.000,0.000
ProceedsFromIssuanceOfWarrants,3200000.000,,
ProceedsFromIssuanceOrSaleOfEquity,75000000.000,,
ProceedsFromRelatedPartyDebt,70000.000,75173000.000,0.000
ProceedsFromRepaymentsOfLinesOfCredit,,,23012000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,-75100000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,0.000,98000.000
ProceedsFromShortTermDebt,,6119000.000,
ProfitLoss,,-17418000.000,-119592000.000
ProvisionForDoubtfulAccounts,,-3410000.000,580000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,-1211000.000,1062000.000
RepaymentsOfLinesOfCredit,,19540000.000,
RepaymentsOfLongTermDebt,,136188000.000,2799000.000
RepaymentsOfRelatedPartyDebt,170000.000,,
RestructuringCharges,,290000.000,131000.000
RestructuringReserveTranslationAdjustment,,0.000,
Revenues,0.000,439809000.000,353981000.000
SaleLeasebackTransactionAnnualRentalPayments,,2300000.000,2300000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,,917000.000,968000.000
SalesRevenueNet,0.000,433304000.000,347577000.000
SellingGeneralAndAdministrativeExpense,,84453000.000,74682000.000
ShareBasedCompensation,,754000.000,74000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.508,0.500
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.015,0.004
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,352674.000,70000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,5.790,0.420
StockIssuedDuringPeriodSharesAcquisitions,,12164168.000,
StockIssuedDuringPeriodSharesNewIssues,,8350193.000,
StockIssuedDuringPeriodValueAcquisitions,,-77162000.000,
StockIssuedDuringPeriodValueNewIssues,75000000.000,16500000.000,13828000.000
TaxesOther,152000.000,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,424000.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,54000.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,5000.000,0.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,100000.000,100000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,33000.000,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,,16832000.000,20565000.000
WeightedAverageNumberOfSharesOutstandingBasic,,16832000.000,20565000.000
