,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,26089851.000,30249651.000,30695000.000,29966000.000,27340000.000,28696000.000,35671000.000,35876000.000,28862000.000,29357000.000,34475000.000,34158000.000
AccountsReceivableNetCurrent,1088318.000,2168742.000,2178000.000,1995000.000,2800000.000,2613000.000,2932000.000,3144000.000,2899000.000,1486000.000,2957000.000,2898000.000
AccruedAdvertisingCurrent,,,,,,1110000.000,,,,1567000.000,,
AccruedLiabilitiesCurrent,6476774.000,6425278.000,8311000.000,8666000.000,8403000.000,6545000.000,7544000.000,9187000.000,7380000.000,6326000.000,6760000.000,7871000.000
AccruedSalariesCurrent,,,,,,1693000.000,,,,1968000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,18090000.000,19700000.000,21045000.000,22700000.000,24318000.000,26113000.000,27921000.000,28618000.000,29326000.000
AdditionalPaidInCapital,76027916.000,76262450.000,107375000.000,107990000.000,108476000.000,109022000.000,110335000.000,110922000.000,111615000.000,113658000.000,115048000.000,115780000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,200000.000,,,,100000.000,,
Assets,88572009.000,90628668.000,121093000.000,117594000.000,109818000.000,107663000.000,113352000.000,111913000.000,100347000.000,98377000.000,101922000.000,101538000.000
AssetsCurrent,50013457.000,54448904.000,84085000.000,80467000.000,73495000.000,71501000.000,77366000.000,75688000.000,65858000.000,64897000.000,69351000.000,70228000.000
BuildingsAndImprovementsGross,,,,,,,,12857000.000,12863000.000,,,
CapitalizedComputerSoftwareGross,,,,,,,,8456000.000,9273000.000,,,
CashAndCashEquivalentsAtCarryingValue,12763275.000,12938584.000,40571000.000,33926000.000,35007000.000,32152000.000,29961000.000,30423000.000,19230000.000,24799000.000,29092000.000,28006000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,27855553.000,27974553.000,33232000.000,33302000.000,33410000.000,33500000.000,33602000.000,33622000.000,33643000.000,34050000.000,34054000.000,34054000.000
CommonStockSharesOutstanding,27855553.000,27974553.000,33232000.000,33302000.000,33410000.000,33500000.000,33602000.000,33622000.000,33643000.000,34050000.000,34054000.000,34054000.000
CommonStockValue,279.000,280.000,,,,,,,,,,
ConstructionInProgressGross,,,,3977000.000,2048000.000,3325000.000,4069000.000,2407000.000,775000.000,735000.000,976000.000,1092000.000
DeferredRevenueCurrent,3303465.000,4572521.000,3872000.000,4421000.000,4453000.000,5414000.000,4802000.000,5205000.000,5320000.000,4634000.000,5135000.000,4973000.000
DeferredTaxAndOtherLiabilitiesNoncurrent,,,,,,,,,,402000.000,,
DeferredTaxAssetsDeferredIncome,,,,,,678000.000,,,,496000.000,,
DeferredTaxAssetsGross,,,,,,20089000.000,,,,24077000.000,,
DeferredTaxAssetsInventory,,,,,,366000.000,,,,361000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-350000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,15758000.000,,,,19530000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,29000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,24000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,3258000.000,,,,3666000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,16800000.000,,,,21400000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,400000.000,,,,400000.000,,
DeferredTaxLiabilitiesNoncurrent,560822.000,573967.000,587000.000,600000.000,336000.000,350000.000,363000.000,376000.000,389000.000,402000.000,415000.000,428000.000
