,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,319000.000,,,,548000.000,,,,1370000.000,,,,1490000.000,,,,1253000.000
AllocatedShareBasedCompensationExpense,600000.000,500000.000,500000.000,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,-6530000.000,,,,-3795000.000,,,,-3309000.000
AmortizationOfIntangibleAssets,2930000.000,,,,2986000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1800000.000,,,,400000.000,,,,0.000,,,,700000.000,1100000.000,1000000.000,2000000.000,1600000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,16059000.000,26497000.000,3857000.000,7117000.000,2388000.000,429000.000,381000.000,600000.000,828000.000,267000.000,284000.000,462000.000,556000.000
BusinessCombinationIntegrationRelatedCosts,,,,,975000.000,529000.000,51000.000,51975000.000,547000.000,1410000.000,0.000,1841000.000,0.000,0.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,12238000.000,,,,1427000.000,,,,193590000.000,,,,18481000.000,,,,19423000.000
CommonStockDividendsPerShareDeclared,,,,,1.210,1.300,1.300,,1.440,1.440,1.440,,1.600,1.600,1.600,,1.750
ComprehensiveIncomeNetOfTax,29108000.000,33641000.000,74382000.000,27941000.000,27357000.000,8904000.000,57350000.000,37559000.000,61261000.000,47584000.000,43432000.000,89284000.000,79698000.000,73155000.000,68473000.000,203566000.000,181103000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1631000.000,1714000.000,1730000.000,11199000.000,3372000.000,2184000.000,3789000.000,3507000.000,4091000.000,3703000.000,3538000.000,5104000.000,4998000.000,4850000.000,4700000.000,9220000.000,8661000.000
