,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,28600000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-510000.000,,,,,,,,
AffiliateCosts,0.000,0.000,0.000,0.000,,,,,
AmortizationOfDebtDiscountPremium,4133000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,-272000.000,,,,1843000.000
AmortizationOfIntangibleAssets,,,,,7500000.000,6200000.000,6200000.000,6300000.000,4100000.000
AssetImpairmentCharges,,,,,,8825000.000,6872000.000,,6725000.000
BusinessCombinationAcquisitionRelatedCosts,2182000.000,1563000.000,1764000.000,734000.000,242000.000,41000.000,90000.000,948000.000,617000.000
CapitalExpendituresIncurredButNotYetPaid,4126000.000,,,,1327000.000,,,,720000.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,741000.000,697000.000,659000.000,623000.000,569000.000,535000.000,494000.000,457000.000,433000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,372028000.000,,,,35347000.000,,,,29134000.000
CommonStockDividendsPerShareDeclared,,0.000,0.140,,0.140,0.140,0.140,0.130,0.140
ComprehensiveIncomeNetOfTax,-36834000.000,-104314000.000,-349000.000,-179609000.000,-122406000.000,2194000.000,37105000.000,-113287000.000,15199000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-723000.000,-2187000.000,283000.000,-4634000.000,-3238000.000,62000.000,940000.000,-2753000.000,371000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-37557000.000,-106501000.000,-66000.000,-184243000.000,-125644000.000,2256000.000,38045000.000,-116040000.000,15570000.000
DepreciationDepletionAndAmortization,224111000.000,,,,208362000.000,,,,189880000.000
Dividends,,,,,124285000.000,,,,133929000.000
EarningsPerShareBasicAndDiluted,,-0.140,,,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,429000.000,0.000,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,-1028000.000,311000.000,-1420000.000,677000.000,-1086000.000,-177000.000,-2023000.000,2095000.000,824000.000
