,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-45000.000,-31000.000
AccretionExpense,,,45000.000,31000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,125000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,270000.000,669000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,250000.000,
AdvertisingExpense,,2000.000,,
AllocatedShareBasedCompensationExpense,,,270000.000,669000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3411500.000,,
AssetRetirementObligationAccretionExpense,,,45000.000,31000.000
AssetRetirementObligationLiabilitiesIncurred,,,37000.000,
CapitalizedComputerSoftwareAmortization,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,17000.000,1000.000,299000.000,-304000.000
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,,537000.000
CostOfRevenue,1748000.000,1928000.000,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,250000.000,
DefinedContributionPlanAdministrativeExpenses,,3000.000,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,4000.000,,
Depreciation,,1000.000,,
DepreciationDepletionAndAmortization,3000.000,1000.000,572000.000,537000.000
EarningsPerShareBasic,,,-0.170,-0.070
EarningsPerShareBasicAndDiluted,,0.000,,
EarningsPerShareDiluted,-0.000,,-0.170,
EntityWideRevenueMajorCustomerPercentage,,0.340,,
GainLossOnPriceRiskDerivativesNet,,,-269000.000,720000.000
GainLossOnSaleOfDerivatives,,,-104000.000,821000.000
GainLossOnSaleOfProperty,,,0.000,0.000
GeneralAndAdministrativeExpense,,,3661000.000,4116000.000
GoodwillImpairmentLoss,,138000.000,,0.000
GrossProfit,598000.000,583000.000,,
ImpairmentOfOilAndGasProperties,,,0.000,0.000
IncomeTaxExpenseBenefit,,,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,,9000.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-8000.000,1321000.000,1203000.000
IncomeTaxReconciliationDispositionOfAssets,,,,20000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-68000.000,-1333000.000,-576000.000
IncomeTaxReconciliationNondeductibleExpense,,13000.000,12000.000,-657000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,63000.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,9000.000,,
IncreaseDecreaseInAccountsPayable,,,504000.000,-717000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,93000.000,,
IncreaseDecreaseInAccountsReceivable,,4000.000,740000.000,-211000.000
IncreaseDecreaseInDeferredRevenue,,1000.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,20000.000
IncreaseDecreaseInOtherCurrentLiabilities,-8000.000,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,17000.000,-287000.000
IncreaseDecreaseInOtherOperatingLiabilities,-68000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1000.000,1000.000,,
IncreaseDecreaseInReceivables,21000.000,,,
InterestExpense,1000.000,,709000.000,774000.000
InterestExpenseRelatedParty,20000.000,23000.000,,
InterestPaid,2000.000,,740000.000,774000.000
LeaseAndRentalExpense,,81000.000,193000.000,182000.000
LeaseOperatingExpense,,,1147000.000,888000.000
LossOnContracts,,,1468000.000,
NetCashProvidedByUsedInFinancingActivities,195000.000,100000.000,2824000.000,1449000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,195000.000,100000.000,2824000.000,1449000.000
NetCashProvidedByUsedInInvestingActivities,,,-871000.000,-275000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-871000.000,-275000.000
NetCashProvidedByUsedInOperatingActivities,-178000.000,-99000.000,-1654000.000,-1481000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-178000.000,-99000.000,-1654000.000,-1481000.000
NetIncomeLoss,-125000.000,-199000.000,-3921000.000,-1695000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,74000.000,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,1602000.000,
NumberOfReportableSegments,,,,1.000
OilAndGasSalesRevenue,,,3728000.000,3818000.000
OperatingExpenses,702000.000,759000.000,6893000.000,5570000.000
OperatingIncomeLoss,-104000.000,-176000.000,-3271000.000,-1015000.000
OtherAssetImpairmentCharges,,,,0.000
OtherExpenses,,,650000.000,681000.000
OtherNonoperatingIncomeExpense,-21000.000,-23000.000,59000.000,93000.000
